-0.044011,0.23557,-0.071887,0.1419,0.32072,0.46705,0.56918,0.59586,0.46777,0.11705,0.15645,0.26301,0.17681,-0.083814,-0.24009,0.17595,0.32661,0.20709,0.010592,-0.059661,-0.050458,-0.0077421,-0.0090973,-0.76526,-1.3984,-0.87787,-0.56203,-0.39735,-0.10355,0.16644,0.18084,0.19528,0.12242,0.10429,0.11874,0.13894,0.11027,0.093335,0.10732,0.048979,0.02787,0.049102,0.044063,-0.028058,-0.04694,-0.019038,-0.043373,-0.059242,-0.051316,-0.042032,-0.052422,-0.077037,-0.04101,-0.040238,-0.067547,-0.048031,-0.028925,-0.038968,-0.050751,-0.035191,-0.020076,-0.020302,-0.049739,-0.031861,-0.018166,-0.054537,-0.048394,-0.024296,-0.030824
0.66918,1.3027,1.0097,0.70523,0.59447,0.77683,0.97513,0.72661,0.74936,1.092,1.1689,1.1848,1.0553,1.1696,1.2186,1.1746,1.3889,1.2825,1.2302,1.146,1.0858,1.0013,1.2214,1.2032,0.82736,0.86948,-0.14448,-0.78686,-0.84044,-0.7818,-0.69716,-0.73984,-0.63714,-0.58207,-0.60371,-0.61235,-0.59692,-0.58421,-0.62918,-0.638,-0.64317,-0.65906,-0.68069,-0.70542,-0.65613,-0.64407,-0.6285,-0.59968,-0.59404,-0.59142,-0.5819,-0.55745,-0.56905,-0.58447,-0.58801,-0.60349,-0.6214,-0.65076,-0.64765,-0.63279,-0.64346,-0.64563,-0.62083,-0.61638,-0.63679,-0.63391,-0.62734,-0.54642,-0.54518
0.16726,-0.076846,-0.027669,-0.49917,-0.34473,-0.23639,0.060803,0.39625,0.31767,-0.1082,-0.38833,-0.25594,0.30216,0.42634,0.051089,-0.46217,-0.61257,-0.2603,0.10516,0.18123,0.1824,0.18044,0.5077,0.48046,0.5053,-0.081864,-0.20577,-0.32857,-0.21107,-0.1401,-0.11477,-0.06895,-0.045466,-0.047022,-0.045699,-0.039802,-0.05477,-0.056241,-0.050569,-0.051926,-0.052045,-0.042291,-0.01437,0.0070432,0.02873,0.064654,0.086423,0.090868,0.079116,0.071797,0.059052,0.040362,0.037332,0.02371,0.010357,0.0083861,0.019991,0.026086,0.037195,0.052532,0.056094,0.050507,0.037644,0.029643,0.026993,0.010861,0.014663,0.042799,0.046483
0.45033,1.0784,1.6618,1.8636,1.9718,1.9753,1.9426,2.0565,2.0579,1.9968,2.0183,2.0377,2.1935,2.3154,2.3054,2.2703,2.1867,2.1995,2.2954,2.3135,2.3135,2.2998,2.0944,1.7344,0.87751,0.036498,-0.69112,-0.99405,-1.1336,-1.169,-1.2463,-1.2945,-1.2996,-1.2763,-1.2392,-1.2221,-1.2276,-1.2295,-1.2061,-1.1918,-1.1885,-1.1802,-1.1619,-1.1405,-1.1153,-1.0895,-1.0909,-1.0903,-1.0864,-1.0817,-1.0862,-1.1023,-1.0962,-1.0992,-1.104,-1.102,-1.0988,-1.1038,-1.1075,-1.1026,-1.0988,-1.1001,-1.1019,-1.0991,-1.0927,-1.0992,-1.1014,-1.1032,-1.102
-1.2732,-1.1961,-0.87881,-0.51116,-0.35545,-0.27288,-0.23944,-0.2583,-0.2609,-0.25076,-0.20031,-0.22385,-0.24934,-0.34491,-0.33961,-0.23052,-0.21709,-0.2247,-0.16773,-0.14975,-0.095935,-0.11769,-0.31132,-0.26196,0.20015,0.1669,0.6771,0.46078,-0.014507,0.0020528,0.03803,0.16279,0.064489,0.054436,0.094529,0.1078,0.10273,0.1062,0.14751,0.16161,0.17098,0.18612,0.19196,0.19351,0.17221,0.16855,0.21708,0.20738,0.1888,0.19105,0.19391,0.18748,0.20994,0.22567,0.22568,0.24076,0.25055,0.25752,0.25431,0.248,0.24997,0.24132,0.22788,0.2441,0.25995,0.25023,0.24469,0.098553,0.10091
1.3182,1.1208,0.64457,0.39102,0.49224,0.28368,-0.076165,-0.32129,-0.238,-0.028194,0.14268,0.17243,0.11869,0.015209,0.13008,0.20175,0.14399,-0.034479,-0.11986,-0.10165,-0.10777,-0.18317,0.55673,1.4543,1.7547,0.98114,0.061561,-0.45746,-0.45452,-0.43595,-0.51204,-0.52476,-0.45273,-0.40146,-0.35681,-0.32499,-0.3291,-0.33551,-0.31763,-0.31861,-0.30924,-0.28516,-0.27451,-0.27962,-0.25157,-0.2068,-0.13355,-0.11957,-0.13537,-0.12246,-0.11941,-0.12596,-0.10324,-0.096443,-0.10769,-0.095476,-0.084058,-0.084256,-0.077575,-0.065914,-0.057675,-0.050642,-0.062398,-0.047752,-0.046302,-0.061715,-0.060038,-0.041755,-0.045445
-0.13261,-0.56673,-0.5734,-0.5585,-0.5434,-0.54239,-0.58252,-0.58701,-0.58424,-0.59142,-0.58062,-0.59473,-0.6287,-0.63246,-0.60176,-0.58095,-0.57849,-0.60374,-0.61929,-0.61505,-0.61028,-0.60939,-0.66993,-0.50566,-0.3181,0.022334,0.30398,0.4454,0.44304,0.46108,0.43234,0.39581,0.36933,0.36188,0.36297,0.35686,0.35395,0.3545,0.35625,0.35317,0.34809,0.34736,0.34586,0.34304,0.3428,0.3389,0.25699,0.25366,0.2849,0.28869,0.28844,0.28781,0.2868,0.28567,0.28308,0.28175,0.27988,0.28673,0.28203,0.28286,0.29096,0.29848,0.29497,0.29386,0.29508,0.29555,0.29231,0.29155,0.2904
2.2182,1.7411,1.8299,1.9371,1.8335,1.6614,1.4623,1.4178,1.388,1.1378,1.1125,1.2725,1.4462,1.4053,1.3341,1.4273,1.4005,1.3694,1.3443,1.3449,1.2207,1.3063,0.8231,0.62613,0.56791,0.1695,-0.23067,0.0045786,-0.048228,-0.20907,-0.47405,-0.67803,-0.73512,-0.73361,-0.7444,-0.74712,-0.75936,-0.80432,-0.82218,-0.81964,-0.81923,-0.81827,-0.78481,-0.74659,-0.77466,-0.78603,-0.84414,-0.88337,-0.89167,-0.89668,-0.92944,-0.95917,-0.98662,-1.0014,-0.99704,-1.0017,-1.0025,-0.99594,-0.99727,-1.0023,-0.99908,-0.97163,-0.95378,-0.99124,-0.99524,-0.96603,-0.99226,-0.99761,-1.0107
-0.21613,-0.13397,-0.17854,-0.23224,-0.22746,-0.14678,-0.11124,-0.12993,-0.14753,-0.094361,-0.10105,-0.17318,-0.27534,-0.26428,-0.21546,-0.24701,-0.23491,-0.24838,-0.24994,-0.24179,-0.22226,-0.23251,-0.23326,-0.16785,0.040926,0.1058,0.10864,0.01415,0.024307,0.049483,0.092211,0.098016,0.099917,0.10351,0.10173,0.095546,0.099878,0.10118,0.089536,0.082922,0.088381,0.092467,0.07265,0.057604,0.066094,0.068057,0.10311,0.11502,0.10892,0.10912,0.11686,0.12688,0.13118,0.1358,0.13183,0.13529,0.1302,0.13113,0.13336,0.13305,0.13206,0.13486,0.1291,0.14252,0.13854,0.13587,0.14173,0.13896,0.137
-0.0049044,-0.21515,-0.38345,-0.38361,-0.36155,-0.37295,-0.4864,-0.53231,-0.5614,-0.61468,-0.62025,-0.6751,-0.62703,-0.71299,-0.78562,-0.80466,-0.84547,-0.83926,-0.90023,-0.90014,-0.87588,-0.85201,-0.19533,0.14519,-0.18252,-0.1136,0.11834,0.19225,0.35331,0.39272,0.35613,0.35127,0.33186,0.31742,0.32576,0.32043,0.31926,0.30645,0.29781,0.28169,0.29357,0.31207,0.28473,0.26275,0.26067,0.26739,0.29254,0.29838,0.29437,0.29697,0.30293,0.30449,0.31541,0.33015,0.31964,0.33313,0.33185,0.35379,0.35544,0.34918,0.3604,0.37855,0.35046,0.37117,0.36996,0.36555,0.37051,0.3598,0.35074
