0.072288,-0.83666,-0.66117,-0.022078,0.3169,0.25156,0.29522,0.48328,0.57365,0.46286,0.37896,0.47499,0.46165,0.48884,0.67939,0.70509,0.69465,0.73847,0.66279,0.66536,0.71213,0.71857,0.63681,-0.021077,-0.50408,-0.66226,-0.59227,-0.21513,-0.14936,-0.41224,-0.37794,-0.33136,-0.33181,-0.28694,-0.24765,-0.287,-0.27437,-0.23572,-0.24811,-0.25159,-0.19223,-0.18184,-0.21325,-0.1208,-0.083169,-0.12074,-0.1084,-0.099671,-0.1148,-0.14037,-0.11285,-0.10256,-0.13102,-0.11631,-0.080539,-0.1286,-0.12317,-0.093329,-0.1231,-0.11527,-0.072854,-0.098154,-0.1133,-0.07904,-0.082328,-0.13232,-0.079668,-0.080814,-0.12591,-0.083229,-0.07498
0.17024,-0.047924,-0.69536,-1.1715,-0.81933,-1.114,-1.2246,-1.0369,-0.91501,-0.89231,-0.79729,-0.77277,-0.75099,-0.57773,-0.34592,-0.29528,-0.3198,-0.27266,-0.2631,-0.20597,-0.12721,-0.088965,-0.076612,0.21924,1.6015,2.2818,1.6396,0.54668,0.26375,0.0199,-0.0069448,-0.031156,-0.0094805,-0.0056295,-0.050599,-0.052746,-0.028019,-0.050441,-0.058034,-0.033707,-0.033543,0.13472,-0.034995,-0.12613,0.32221,0.54438,0.60469,0.57429,0.52193,0.57277,0.59181,0.48336,0.43599,0.12256,0.4239,0.24514,-0.10394,-0.13018,-0.13431,-0.1061,-0.11292,-0.12815,-0.10908,-0.11678,0.18688,-0.14602,-0.010662,0.43126,0.49371,0.5065,0.49198
0.25287,0.038673,-0.8116,-0.67366,-0.72926,-0.77506,-0.8053,-0.71519,-0.60749,-0.73183,-1.0003,-0.91477,-0.72595,-0.72511,-0.91228,-0.84317,-0.63883,-0.72071,-0.83505,-0.8335,-0.70671,-0.67557,-0.70146,-0.78546,-0.70854,-0.38403,-0.25066,0.15068,0.40945,0.44535,0.46214,0.4548,0.46273,0.48566,0.45958,0.45909,0.4782,0.47359,0.47362,0.48105,0.50993,0.50541,0.53755,0.60995,0.55305,0.26791,-0.30296,-0.21513,0.031036,-0.22192,-0.31367,0.52175,0.51799,0.55232,0.49155,0.48909,0.53688,0.52527,0.50609,0.51272,0.51111,0.50019,0.51745,0.53456,0.48585,0.5296,0.5427,0.48328,0.47627,0.51211,0.51602
-0.89633,-0.031445,1.0087,1.7804,1.839,1.7664,1.6989,1.6342,1.6578,1.6737,1.6599,1.6534,1.6264,1.6469,1.6488,1.598,1.6155,1.6121,1.6099,1.6196,1.6258,1.6155,1.629,1.4628,0.44272,-0.54635,-0.92602,-1.0259,-0.818,-0.70852,-0.70674,-0.71486,-0.72349,-0.72071,-0.72158,-0.72923,-0.734,-0.73916,-0.75327,-0.76647,-0.75964,-0.76484,-0.78333,-0.78817,-0.79467,-0.80905,-0.82678,-0.82168,-0.81184,-0.81743,-0.81134,-0.77186,-0.77364,-0.76603,-0.76051,-0.76438,-0.76131,-0.75411,-0.75625,-0.75504,-0.75095,-0.75472,-0.75645,-0.7472,-0.74992,-0.75275,-0.7427,-0.74226,-0.74579,-0.73636,-0.73241
-1.0074,-0.5628,0.83925,2.096,2.5891,2.7887,2.932,2.8725,2.8043,2.7797,2.7731,2.7293,2.6729,2.6072,2.5793,2.5586,2.542,2.5204,2.5346,2.5198,2.4818,2.4518,2.4249,1.9665,-0.25558,-1.0776,-1.232,-1.1557,-1.1349,-1.0461,-1.0363,-1.1092,-1.1512,-1.1576,-1.1111,-1.1128,-1.1309,-1.1138,-1.1142,-1.1451,-1.1575,-1.2014,-1.0663,-1.0698,-1.2006,-1.2461,-1.2334,-1.2389,-1.2324,-1.2418,-1.2466,-1.2594,-1.2518,-1.1657,-1.2401,-1.19,-1.1006,-1.0839,-1.083,-1.1061,-1.096,-1.0851,-1.1045,-1.0981,-1.175,-1.0814,-1.1234,-1.2413,-1.2604,-1.2703,-1.2585
0.023083,-0.85714,-0.94937,-0.60531,-0.59056,-0.63373,-0.71678,-0.8533,-0.89897,-0.92755,-0.88396,-0.97029,-1.0719,-0.92661,-0.75537,-0.80734,-0.92479,-0.88479,-0.83765,-0.86471,-0.94416,-0.98298,-0.96763,-1.4656,-0.64633,0.86907,0.97693,0.7336,0.38388,0.23913,0.25815,0.26712,0.28883,0.32067,0.32906,0.32671,0.34916,0.37437,0.38041,0.401,0.42415,0.44425,0.43975,0.49024,0.55063,0.51783,0.47484,0.48953,0.48563,0.45035,0.45666,0.50689,0.48929,0.46382,0.50262,0.46142,0.4263,0.43406,0.41258,0.41952,0.44095,0.42812,0.42619,0.44073,0.46711,0.42354,0.46587,0.49916,0.48763,0.51414,0.51184
-0.083631,-0.1795,-0.14194,-0.12671,-0.16002,-0.13485,-0.16158,-0.21686,-0.22421,-0.22941,-0.25793,-0.35948,-0.42524,-0.44771,-0.46087,-0.49925,-0.51877,-0.53465,-0.51863,-0.54721,-0.58441,-0.61109,-0.59706,-0.30477,-0.02118,-0.25486,-0.4686,-0.33462,-0.086365,0.0039817,-0.034739,-0.0075392,0.011634,0.03986,0.073123,0.081682,0.082579,0.10182,0.10387,0.087787,0.1111,0.10436,0.13302,0.14747,0.142,0.1567,0.17937,0.11367,0.10629,0.14373,0.15671,0.15658,0.17304,0.24583,0.32233,0.32539,0.33542,0.36204,0.392,0.40037,0.40316,0.42491,0.43151,0.43648,0.43017,0.43667,0.43699,0.42889,0.43037,0.43955,0.44122
-0.41335,-0.14212,0.98308,1.4863,1.2828,1.2338,1.1911,1.1493,1.0808,1.0998,1.0945,1.098,1.0953,1.0659,1.0622,1.0243,0.95864,0.93024,0.93949,0.94584,0.92996,0.91057,0.93615,0.20819,-0.62082,-0.67148,-0.57148,-0.47352,-0.44444,-0.43997,-0.44396,-0.43205,-0.43589,-0.4397,-0.43675,-0.44916,-0.45231,-0.45279,-0.45241,-0.45003,-0.45128,-0.4647,-0.47396,-0.46236,-0.48949,-0.49222,-0.48803,-0.50286,-0.4969,-0.49455,-0.48921,-0.49667,-0.49253,-0.4684,-0.49107,-0.47543,-0.44144,-0.44232,-0.44044,-0.43909,-0.43809,-0.43556,-0.43497,-0.43704,-0.45757,-0.43377,-0.4431,-0.47556,-0.47928,-0.47897,-0.47712
0.31788,0.23708,-0.19778,-0.5432,-0.48537,-0.49062,-0.45243,-0.43296,-0.42852,-0.4134,-0.3771,-0.36128,-0.36179,-0.35394,-0.34897,-0.32732,-0.30695,-0.30257,-0.27685,-0.26098,-0.25635,-0.24789,-0.1809,0.17987,0.37828,0.47677,0.43271,0.26767,0.22531,0.18263,0.17891,0.16312,0.14882,0.13993,0.14639,0.11816,0.11468,0.10811,0.10808,0.11378,0.099302,0.10797,0.077402,0.072322,0.11782,0.16307,0.16774,0.11581,0.12107,0.12996,0.14214,0.11596,0.114,0.087235,0.10586,0.099902,0.089941,0.081552,0.082674,0.08573,0.087343,0.09138,0.089904,0.080373,0.11083,0.087095,0.095359,0.12992,0.13781,0.13939,0.14212
-0.26353,-0.7217,-0.51871,-0.24498,-0.16937,-0.19543,-0.15845,-0.18216,-0.24594,-0.29294,-0.30982,-0.33589,-0.37034,-0.40459,-0.4182,-0.39579,-0.39021,-0.37136,-0.38016,-0.44099,-0.46963,-0.4734,-0.59612,-1.2013,-0.96618,-0.50483,-0.20337,0.12243,0.16207,0.22148,0.23361,0.23719,0.27877,0.29119,0.24772,0.26311,0.26853,0.27134,0.28934,0.33328,0.30062,0.29407,0.415,0.38686,0.33466,0.22477,0.19399,0.30619,0.28908,0.23839,0.25716,0.27807,0.27824,0.2896,0.24267,0.24258,0.26862,0.29299,0.27263,0.2747,0.27659,0.25799,0.25298,0.24145,0.20615,0.25964,0.24437,0.16993,0.14657,0.14117,0.12757
