0.31042,0.29858,0.11131,-0.004306,-0.18221,-0.17965,-0.19116,-0.21079,-0.19257,-0.19359,-0.20857,-0.24548,-0.20528,-0.12894,0.003435,0.063502,0.4227,-0.015062,-0.097988,-0.015684,0.096163,0.078307,0.15089,0.099862,0.046642,0.079357,0.12587,0.03755,-0.0061662,0.048466,0.021763,0.011765,0.017824,0.03752,0.03586,0.024115,0.025833,0.031645,-0.0075613,0.029607,0.068434,0.014689,-0.03849,-0.012402,-0.03951,-0.055315,-0.022996,0.0019228,-0.045931,-0.0086701,0.010626,0.0036609
-0.18398,-0.2814,-0.39116,-0.33148,-0.36943,-0.38503,-0.39878,-0.39366,-0.40756,-0.43742,-0.44987,-0.46526,-0.47195,-0.43928,-0.42223,-0.5058,-0.48818,-0.53757,-0.46172,-0.19715,0.080362,0.26537,0.3021,0.24963,0.22198,0.26577,0.27034,0.20525,0.19098,0.23764,0.18453,0.18112,0.20864,0.22771,0.2408,0.26571,0.26712,0.28,0.30581,0.31386,0.27243,0.29242,0.31772,0.29437,0.29087,0.27247,0.26745,0.24865,0.23438,0.25939,0.25704,0.24698
0.66667,0.34912,0.034327,-0.23289,-0.26979,-0.27766,-0.29182,-0.31091,-0.32869,-0.33754,-0.34366,-0.33708,-0.33565,-0.32759,-0.19719,0.083531,0.40905,0.40157,0.35571,0.2874,0.14654,-0.022629,-0.031863,-0.0053962,-0.020886,-0.023563,-0.02257,-0.011819,-0.0030897,0.0048314,0.024016,0.035697,0.050231,0.072262,0.081649,0.082327,0.080004,0.076572,0.063107,0.042639,0.045138,0.024496,0.011635,0.016474,0.014782,0.012043,0.023376,0.033817,0.03876,0.04413,0.05927,0.061109
-0.27482,-0.1757,-0.037455,0.026593,-0.031168,-0.031976,-0.02846,-0.034052,-0.037318,-0.032447,-0.038528,-0.031266,-0.043762,-0.013862,-0.017727,-0.065655,-0.14224,-0.11256,-0.056619,-0.024222,0.0027101,0.041124,0.067536,0.085627,0.088931,0.069281,0.061944,0.081371,0.078625,0.059373,0.073083,0.067746,0.065233,0.062522,0.061831,0.061103,0.064168,0.065592,0.056213,0.048602,0.055646,0.041528,0.029661,0.028317,0.0043663,-0.023031,-0.024217,-0.028901,-0.02467,-0.042984,-0.039678,-0.035404
-0.12306,-0.18425,-0.11419,-0.054313,-0.048941,-0.049981,-0.043392,-0.045339,-0.028814,-0.0052304,-0.0053147,0.003127,-0.0010146,0.012,-0.037433,-0.10321,-0.133,-0.25968,-0.33289,-0.21038,-0.086969,-0.016204,-0.0033052,0.039234,0.057403,0.068745,0.090003,0.087394,0.083381,0.081159,0.087479,0.084586,0.074532,0.1026,0.098066,0.081322,0.074748,0.078692,0.062695,0.059598,0.072822,0.058575,0.041362,0.052938,0.043497,0.04026,0.041934,0.044405,0.053855,0.030994,0.03542,0.044099
-0.31054,-0.11607,0.050314,0.15112,0.1917,0.19359,0.20041,0.18681,0.19091,0.18931,0.18718,0.16097,0.18436,0.18052,0.079455,-0.021105,0.032694,-0.21042,-0.2186,-0.20573,-0.13077,-0.081018,-0.08453,-0.064903,-0.061797,-0.043135,-0.02826,-0.047905,-0.061903,-0.04611,-0.048666,-0.049189,-0.029919,0.029409,0.046687,0.049465,0.044206,0.064448,0.046334,0.043887,0.060666,0.032257,-0.001198,-0.006496,-0.049725,-0.087868,-0.089672,-0.085808,-0.11852,-0.10623,-0.094279,-0.096337
-0.27635,-0.17603,-0.10424,-0.069523,-0.063445,-0.089548,-0.093459,-0.0732,-0.073356,-0.083356,-0.060639,-0.059536,-0.060243,-0.045298,-0.082068,-0.1299,-0.21764,0.092383,0.43498,0.45418,0.39915,0.37358,0.4217,0.35576,0.38278,0.33005,0.32008,0.30841,0.26299,0.24397,0.25126,0.24972,0.25189,0.19779,0.19577,0.18056,0.18663,0.081642,-0.041519,0.054463,0.047889,-0.13765,-0.36505,-0.43089,-0.46632,-0.44492,-0.41655,-0.40193,-0.39573,-0.40295,-0.4111,-0.40521
-0.031398,-0.066821,-0.067696,-0.059049,-0.061627,-0.065089,-0.065877,-0.066446,-0.065667,-0.064678,-0.061223,-0.063742,-0.060531,-0.051662,-0.05344,-0.048539,0.0043779,0.087368,0.086853,0.059832,0.060447,0.061082,0.056647,0.039702,0.033499,0.030403,0.030147,0.028965,0.028275,0.029583,0.028657,0.028707,0.024607,0.0091793,0.0073931,0.0071079,0.0088616,0.004534,0.0020973,0.0063759,0.010529,0.012217,0.012275,0.012764,0.01226,0.014505,0.011759,0.017404,0.019567,0.018726,0.022735,0.024046
-0.22183,-0.19461,-0.12504,-0.067316,-0.04575,-0.045114,-0.043413,-0.037769,-0.038181,-0.041324,-0.03359,-0.036472,-0.033036,-0.042605,-0.089123,-0.1566,-0.24271,-0.27254,-0.17631,-0.10588,-0.057163,-0.015343,0.00015195,0.02522,0.035615,0.033875,0.028178,0.039999,0.040725,0.034505,0.041029,0.038472,0.042906,0.060349,0.05981,0.061582,0.058203,0.068702,0.076823,0.067044,0.077082,0.093122,0.11186,0.11582,0.11468,0.11497,0.10561,0.10749,0.10832,0.11121,0.12312,0.12522
-0.54301,-0.52465,-0.49102,-0.47053,-0.44762,-0.43505,-0.43002,-0.43489,-0.42642,-0.42525,-0.40769,-0.4334,-0.39918,-0.41064,-0.4366,-0.4349,-0.36985,-0.37616,-0.0086209,0.084541,0.1085,0.11276,0.11945,0.13219,0.13414,0.14535,0.14978,0.15992,0.16094,0.1625,0.17396,0.17451,0.17187,0.1845,0.18343,0.18255,0.18172,0.2157,0.23745,0.21525,0.25517,0.31162,0.37546,0.40248,0.39926,0.39599,0.37305,0.39516,0.37573,0.39354,0.41872,0.41828
