-0.58482,-0.52974,-0.56079,-0.83346,-1.0415,-1.0708,-0.74557,-0.68281,-0.55718,-0.43886,-0.067937,0.075844,-0.33534,0.15703,0.10154,0.15015,0.23001,0.022281,0.092678,0.20769,-0.1291,-0.092949,0.38302,0.36475,0.36449,0.32105,0.27003,0.28567,0.2667,0.23426,0.22954,0.24921,0.25714,0.22282,0.23481,0.25454,0.22584,0.22629,0.24641,0.23484,0.2237,0.24449,0.25694,0.23981,0.24776,0.27188,0.27768
-0.87975,-0.21301,0.53707,1.1135,1.2829,1.039,0.72167,0.57234,0.26032,0.22036,0.17864,0.93388,1.9123,1.6929,1.1179,0.55234,0.043866,-0.037639,0.0069112,-0.15663,-0.24874,-0.28656,-0.27512,-0.31459,-0.35202,-0.37799,-0.35664,-0.3298,-0.39029,-0.4117,-0.38642,-0.38494,-0.39008,-0.37093,-0.38073,-0.42543,-0.44265,-0.45949,-0.47176,-0.47616,-0.48546,-0.47935,-0.5074,-0.49991,-0.47337,-0.46504,-0.45634
2.6722,2.4668,1.3859,-0.34087,-1.8497,-2.7543,-3.2675,-3.2886,-3.3471,-3.2821,-2.7943,-2.1452,-2.3041,-1.4183,-1.2309,-0.24508,0.4064,0.48824,0.49859,0.5838,0.66318,0.67164,0.68141,0.69218,0.70479,0.71835,0.72147,0.75074,0.76768,0.76461,0.75498,0.7599,0.7588,0.73926,0.73079,0.72565,0.71029,0.7007,0.71877,0.72869,0.73576,0.74548,0.75414,0.76129,0.76111,0.76973,0.77487
0.062551,0.17663,0.11415,-0.022649,-0.24649,-0.4459,-0.49757,-0.46427,-0.47072,-0.47818,-0.36961,-0.33091,-0.26233,-0.2315,-0.38464,-0.37172,-0.27159,-0.24995,-0.14362,-0.037562,0.041985,0.070947,0.086618,0.1125,0.12585,0.14272,0.16543,0.18457,0.19681,0.20052,0.20322,0.20802,0.21282,0.20995,0.21285,0.22511,0.22093,0.22197,0.22267,0.21561,0.21039,0.21034,0.21294,0.20463,0.20273,0.20188,0.20185
0.41208,0.33309,0.14972,0.080482,-0.040503,-0.14188,-0.15154,-0.15638,-0.028743,-0.046395,0.022071,0.55507,0.97037,1.0959,0.86118,0.24698,-0.21129,-0.3536,-0.31476,-0.090718,-0.067562,-0.15629,-0.1873,-0.16518,-0.16014,-0.17162,-0.20226,-0.21997,-0.13285,-0.06157,-0.076258,-0.079174,-0.085309,-0.10067,-0.096071,-0.097018,-0.10192,-0.095942,-0.083487,-0.081553,-0.08573,-0.09303,-0.094196,-0.10481,-0.12953,-0.12764,-0.13407
1.5395,1.5026,1.308,1.197,1.0095,0.88938,0.96408,0.93119,0.84693,0.85314,0.70136,0.2817,-0.42152,-0.56088,-0.96343,-0.86596,-0.62199,-0.61227,-0.59002,-0.42979,-0.31417,-0.31447,-0.29105,-0.28426,-0.28237,-0.30034,-0.27639,-0.2293,-0.22137,-0.22537,-0.22081,-0.20928,-0.20627,-0.22458,-0.2286,-0.22963,-0.25063,-0.26227,-0.25982,-0.26407,-0.2759,-0.27098,-0.26758,-0.27329,-0.26859,-0.25784,-0.24919
-1.7088,-1.7049,-1.6911,-1.727,-1.7514,-1.7633,-1.7494,-1.7446,-1.7352,-1.7277,-1.4643,-1.0842,-0.49456,0.21918,0.49007,0.60416,0.60934,0.59477,0.59823,0.60715,0.59444,0.59567,0.61668,0.61693,0.61806,0.61554,0.61395,0.61487,0.61533,0.61528,0.61575,0.61619,0.6169,0.61633,0.61691,0.61855,0.61775,0.61834,0.61914,0.61792,0.61723,0.61857,0.61906,0.61871,0.61967,0.61996,0.61993
1.9634,1.8719,1.8305,1.8057,1.8254,1.9192,1.9911,2.0156,2.0387,2.0683,2.6956,1.5436,-0.57208,-1.0884,-1.477,-1.6366,-1.1337,-1.0809,-1.1677,-1.2342,-1.137,-0.87222,-0.81786,-0.75798,-0.68029,-0.57625,-0.51649,-0.53786,-0.56389,-0.60258,-0.60328,-0.59222,-0.55871,-0.54797,-0.53657,-0.42087,-0.37082,-0.34855,-0.38044,-0.40646,-0.38959,-0.37909,-0.32331,-0.3232,-0.29176,-0.319,-0.32426
-0.28563,-0.053338,-0.090196,-0.020206,0.029426,-0.25524,-0.37848,-0.36277,-0.289,-0.4124,-2.2722,-3.133,-2.2106,0.066327,0.74275,0.72592,0.52515,0.44309,0.44683,0.42212,0.38688,0.32922,0.31036,0.29771,0.2802,0.24106,0.23067,0.23489,0.23601,0.24389,0.24728,0.24425,0.23742,0.23958,0.23774,0.21222,0.20195,0.19805,0.20308,0.20618,0.20237,0.20125,0.18691,0.18786,0.18505,0.18932,0.18999
5.0915,4.8402,4.7707,4.669,4.616,4.7306,4.8619,4.8832,4.9377,5.046,4.3462,2.6039,-0.018485,-1.7146,-1.6617,-1.3634,-1.3651,-1.4832,-1.5137,-1.505,-1.5509,-1.5971,-1.5704,-1.5811,-1.5916,-1.653,-1.6704,-1.6635,-1.6519,-1.6463,-1.6502,-1.6504,-1.6555,-1.6655,-1.6671,-1.6837,-1.6949,-1.6991,-1.6893,-1.683,-1.6868,-1.688,-1.6931,-1.6945,-1.7038,-1.6965,-1.6947
0.81617,0.88713,0.81999,0.80687,0.80698,0.82797,0.73665,0.69973,0.589,0.49306,0.37427,0.92727,1.7678,0.10174,-0.69649,-0.72741,-0.67914,-0.40335,-0.33339,-0.27231,-0.19358,-0.22813,-0.30942,-0.31715,-0.32981,-0.26191,-0.26269,-0.26444,-0.26315,-0.25747,-0.25784,-0.2622,-0.26851,-0.26509,-0.26892,-0.28829,-0.28998,-0.29361,-0.29236,-0.28547,-0.28496,-0.29049,-0.29948,-0.29727,-0.30418,-0.30308,-0.30306
