-0.0054797,-0.24963,0.098075,0.063904,-0.12197,-0.14358,-0.076962,-0.033129,-0.10469,-0.11838,-0.17509
0.21982,0.50746,0.1283,0.049742,0.11536,0.088946,-0.12678,0.20723,0.53716,0.42345,0.16256
-0.77467,-0.96893,-0.6235,-0.55925,-0.75716,-0.83275,-0.84024,-0.72264,-0.54261,-0.35096,-0.33075
-0.23092,-0.34601,-0.47778,-0.054917,0.50486,1.0827,1.2857,0.53355,0.42819,0.65481,1.0113
-1.3243,-1.3534,-0.5322,-0.13148,-0.31454,-0.52568,0.14338,0.39477,0.46892,0.81219,1.0993
0.38074,0.84232,-0.10461,-0.21701,-0.3107,-1.014,-1.2534,-1.0603,-0.98634,-0.98605,-1.0303
1.4227,0.85347,1.8827,2.2895,1.9199,1.1721,1.4203,0.9733,0.5078,0.58735,0.90779
1.8912,1.6843,0.93975,0.89599,0.85418,0.45036,0.58972,0.24316,0.064625,0.34172,0.64402
-0.80449,-1.2859,-0.70986,-0.5132,-0.62567,-0.43817,-0.46289,-0.80644,-1.0502,-0.71833,0.013129
2.3399,2.5174,1.9476,1.338,1.0304,1.3026,1.6103,1.6355,1.7728,1.7192,1.8694
0.98206,0.92023,0.97222,0.45435,0.11622,0.73321,0.57312,0.71458,0.75602,0.82382,0.72768
0.43483,0.56762,1.3315,1.9957,2.1211,2.2123,2.4585,2.2347,2.3469,2.4172,1.9728
