-0.37242,-0.40502,-0.3236,-0.088963,-0.043633,-0.028804,0.32352,0.86586,0.60059,0.33424,0.24874,0.3333,-0.040088,-0.24747,0.075912,0.0061212,-0.34282
1.0061,0.67497,0.35355,-0.064315,0.40703,0.65592,0.6332,0.10304,0.036197,0.13202,0.10562,-4.1836e-05,0.65245,0.78889,0.56391,0.75149,1.1325
-1.0592,-0.95922,-1.3866,-1.5112,-0.93994,-1.0089,-0.86314,-0.21956,-0.28895,-0.33809,-0.081753,0.34417,-0.42813,-0.65189,-0.30013,-0.11426,-0.31232
1.1501,0.63054,0.42057,0.483,0.63725,0.97447,0.69358,-0.0084059,0.16076,0.56739,0.90845,1.0178,1.7585,2.1474,2.2892,2.5055,2.9388
-1.158,-0.74233,-0.66586,0.027028,0.28611,0.10549,0.49474,1.7192,1.7527,1.4308,1.2539,1.3868,0.67223,0.2313,0.2885,0.45712,0.18044
2.0725,2.5425,2.3472,1.7942,1.8267,1.6648,1.2503,1.1985,1.4943,1.614,1.3588,0.96264,1.0134,0.85724,0.91167,0.85732,1.3786
-0.57326,-0.056044,0.13781,0.35842,-0.089359,-0.75293,-1.0634,-0.35903,-0.14577,-0.24856,-0.22628,-0.13672,-0.4833,-0.85719,-1.4815,-1.6021,-1.9131
2.359,3.0306,2.6964,2.2887,2.0434,1.6645,1.2235,1.1147,1.2215,1.35,1.3835,1.2667,1.1456,0.91232,1.4099,1.8827,2.6238
0.12164,-0.05628,-0.41088,-0.6569,-0.50138,-0.32612,-0.55397,-0.19183,-0.10877,-0.307,-0.44088,-0.31937,-0.86486,-0.53903,-0.62544,-0.89028,-1.3214
-0.26743,-0.05492,-0.23822,-0.21473,-0.41035,-0.47167,-0.4158,-0.33655,-0.056045,0.27411,0.39323,0.13978,0.11712,-0.4724,-0.48018,-0.3658,0.2083
-0.073662,-0.40153,0.00020162,0.66217,0.60544,0.47102,0.42331,0.66323,0.58541,0.31013,-0.03275,-0.086419,-0.10891,-0.37756,-0.36758,-0.15219,-0.26512
1.0519,0.30359,-0.24718,0.11848,0.59253,0.74966,0.39103,-0.13888,-0.37296,-0.61201,-0.79906,-0.83033,-0.73209,-1.0148,-1.1794,-1.2203,-1.1284
