0.2914,0.23309,0.057766,-0.1926,0.41068,0.86907,0.88485,0.86992,0.905,1.0992,0.8679,-0.39275,-0.075541,0.66882,0.61057,0.94965,0.59967,0.64351,0.50884,0.1991
-0.032043,0.12095,0.5179,1.1293,0.85204,0.071522,0.028055,-0.1855,-0.21568,-0.29044,-0.16522,0.40595,0.14745,-0.015256,0.20228,-0.10165,-0.20575,-0.21806,0.26387,0.56512
0.83017,1.1249,0.98671,0.23447,-0.20331,-0.16822,0.57115,0.63922,0.46092,0.68939,1.0372,1.4702,1.4877,0.58908,0.069428,0.59395,0.48818,0.57816,0.24981,-0.23023
-1.0919,-1.1116,-0.82,-0.32787,-0.45964,-0.71248,-0.87292,-0.91592,-0.92016,-1.1068,-1.1763,-0.49453,-0.66316,-0.13685,0.43297,0.028258,0.32886,0.34587,0.76514,1.5551
-0.86392,-0.68678,-0.59638,-0.94802,0.029779,1.1715,1.0312,0.98517,0.97277,1.272,1.6065,1.4304,1.6231,1.3395,0.9437,1.6067,1.4303,1.5264,1.2362,0.6867
0.59154,0.84121,1.3583,2.1173,1.394,0.29493,0.32405,1.0523,1.4261,1.1484,0.90184,1.6097,1.5453,1.0413,1.3112,0.8503,1.1583,1.1404,1.0388,1.1066
1.1535,0.69145,0.6598,0.47873,0.71899,0.9162,0.62049,0.60208,0.12346,-0.27576,-0.60864,-1.0858,-1.0317,-0.6817,-0.87671,-0.59443,-0.33035,-0.20803,-0.56559,-1.1191
1.2903,1.0619,1.2663,1.5862,1.1601,0.9893,1.0064,1.1329,0.90004,0.82695,1.0068,1.8721,1.6126,0.68258,0.96103,0.79974,0.96088,0.96206,1.1512,1.7149
1.2891,1.1442,1.0195,0.75787,0.63397,0.35346,0.41655,0.76707,0.76689,0.61401,0.39144,0.036759,0.45142,0.62227,0.19184,0.6151,0.65131,0.54616,-0.12657,-0.64957
0.47916,0.67663,0.91111,1.3569,1.0636,-0.070713,-0.20884,-0.16212,-0.080495,-0.058735,-0.052357,0.085444,0.30207,0.19721,0.18181,-0.35314,-0.10712,0.057262,0.15427,0.14085
0.78112,0.59579,0.99079,1.5825,1.6396,0.79428,1.4632,1.2619,1.3543,1.8903,2.0986,1.9197,2.1308,1.683,1.5696,1.7749,1.8547,1.9147,1.6478,0.98526
0.93802,1.7476,1.9997,1.604,1.1949,1.1174,1.9003,1.5757,0.97362,0.5019,0.50395,0.81059,0.65083,0.61811,0.006073,-0.12104,-0.18707,-0.40729,-0.80024,-0.97483
