1.1645,1.0486,1.3551,1.5022,1.204,1.2724,1.163,0.97768,1.0443,0.93288,0.72409,0.6636,0.32739,0.31306
-0.22143,-0.14049,-0.21274,-0.21109,-0.46393,-0.65454,-0.40502,-0.42487,-0.53414,-0.50977,-0.41842,-0.40285,-0.42494,-0.60335
-1.1904,-0.82197,-0.18054,0.43731,0.11045,0.18485,0.20669,0.18482,0.33704,0.44974,0.48879,0.58109,0.55369,0.95404
-0.95999,-0.69617,-0.46529,-0.75978,-0.46356,-0.81384,-0.90009,-0.83617,-0.75696,-0.41582,0.0059349,0.047166,0.4101,0.52811
0.78991,0.80233,0.8413,1.1809,1.239,1.908,2.1745,2.5228,2.5448,2.5055,2.461,2.5323,2.4612,2.4769
-0.088829,-0.13662,0.12324,0.58273,0.9732,0.92856,1.2278,1.511,1.3628,1.1035,0.65785,0.81706,1.3164,1.2365
1.2898,1.4367,1.9228,1.3721,1.1132,1.1983,0.96156,0.89103,0.61281,0.40166,0.031973,0.045013,0.7011,0.60513
2.0566,2.3045,2.0984,1.8469,2.2645,2.1044,1.7162,1.9063,1.852,1.7178,1.4592,1.4901,2.0909,2.2297
-0.18088,-0.31633,0.21374,0.94276,1.2062,1.0859,0.9022,1.0483,0.86244,0.97472,1.0982,0.93628,0.94669,1.3393
0.22481,0.23966,1.1467,0.28671,-0.0093755,0.41768,0.7696,0.54508,0.75868,0.81909,1.3445,1.5338,1.2228,1.3191
-0.48189,-0.41936,-0.34797,1.177,1.9425,1.7902,1.4471,1.3136,1.6774,1.4696,1.2136,1.2197,1.3495,1.1991
-1.1274,-0.46374,0.58505,1.4075,1.3881,1.2472,1.1769,0.73769,0.4668,0.50392,0.40336,0.25038,0.20606,-0.16443
