0.68191,0.76329,0.93822,1.0135,1.1954,1.2696,1.1852,1.2194,1.3302,1.1426,0.82442,0.36314
0.55458,0.80703,0.66633,0.66628,0.55812,0.63217,0.68667,0.55447,0.53562,0.99552,1.2969,1.1279
-0.1784,-0.037034,-0.0076908,0.17798,0.62439,0.2977,-0.1681,-0.17347,0.20065,0.28718,0.71427,0.71401
-0.23564,-0.27784,-0.19186,-0.45441,-0.65796,-0.465,0.50026,0.92495,0.50743,0.49201,0.66439,1.8163
0.0023021,0.66105,0.95534,1.3709,1.8853,1.9267,1.4676,1.6935,2.4165,2.6766,2.6143,2.0774
-0.11137,-0.56953,-0.30755,0.16193,0.13791,0.20378,0.14084,-0.10884,-0.060522,-0.46785,-0.83032,-0.71353
1.1081,1.1126,1.1115,0.93053,1.4667,0.86512,0.41895,0.53285,0.66829,0.33074,0.020252,0.57653
2.4478,2.1917,2.1617,1.7099,1.3055,0.95608,0.78364,0.32988,0.071539,-0.34292,-0.60535,-0.12564
0.43624,0.097463,-0.015182,-0.16216,-0.32981,-0.62091,-0.70763,-0.22017,0.22476,0.20942,0.41173,0.76963
0.68595,0.77943,0.6078,0.98749,0.84899,0.83224,1.0679,1.4652,1.5757,1.0016,0.62224,0.97681
1.3075,1.257,1.1827,1.2091,0.90835,0.62868,0.95706,1,0.64069,-0.052368,-0.28458,-0.93985
0.37178,0.95863,1.0947,1.0534,1.6624,1.1846,1.1426,1.4242,1.1759,0.27437,-0.48172,-0.22817
