0.39445,0.5947,0.63466,1.1448,1.1447,0.90425,1.0151,0.91425,0.94494,1.0993,1.0829,1.1075,1.4599,1.556,1.7286,1.4341,1.129,0.88099,0.48738,1.0084
1.9249,1.567,1.4032,0.56089,0.169,0.19849,0.091156,-0.25566,-0.65169,-0.68067,-0.46305,-0.36568,-0.50236,-0.75376,-0.95877,-0.75459,-0.80676,-0.74717,-0.42899,-0.93104
0.71889,1.2681,1.7225,1.2174,0.35388,0.40097,0.75162,0.87674,1.1693,1.1327,1.0164,1.0285,1.1515,1.6743,2.1735,2.2454,2.0374,1.8563,1.2616,1.8063
1.8468,1.5868,1.1326,1.0061,1.4849,1.3959,0.9064,0.64057,0.85344,1.0383,1.0622,1.2089,0.67693,0.34016,-0.095947,-0.026756,0.42705,0.58419,1.3658,0.88161
-2.5003,-2.2141,-2.0963,-1.6348,-1.917,-2.3336,-2.0865,-1.8662,-1.8491,-1.7558,-1.9276,-1.8697,-0.78337,-0.35639,-0.21694,-0.30744,-0.21905,-0.091531,-0.21174,0.3153
-3.4686,-3.6779,-3.0948,-2.9018,-2.3645,-1.0578,-0.35377,0.038955,0.32085,0.47351,0.76197,0.91432,0.1888,0.20169,0.31558,0.016116,-0.24051,0.0084724,0.18711,-0.51418
0.67854,1.0374,1.1514,2.0469,2.4582,1.5785,1.1983,0.80924,0.33878,0.063102,-0.56765,-1.1005,-0.86442,-0.76794,-0.85862,-0.92805,-0.87769,-0.79769,-0.82729,-0.6825
-0.34703,-0.3474,-0.37189,-0.2104,0.12984,0.19954,0.24417,0.30134,0.47544,0.41569,0.016003,-0.18846,-0.45448,-0.79244,-1.2359,-1.0841,-0.62917,-0.40975,0.20125,-0.061174
0.39915,0.6279,0.81268,0.83681,0.64759,0.48102,0.409,0.47366,0.78435,0.84089,0.81436,0.86851,0.73182,1.0483,1.3791,0.97108,0.84109,0.5803,-0.0037035,0.43159
1.7933,1.8017,1.5341,0.63303,-0.54881,-0.99768,-1.5524,-1.6038,-1.7885,-1.8819,-1.163,-0.62896,-0.91637,-0.94705,-1.0135,-1.1596,-1.5013,-1.5148,-1.4247,-1.6629
1.8373,1.6731,1.0451,0.30366,-0.085382,-1.3466,-1.897,-2.1476,-2.0831,-1.9079,-1.8863,-1.8391,-0.35072,0.41562,0.49778,1.036,1.2529,1.3094,1.035,0.86636
1.4892,1.7465,1.6846,0.82496,-0.23274,0.050091,0.33019,0.34814,0.54746,0.70528,0.56288,0.32652,-0.2721,-0.37276,-0.68284,-1.1373,-1.3058,-1.2018,-1.0012,-1.1949
