0.72542,1.2787,1.2254,1.1368,0.82025,0.62535,0.73316,0.96139,1.2283,1.596,1.6743,1.9023,1.5182,1.4065,2.1748,1.3537,1.5384,1.5309,1.2244,1.0869,0.79532,1.1109,1.6162
2.6668,2.2284,1.7843,1.6677,1.635,1.7142,1.8848,1.7696,1.1735,0.46407,-0.028307,-0.25922,0.029739,0.14259,-0.28865,0.010027,-0.25978,-0.23188,-0.22776,-0.40242,-0.077798,0.12023,0.0045104
0.63315,0.51593,0.9215,1.4644,1.612,0.72746,0.19166,0.11522,0.10134,0.0041549,-0.27799,0.23613,-0.045078,-0.33153,0.40513,-0.1503,0.36357,0.99444,0.23832,0.66058,1.1258,1.2393,1.5983
1.3124,1.1232,1.0112,0.10661,-0.67335,0.23325,1.2375,1.1571,0.83888,0.71031,1.4745,1.1666,1.4956,1.4509,0.71449,1.8827,1.6354,1.481,2.1081,2.1583,2.2987,2.4223,1.9424
-2.3424,-2.1004,-2.6077,-2.0576,-1.7576,-2.2771,-2.609,-2.2411,-1.797,-1.2611,-1.2739,-0.27126,0.028315,-0.1007,0.30389,-0.52076,-0.40853,-0.45798,-0.60666,-0.20468,-0.36813,-0.24583,0.25302
-2.2466,-2.5367,-1.7381,-1.3366,-0.59365,-0.20347,-0.19906,-0.22627,0.20574,0.5534,0.63321,-1.042,-1.6373,-1.0753,-1.4143,-1.0597,-1.241,-1.0611,-0.66428,-0.96975,-0.68217,-0.77818,-0.91683
-0.4615,0.42878,0.30048,0.72131,1.1897,0.40202,-0.88423,-1.9256,-1.9829,-1.078,-0.72486,-0.35413,-0.71359,-0.93671,-0.67116,-0.96534,-0.95638,-1.0494,-1.0521,-0.8146,-0.80051,-0.52456,-0.70313
-0.25253,-0.36542,-0.27098,-0.77984,-0.91536,-0.52364,0.004012,0.14855,0.015139,-0.12078,0.25748,-0.53886,-0.79197,-0.98975,-1.7126,-0.99482,-1.1331,-1.4873,-0.85065,-0.4839,-0.55995,-0.80867,-0.86983
-0.97597,-0.38698,0.23979,0.60621,0.32926,-0.20583,-0.97359,-1.1111,-0.80119,-0.59512,-0.67804,-0.44923,-0.41312,-0.54491,-0.4633,-0.6296,-0.38907,-0.072965,-0.2851,0.045184,0.32079,0.33914,0.491
0.23026,0.63151,0.056815,-0.53107,0.0006172,-0.69263,-1.287,-1.3471,-1.1495,-1.246,-0.92497,-0.40619,0.032156,0.17078,0.024671,-0.32035,-0.54742,-0.44389,-0.034288,-0.16887,-0.11531,-0.091748,-0.21156
1.639,1.1031,0.93018,1.0697,0.53009,0.44321,0.58409,0.42284,0.066338,-0.5636,-0.65659,0.45529,0.33992,0.20776,-0.12724,-0.44168,-0.19281,-0.022899,-0.16973,-0.041028,-0.2473,-0.2332,0.064403
0.56063,0.22469,0.36143,0.55813,0.060889,-0.0065486,0.91475,1.2035,1.2147,1.3692,1.8301,1.5727,1.5421,1.0848,0.84385,0.44535,0.51738,0.90211,0.44999,0.42501,0.8733,1.1031,0.84676
