0.75299,0.7061,0.46808,0.22016,0.39354,0.58029,0.57218,0.65861,0.76538,0.57345,-0.031855,-0.19585,0.50474
1.3866,1.412,1.4536,1.3714,1.24,1.2074,1.4671,1.2888,0.60039,0.24288,0.47151,0.67758,0.45869
1.1114,0.96091,1.335,1.3587,1.4232,1.5296,1.1999,1.2338,1.2219,1.3805,0.82392,0.8897,1.8086
0.20985,0.31295,0.31901,0.25773,0.29249,0.43525,0.24614,0.65003,1.1133,1.1094,1.9658,2.0033,0.94413
0.66247,1.1252,0.9367,0.38516,0.38017,0.59942,0.27494,0.33117,0.46937,0.4865,-0.24845,-0.49483,0.46396
-0.25976,-0.32759,0.18213,0.88316,0.92137,1.2192,1.9902,1.6015,1.3274,1.4908,1.9223,1.9639,1.0267
0.63004,1.514,1.2235,0.096451,-0.53689,-0.63989,-0.70363,-0.52231,-0.3945,-0.37454,-0.10031,-0.078656,0.65453
2.5748,2.5135,2.6583,2.5461,2.1397,1.6374,1.1831,1.0509,1.4772,0.89194,0.29475,0.16693,-0.84915
0.79401,1.0351,0.75248,0.053995,-0.39192,-0.62021,-0.98988,-0.85106,-0.59701,0.021092,0.26306,0.069277,0.28921
-0.12074,-0.71656,-1.0109,-1.0619,-1.419,-1.5247,-1.3923,-1.723,-1.7576,-0.81984,0.010423,-0.16936,-0.26003
-1.6303,-1.4671,-1.9813,-2.164,-1.977,-1.8054,-1.5701,-0.99735,-0.65637,-0.23296,-0.44907,0.083997,0.32205
-0.39439,-0.39335,-0.27865,-0.45301,-0.41668,0.21926,-0.14587,0.29455,0.15728,0.27359,1.0896,0.74283,0.90144
