0.60955,0.97719,0.90262,1.0136,1.4199,1.4172,1.0781,0.99232,1.6113,1.5058,1.3883,1.3336,1.0543,0.82766,0.60657
3.2888,1.6919,1.313,2.1209,1.9629,1.5617,1.2557,1.1159,0.76187,0.82751,0.65018,0.79211,0.94451,0.93615,0.91068
2.7404,1.4856,1.2128,1.8602,1.3058,0.5886,-0.36577,-0.25706,0.49687,0.87317,1.1349,0.96196,0.89195,1.2161,1.2368
0.55779,0.16586,0.032592,-0.040019,-0.81806,-0.10587,1.0167,0.54973,-0.17258,-0.23034,-0.324,-0.038329,0.38035,0.59884,1.1637
-1.2184,-0.55603,-0.52636,-0.55561,-0.18798,-0.30845,-1.0784,-0.66277,0.54284,0.70857,1.0575,1.2542,1.1426,1.0807,0.78269
-2.3246,-1.74,-1.6728,-1.9004,-0.53745,-0.086111,0.97765,0.86787,0.020401,0.4536,0.71446,0.23104,-0.028081,-0.1743,-0.0013371
-1.9541,-1.0584,-0.61021,-0.92026,-0.21656,0.086756,-0.59403,-0.70103,-0.30802,-1.1653,-1.522,-1.2831,-1.0007,-1.1686,-1.4283
0.16341,0.85363,1.0242,0.73124,0.40057,1.2912,2.2819,1.1738,-0.13417,0.031414,-0.069021,-0.34636,-0.45642,-0.34164,-0.11718
-0.88028,-0.36128,0.11042,0.12484,-0.29041,-0.45609,-1.1384,-0.78228,-0.29306,0.10787,0.11495,-0.433,-0.58942,-0.27412,-0.026494
0.55374,-0.27401,-0.77169,-1.1654,-1.023,-2.5301,-2.2618,-2.0428,-1.5809,-1.7931,-1.4763,-1.1786,-1.4088,-1.9354,-2.0944
1.5549,0.56645,0.35966,1.1261,0.27942,-0.72965,-2.0703,-2.2929,-2.3167,-1.7645,-0.58093,0.2645,0.3694,0.49963,0.36728
1.3624,0.43937,0.2075,0.32475,-0.58819,-1.1645,-1.2988,-1.1942,-0.33722,-0.70635,-0.87374,-0.57346,-0.27093,-0.46025,-0.51232
