1.1117,1.1953,1.38,1.2917,1.3324,1.4943,0.76413,0.88488,1.634,1.4747,1.4154,1.2644,0.97311,0.86429,1.0051,0.92352,0.92665
1.3982,1.1585,1.2882,1.0375,0.63101,0.2199,0.79606,1.1327,0.63932,0.56839,0.73126,0.69129,0.57374,0.54555,0.47312,0.5956,0.58355
0.59235,0.79573,1.2766,1.3173,1.2466,0.68294,-0.3095,-0.45599,-0.11742,0.50474,0.73424,0.58424,1.2824,2.0915,2.0039,1.6188,1.3332
0.83681,0.45547,0.14122,-0.1396,-0.18452,0.15644,1.0162,1.1546,0.84629,0.90837,1.2131,1.4919,1.2974,1.0871,1.5403,1.8679,1.9093
-0.77987,-0.17866,-0.25908,0.080872,0.42886,0.50124,-0.15769,-0.2339,0.54653,0.74226,0.82953,0.94504,1.3591,1.6167,1.217,0.95665,0.72321
-0.60658,-0.73465,-0.71521,-0.26167,0.094459,0.44475,1.228,1.693,1.6218,1.2165,0.53272,0.27971,-0.34894,-0.75968,-0.77408,-0.59789,-0.12193
0.26085,0.27351,0.20263,0.52791,0.56503,0.58421,0.55955,0.045115,0.050182,0.48857,0.21296,-0.3603,-0.21161,-0.3176,-0.52337,-0.75481,-0.94504
2.8751,2.7029,2.1566,1.6592,1.3773,1.4009,1.5414,1.5303,1.2414,0.11942,-0.039255,0.70034,0.52699,0.093738,-0.0070537,0.44584,0.82299
1.1491,1.1332,1.08,1.175,1.2442,1.132,0.52034,-0.49037,-0.70457,-0.55035,-0.30526,-0.46508,0.10947,0.71099,0.81096,0.30927,-0.082667
1.0848,0.21986,0.26885,0.51845,0.18398,-0.21676,-1.1726,-1.7221,-1.4443,0.061943,-0.15338,0.04417,-0.032812,-0.62533,-1.0872,-1.2691,-1.2954
1.5321,1.3226,1.8767,1.7182,0.5418,-0.84767,-0.99516,-1.3988,-1.53,-0.72656,-0.10328,0.67541,1.1266,1.003,0.73767,0.76483,0.9312
0.178,-0.2799,-0.028107,0.57226,1.0805,0.80262,0.80068,0.51744,-0.059095,0.80283,1.2142,0.27932,0.16161,0.3488,0.1812,-0.48135,-1.0985
