-0.24322,-0.21781,-0.024187,0.45763,0.64308,0.36944,0.6767,0.83632,0.54284,0.42002,0.33721,0.45913,0.50729,-0.027415
1.6318,1.3192,1.5284,1.1444,0.73674,0.92633,0.79462,0.58128,0.50574,0.5366,0.73523,0.86593,0.94242,1.1513
2.1419,1.9362,0.98921,0.70191,0.71737,0.60313,0.77284,1.1664,1.3828,1.4928,1.794,2.3819,2.5337,2.0324
-0.10457,0.27032,0.9391,0.64715,0.68991,1.2081,1.1137,0.72761,0.72669,0.97452,1.1588,0.87051,1.0436,1.2413
-1.4759,-1.2096,-1.1627,-0.45551,-0.16677,-0.47939,-0.075617,0.65621,0.59505,0.62009,0.61743,1.2293,1.3604,0.77397
0.17958,0.31167,0.17721,0.089028,0.32983,0.52702,-0.03268,0.10685,0.67308,0.54082,0.37273,-0.15945,-0.39625,1.098
0.085323,0.41769,0.32119,0.90482,1.1438,1.128,0.93263,0.34549,0.071104,0.087932,0.0030003,-0.017916,-0.15911,-0.19544
2.2886,2.5793,2.4953,2.4648,2.6221,2.6487,2.0399,1.5712,1.6726,1.4821,0.95555,0.65647,0.56003,0.93057
0.54116,0.32678,-0.054439,-0.13624,-0.29301,-0.30638,-0.29561,-0.1589,0.051381,0.044913,0.13504,0.24655,0.24817,-0.25054
1.3054,0.19399,-0.18867,-0.77549,-0.89939,-0.84997,-0.35837,0.23235,0.27311,0.25693,0.27267,-0.3139,-0.40567,0.0035318
2.1135,1.869,1.6614,1.1821,0.76888,0.037116,0.28104,0.50388,0.86781,1.1559,0.94106,0.8988,0.88914,1.1168
0.20243,-0.056584,0.26154,0.31933,0.55372,1.1807,1.7163,2.2095,2.1254,1.7498,1.6691,1.802,1.4225,0.72062
