1.9661,1.9397,2.1729,2.0278,2.0805,2.1226,1.7936,1.6599,1.6015,1.7075,1.8192,1.6407,1.6131,1.4573,1.4129,1.2435,1.0873,1.6139
1.3371,1.0066,0.83857,0.91501,0.88575,0.82415,0.72814,0.65722,0.62058,0.42329,0.18129,0.19866,0.1027,0.028782,-0.011175,0.41933,0.65503,0.034063
1.7496,1.373,1.5387,1.7658,1.6617,1.5632,1.1678,1.0252,0.86714,0.63381,0.32961,0.001025,0.53754,0.45976,0.42326,0.81033,1.1009,1.93
-2.0187,-1.5755,-1.8589,-1.7589,-1.791,-1.519,-0.79646,-0.75885,-0.6537,-0.679,-0.48677,-0.38319,-0.67393,-0.06125,0.32608,0.62976,1.3712,0.55763
-0.23361,-0.26698,0.20888,0.40191,0.67475,0.67029,0.47843,0.58521,0.58543,0.69832,0.69473,0.73483,0.95713,0.80169,0.76064,0.55066,0.24788,0.94234
-1.3701,-1.4671,-1.7669,-1.6337,-1.4187,-1.7417,-1.4811,-1.011,-0.34354,0.14634,0.32974,0.57291,0.57824,0.36209,0.026806,-0.45987,-1.5935,-1.9457
-2.0831,-1.8433,-2.1711,-2.1493,-2.1535,-2.6637,-2.3561,-2.0087,-1.592,-1.5084,-1.3771,-1.3024,-1.264,-1.259,-1.4636,-1.8261,-2.4354,-2.5702
0.097252,0.29484,0.2393,0.37646,0.10052,-0.33688,-0.28161,-0.21141,-0.35321,-0.47801,-0.31947,-0.14043,-0.14918,0.23642,0.16524,0.025259,0.16292,-0.54542
0.71399,0.81502,0.71307,0.45054,0.16704,0.076456,0.098116,-0.0005888,-0.2451,-0.36115,-0.54928,-0.95878,-0.80902,-0.6904,-0.37128,-0.25235,-0.096701,0.6896
0.2883,-0.009253,-0.82198,-1.4279,-1.7282,-1.8058,-1.9133,-2.0107,-1.8005,-1.6731,-1.5562,-1.0189,-1.1595,-1.3084,-1.0899,-1.3765,-1.6627,-1.771
0.84638,0.1482,-0.24555,-0.4253,-0.66768,-0.38637,-0.37996,-0.49337,-0.43465,-0.2136,0.11954,0.39279,0.87226,0.67287,0.1319,0.28278,0.21967,0.48001
-1.3916,-1.5155,-1.6069,-1.3158,-1.0813,-0.85163,-0.43164,-0.27166,0.080765,0.061338,-0.18043,-0.46788,-0.50506,-0.66233,-0.80766,-0.41939,-0.47394,-0.40588
