0.61148,1.652,0.80213,0.951,1.0236,1.2663,1.5955,1.525,1.4588,1.3908,1.1534,1.3906,0.72132,1.1498,1.288,0.51817,0.89625,0.70335,1.0475
1.4826,0.49842,1.262,1.0283,0.98711,0.84311,0.59801,0.61381,0.59437,0.49996,0.42755,0.27336,0.56949,0.52969,0.26555,0.38203,0.23272,0.41864,-0.018288
0.96905,1.7567,0.26179,0.28883,0.33742,0.63893,0.58876,0.68841,0.84672,1.2574,1.4414,1.4527,0.90361,1.447,2.0985,1.5334,1.4988,1.0413,1.7667
2.2814,1.3273,2.1936,2.1267,1.9034,1.5676,1.6567,1.3433,0.97777,0.33528,0.26716,0.22491,1.3088,0.7821,0.54039,1.4513,1.3146,2.1197,1.6128
-2.6303,-1.3217,-2.6608,-2.6033,-2.2283,-1.731,-1.176,-0.9964,-0.45027,-0.13737,-0.22986,0.19186,-0.55162,0.14856,0.25402,-0.215,0.35948,-0.27439,0.18985
-0.69833,-2.0276,-0.82087,-0.75406,-0.46887,-0.49226,-1.1979,-0.4172,0.29155,0.9033,1.6092,1.5694,1.7611,0.73073,0.1164,0.38484,-0.88842,-0.71887,-1.1526
-2.8336,-1.9648,-2.5675,-3.0245,-3.0787,-2.5824,-2.3042,-2.0199,-1.379,-0.88605,-0.62252,-0.70099,-1.1119,-0.76073,-1.1221,-1.6161,-1.6659,-1.5948,-1.0804
1.7371,0.10182,1.1111,0.72744,0.41626,0.14868,-0.42131,-0.42792,-0.36851,-0.37842,-0.31376,-0.2963,0.47804,-0.045533,-0.2666,0.14957,-0.24862,0.26652,-0.082202
-0.38304,0.82983,-0.3007,-0.10024,0.13339,0.47637,0.41742,0.49772,0.23504,-0.15363,-0.19176,0.074306,-0.37298,-0.10695,0.36332,0.3686,0.50939,-0.045138,0.26658
-0.0048521,-0.74168,0.17492,0.084335,0.029774,-0.28556,-0.63264,-1.2555,-1.7282,-1.5831,-1.3815,-1.6124,-1.6323,-2.2043,-2.126,-1.7727,-1.8814,-1.7793,-1.8531
-1.347,-0.863,-1.9147,-2.0451,-2.4646,-2.706,-2.7336,-2.9647,-2.18,-0.56252,-0.020604,0.17528,-0.37234,0.072769,0.38074,-0.050353,-0.50769,-0.82742,-0.5363
0.53506,0.66509,0.4116,0.40824,0.32273,0.11063,0.26632,0.72393,1.2984,1.2283,1.3863,1.291,1.4103,1.4038,0.70976,0.56663,0.22408,0.01278,0.094273
