0.33588,0.375,0.15771,0.19765,0.6187,0.84188,0.86878,0.66113,0.6846,0.69065,0.53147,0.74012,0.77925,0.66051,0.56709,0.58806
2.0039,1.7412,1.3563,0.97197,0.66847,0.56275,0.78449,1.1446,1.0192,0.68334,0.65642,0.88036,0.94386,0.89397,0.89604,1.026
2.3529,2.1173,1.8951,1.6875,1.6341,1.5094,1.2406,1.0894,0.98296,1.3794,1.5915,1.337,1.0847,1.0699,1.0308,1.1556
-0.33202,-0.48808,0.037557,0.44183,-0.0554,-0.10761,0.081026,0.31055,0.53586,0.39475,0.25614,0.28714,0.8978,0.97837,1.1492,1.0393
-1.2546,-0.85221,-0.80466,-0.57083,0.36651,0.48254,0.41871,0.38014,0.74423,1.0904,0.87167,0.88503,0.63007,0.91556,0.86528,0.65997
-1.157,-0.22128,0.47698,0.71017,0.56614,0.72914,0.92667,1.0139,0.59511,0.60638,0.96768,0.75004,0.52776,0.40475,0.31314,0.34579
0.15293,0.17398,-0.32745,-0.14175,0.58379,0.35162,0.22699,-0.24122,-0.31624,-0.2869,-0.59664,-0.42203,-0.50066,-0.4898,-0.63333,-0.91267
0.97391,1.2404,2.0888,2.2818,2.3373,2.0499,1.1246,0.47836,0.11221,0.27725,0.18728,-0.56275,-1.0169,-0.93639,-0.81029,-0.85626
1.3024,1.0328,1.0107,1.2751,0.95159,0.53882,0.74145,0.32583,0.28278,0.19541,0.1882,0.045563,0.49925,0.60456,0.54446,0.28127
0.78242,0.44921,-0.069926,-0.66231,-1.707,-2.4901,-2.4072,-2.321,-2.5276,-2.0141,-1.4503,-1.12,-1.4828,-1.7331,-1.8562,-1.7477
2.8163,1.7245,0.99007,0.62506,0.10401,-0.79451,-2.0391,-1.1355,-0.59062,-0.31614,0.27737,0.87973,0.54223,0.84217,0.96752,1.0525
0.93683,0.70232,0.86433,1.3451,0.55637,0.057722,0.43492,0.73564,1.1494,1.5162,0.86755,0.7086,0.96871,0.84584,0.65716,0.26497
