-0.21938,-0.53065,-0.66262,-0.44287,-0.039902,-0.006013,0.029233,-0.054276,-0.040517,0.22149,-0.049476,-0.00052706,0.047369,-0.02772,0.19163,0.062278,0.069114,0.062702,0.034305,0.13615,0.11427,0.10176,0.041373,-0.11685,-0.36614,-0.65085,-0.50367,-0.31689,-0.16939,-0.00048301,-0.089346,-0.031418,0.087158,0.10947,0.094669,0.12974,0.14269,0.15902,0.13616,0.11798,0.10784,0.13308,0.10328,0.098021,0.10396,0.082147,0.083496,0.10738,0.14155,0.13826,0.096786,0.091519,0.090591,0.10745,0.11629,0.093956,0.066147,0.063804,0.086397,0.074679,0.049392,0.035444,0.042204,0.061591,0.055172
-0.17364,-0.29694,-0.2122,-0.19368,0.073597,0.2809,0.25302,0.26673,0.38791,0.4112,0.27401,0.27198,0.29021,0.23011,0.14053,0.13853,0.11564,0.17447,0.25586,0.21739,0.23622,0.25085,0.19377,0.025068,-0.30603,-0.37472,0.077867,0.51719,0.72141,0.66988,0.30853,0.12624,-0.051829,-0.19579,-0.30268,-0.26847,-0.21095,-0.2256,-0.29053,-0.271,-0.25852,-0.21471,-0.20589,-0.22546,-0.21747,-0.2066,-0.20436,-0.18787,-0.18934,-0.20377,-0.16349,-0.10321,-0.094657,-0.096342,-0.10225,-0.071477,-0.056036,-0.063684,-0.10628,-0.10922,-0.096125,-0.073724,-0.073788,-0.097316,-0.11343
0.14623,-0.15484,-0.55419,-0.57837,-0.30745,-0.83729,-0.69185,-0.69218,-0.73094,-0.65219,-0.52336,-0.43851,-0.41052,-0.32164,-0.33707,-0.34598,-0.30305,-0.24395,-0.26418,-0.18116,-0.13362,-0.1226,-0.17952,-0.18422,-0.24815,-0.13211,0.10641,-0.047215,0.044006,0.065594,0.15646,0.19096,0.23051,0.30107,0.3722,0.40394,0.3858,0.37268,0.35824,0.34319,0.33437,0.31033,0.29072,0.27234,0.25867,0.23961,0.23851,0.23879,0.24349,0.23148,0.22047,0.23284,0.24198,0.26893,0.29187,0.27413,0.23345,0.21055,0.2124,0.24253,0.24985,0.22046,0.19648,0.1849,0.19971
0.069641,0.16317,0.31388,0.32589,0.32765,0.25181,0.1743,0.13958,0.13157,0.18515,0.1785,0.17244,0.18757,0.10692,0.18253,0.13691,0.12137,0.11536,0.057262,0.090234,0.078391,0.061726,0.10039,0.18164,0.20782,0.089021,0.064449,-0.030682,-0.11681,-0.14054,-0.17118,-0.15885,-0.13697,-0.11083,-0.094944,-0.11449,-0.12531,-0.10728,-0.069813,-0.067825,-0.070918,-0.083461,-0.11406,-0.12888,-0.12744,-0.13327,-0.1335,-0.13218,-0.12575,-0.11172,-0.10865,-0.11862,-0.11589,-0.11313,-0.11029,-0.11765,-0.13021,-0.12901,-0.10447,-0.092277,-0.092207,-0.095068,-0.095593,-0.092991,-0.092407
-0.064893,-0.080693,-0.042744,0.11429,0.097581,-0.047289,-0.18429,-0.30973,-0.36533,-0.3599,-0.29974,-0.375,-0.42874,-0.38548,-0.31413,-0.28222,-0.32361,-0.39771,-0.4256,-0.46975,-0.48981,-0.51615,-0.60645,-0.61446,-0.48361,-0.3329,-0.22474,-0.25297,-0.13047,-0.026796,0.046365,0.1053,0.12789,0.23502,0.28551,0.26909,0.25821,0.28105,0.31299,0.32481,0.31671,0.29367,0.29589,0.3184,0.3238,0.3231,0.33247,0.34004,0.34396,0.34279,0.28286,0.18654,0.18231,0.19132,0.19668,0.18865,0.185,0.20544,0.22265,0.2218,0.21984,0.20109,0.20593,0.22646,0.22973
-0.52101,-0.2383,0.020027,0.33865,0.25915,-0.05583,-0.10257,-0.094028,0.06722,0.31145,0.35965,0.28716,0.2818,0.26157,0.24202,0.23931,0.19944,0.16846,0.1921,0.16027,0.15092,0.1583,0.07787,0.12945,0.012288,-0.29292,-0.30082,-0.19431,-0.10126,-0.043831,-0.12506,-0.079827,-0.025355,0.017416,0.010858,0.0064221,-0.0077462,-0.027328,-0.04974,-0.064823,-0.090233,-0.10322,-0.072674,-0.043795,-0.043603,-0.059414,-0.07038,-0.065606,-0.041688,-0.041567,-0.058268,-0.052839,-0.064695,-0.061001,-0.052349,-0.056392,-0.072983,-0.085279,-0.068772,-0.053678,-0.053461,-0.069548,-0.079495,-0.084787,-0.081331
-0.21633,-0.19834,-0.2062,-0.3917,-0.5194,-0.52392,-0.47136,-0.40272,-0.48771,-0.65881,-0.64267,-0.65386,-0.66695,-0.68468,-0.70881,-0.70259,-0.72981,-0.72939,-0.72139,-0.73588,-0.73975,-0.73936,-0.5682,-0.40269,-0.44545,-0.57075,-0.68836,-0.74699,-0.80268,-0.80327,-0.76487,-0.34826,0.31664,0.52682,0.60602,0.60885,0.58275,0.54254,0.56986,0.53754,0.51554,0.52673,0.53476,0.54994,0.55894,0.56118,0.57454,0.56875,0.58502,0.60149,0.59856,0.59784,0.59087,0.59788,0.60392,0.60231,0.56907,0.5474,0.57706,0.57677,0.58477,0.60087,0.60115,0.59313,0.56364
-0.12076,-0.087583,-0.079409,-0.090541,-0.2035,-0.21963,-0.15232,-0.14787,-0.34104,-0.38751,-0.35881,-0.38463,-0.358,-0.3853,-0.36975,-0.36657,-0.37735,-0.33863,-0.36098,-0.35631,-0.36393,-0.36185,-0.27642,-0.071133,-0.076022,-0.14426,-0.18402,-0.1578,-0.12308,0.040241,0.21914,0.28928,0.33723,0.28888,0.27574,0.20996,0.17073,0.15949,0.13893,0.10698,0.10827,0.10437,0.10017,0.09806,0.097092,0.096438,0.093706,0.089285,0.11979,0.2204,0.24154,0.22221,0.22824,0.22567,0.23631,0.22317,0.23663,0.24092,0.30703,0.29688,0.26568,0.28354,0.29529,0.29593,0.2818
0.11967,0.073964,0.16163,0.18184,0.11411,0.063769,-0.055707,-0.086355,-0.071672,-0.087306,-0.06605,-0.11111,-0.11231,-0.13235,-0.16097,-0.14133,-0.1404,-0.12802,-0.1406,-0.15596,-0.15672,-0.16448,-0.17904,-0.11648,0.0022254,0.060997,0.11951,0.1434,0.16078,0.09138,0.067956,0.064737,0.012008,0.012361,0.0084134,0.016673,0.031386,0.040433,0.054868,0.060989,0.062835,0.065179,0.073476,0.074852,0.075011,0.076389,0.080133,0.084236,0.071208,0.041092,-0.0036477,-0.0040519,-0.015968,-0.020774,-0.023899,-0.013776,-0.00045149,0.0034085,-0.01793,-0.014172,-0.0060323,-0.0070566,-0.0087933,-0.010519,-0.016978
0.25456,0.1966,0.20845,0.32126,0.13789,-0.11729,-0.23205,-0.22356,-0.10123,-0.0063832,0.019341,0.028698,0.018644,0.059595,0.030534,0.022587,0.031272,-0.00031269,0.009262,0.008405,-0.0025049,0.038372,0.066584,0.19984,0.38586,0.46734,0.39427,0.34889,0.28645,0.26194,0.23224,0.12072,-0.10455,-0.13004,-0.13615,-0.12791,-0.12873,-0.11691,-0.10766,-0.074818,-0.081473,-0.10181,-0.084789,-0.071957,-0.073066,-0.077839,-0.082297,-0.075829,-0.055448,-0.091383,-0.11976,-0.094343,-0.12546,-0.13304,-0.13455,-0.13052,-0.10722,-0.11245,-0.11897,-0.10814,-0.10885,-0.1233,-0.12764,-0.12163,-0.077744
