0.21768,0.26901,0.3272,0.49705,0.60299,0.59378,0.61928,0.6502,0.611,0.59927,0.5356,0.55291,0.46504,0.45662,0.49599,0.41777,0.29428,0.26768,0.0056223,-0.23984,-0.29498,-0.33567,-0.28525,-0.20528,-0.16034,-0.17412,-0.21639,-0.23328,-0.20577,-0.23187,-0.26642,-0.27574,-0.24483,-0.21924,-0.20409,-0.19729,-0.19451,-0.22171,-0.23048,-0.20318,-0.21961,-0.24494,-0.24299,-0.22611,-0.23285,-0.24484,-0.23153,-0.20743,-0.22223,-0.24907,-0.21197,-0.20566,-0.22831,-0.23016,-0.22215,-0.21881
0.3201,0.43555,0.048532,0.048505,0.11815,0.13131,0.12437,0.153,0.19994,0.19477,0.1481,0.14032,0.11258,0.093294,0.11842,0.068108,-0.028204,-0.13615,-0.46619,-0.59077,-0.57323,-0.58496,-0.42541,-0.17285,-0.12016,0.00041601,0.042406,0.028968,-0.046533,-0.054929,-0.056718,-0.054604,-0.059282,-0.039346,0.0026534,0.0032823,0.01832,0.033338,0.048672,0.033413,0.021881,0.018075,0.010764,0.0019565,0.0086415,0.039442,0.055967,0.05371,0.066759,0.082806,0.071109,0.059532,0.055267,0.058034,0.068889,0.070001
-0.6768,-0.80989,-0.75035,-0.85022,-0.90453,-0.87308,-0.84387,-0.81176,-0.86244,-0.80524,-0.83252,-0.83005,-0.77609,-0.80949,-0.86423,-0.86264,-0.83934,-0.83679,-0.70957,-0.35002,0.0062064,0.2538,0.44979,0.42723,0.47072,0.43017,0.42599,0.45127,0.45313,0.42509,0.4228,0.43997,0.45275,0.46221,0.47738,0.48063,0.48931,0.4671,0.45754,0.45249,0.43748,0.43844,0.44465,0.46625,0.4793,0.48422,0.48794,0.49721,0.48544,0.47055,0.46588,0.46353,0.45439,0.46491,0.47908,0.48404
0.15821,0.1974,0.032494,0.055892,0.10473,0.08912,0.063916,0.11947,0.15496,0.16525,0.091681,0.047448,0.048008,0.05446,0.076247,0.072969,0.053139,0.15389,0.23139,0.06559,-0.09599,-0.1534,-0.060927,-0.079467,-0.071113,-0.039379,-0.053203,-0.048527,-0.045951,-0.049506,-0.04749,-0.036578,-0.03021,-0.051389,-0.055366,-0.047831,-0.043413,-0.045402,-0.046454,-0.039443,-0.090046,-0.087045,-0.045697,-0.051817,-0.047565,-0.054275,-0.051799,-0.047478,-0.049687,-0.056157,-0.046825,-0.047095,-0.051225,-0.056494,-0.056512,-0.055522
-0.5121,-0.37622,-0.18674,-0.1493,-0.12867,-0.16052,-0.15242,-0.11588,-0.10675,-0.09857,-0.082132,-0.059947,-0.051263,-0.062071,-0.075007,-0.090091,-0.099516,-0.18758,-0.36202,-0.44442,-0.41628,-0.26458,-0.14265,-0.059074,-0.0093046,0.081637,0.11695,0.17488,0.16811,0.17479,0.18686,0.18324,0.1795,0.15518,0.13474,0.13358,0.1298,0.12317,0.12129,0.13766,0.14212,0.14536,0.14905,0.15251,0.1567,0.13651,0.12551,0.12759,0.11838,0.1095,0.12526,0.13576,0.13786,0.13862,0.14434,0.14667
-0.035984,0.26198,0.35652,0.45212,0.55626,0.57548,0.66787,0.68726,0.66491,0.66126,0.63844,0.66606,0.6236,0.56939,0.59425,0.538,0.48765,0.27761,-0.065957,-0.27623,-0.36011,-0.34806,-0.34713,-0.32926,-0.33466,-0.25185,-0.22338,-0.16604,-0.2139,-0.23011,-0.24094,-0.24479,-0.23922,-0.23947,-0.22288,-0.22485,-0.21964,-0.23225,-0.23716,-0.2309,-0.26544,-0.27157,-0.25287,-0.24678,-0.23295,-0.2335,-0.22904,-0.21302,-0.22136,-0.2339,-0.22353,-0.22176,-0.23312,-0.23559,-0.22534,-0.22409
0.26056,0.035961,-0.16452,-0.21097,-0.26853,-0.28678,-0.34602,-0.351,-0.3256,-0.34936,-0.31107,-0.37244,-0.37092,-0.32931,-0.33384,-0.29023,-0.22384,-0.0089478,0.3529,0.38556,0.33118,0.28656,0.24497,0.2141,0.20108,0.1052,0.042127,-0.024121,0.043516,0.06669,0.068145,0.073843,0.077324,0.079769,0.073509,0.077988,0.077527,0.0783,0.079865,0.080523,0.079097,0.078165,0.081901,0.083905,0.073857,0.072994,0.076311,0.075024,0.077403,0.07729,0.075807,0.076176,0.074431,0.078252,0.074707,0.074982
0.016342,-0.050368,-0.1337,-0.17844,-0.1532,-0.16799,-0.26537,-0.26837,-0.30327,-0.29311,-0.31196,-0.3768,-0.37065,-0.35954,-0.37045,-0.3686,-0.35443,-0.23331,0.064645,0.093349,0.11823,0.11654,0.084276,0.12694,0.27388,0.32783,0.2748,0.23129,0.23814,0.20949,0.18247,0.18843,0.21416,0.19684,0.17503,0.17099,0.15365,0.14728,0.11881,0.10842,0.10692,0.091396,0.098271,0.08207,0.058676,0.052255,0.051951,0.052174,0.052047,0.051214,0.049893,0.040721,0.034983,0.0046141,-0.041358,-0.058106
-0.00079983,0.045814,-0.050146,-0.068262,-0.057382,-0.05007,-0.00081022,0.022093,0.044458,0.065383,0.05844,0.084969,0.10312,0.076711,0.082567,0.081535,0.06629,0.013107,-0.060887,-0.066058,-0.10491,-0.1248,-0.092236,-0.078806,-0.097945,-0.05543,-0.018471,0.017203,-0.0179,-0.018765,-0.0071164,-0.0053469,-0.014882,-0.025272,-0.01221,-0.01021,-0.0069455,-0.0042544,0.0022853,0.0031672,0.0050634,0.0071694,0.0041695,0.0060498,0.011459,0.015388,0.016259,0.017109,0.015608,0.017769,0.018642,0.021426,0.020258,0.028232,0.038426,0.039737
-0.23253,-0.23718,-0.23939,-0.21592,-0.20234,-0.171,-0.054478,-0.04115,-0.035293,-0.019932,-0.00089232,0.037966,0.038665,0.012177,0.028004,0.040808,0.040475,-0.032739,-0.057511,0.03539,0.07696,0.11667,0.084418,0.047445,0.012954,-0.0097481,-0.0021481,0.014978,0.015784,0.021507,0.02324,0.020942,0.019694,0.023994,0.037079,0.036215,0.033464,0.025113,0.023054,0.028338,0.030017,0.031195,0.02888,0.036476,0.042283,0.038965,0.03688,0.044511,0.036566,0.031047,0.034551,0.046104,0.041935,0.055111,0.061364,0.061036
0.19322,0.036772,-0.089584,-0.063654,-0.070173,-0.036562,0.030281,0.028816,0.033892,0.047042,0.03836,0.069623,0.051059,0.08595,0.11401,0.11026,0.12529,0.19135,0.28841,0.27117,0.25345,0.17563,0.10865,0.041944,-0.025735,-0.081307,-0.091859,-0.11047,-0.082149,-0.070148,-0.06587,-0.072437,-0.081508,-0.068475,-0.092609,-0.093496,-0.083901,-0.071613,-0.059161,-0.062026,-0.060944,-0.053298,-0.0521,-0.052403,-0.049599,-0.047156,-0.047884,-0.05975,-0.047925,-0.042941,-0.049802,-0.062841,-0.049516,-0.058319,-0.048871,-0.039102
1.7928,2.0074,2.2265,2.5399,2.7183,2.5873,2.2427,2.4133,2.496,2.481,2.1865,2.1379,2.1278,2.2208,2.3574,2.2566,1.7918,2.0626,1.3138,0.25953,-0.67515,-1.6814,-1.5227,-1.4551,-1.4083,-1.1717,-1.1161,-1.0614,-1.1436,-1.2386,-1.2405,-1.235,-1.2091,-1.2345,-1.2145,-1.1764,-1.1536,-1.1676,-1.1671,-1.1175,-1.1411,-1.1622,-1.1467,-1.1321,-1.1378,-1.1518,-1.1292,-1.1047,-1.1163,-1.138,-1.0734,-1.0658,-1.0889,-1.0945,-1.0784,-1.0695
1.5495,1.9613,1.7111,1.5073,1.3988,1.3783,1.4474,1.3461,1.475,1.4807,1.3549,1.5087,1.5283,1.4936,1.5466,1.6326,1.7562,1.7429,2.0734,2.4032,1.8172,1.1539,0.45241,-0.40189,-0.74956,-1.06,-1.0887,-1.0633,-1.1302,-1.1563,-1.1332,-1.061,-1.0668,-1.1466,-1.12,-1.1015,-1.107,-1.0933,-1.0838,-1.0952,-1.1115,-1.1182,-1.1102,-1.1211,-1.1392,-1.1257,-1.1192,-1.1266,-1.1287,-1.1189,-1.1197,-1.135,-1.1506,-1.1493,-1.1403,-1.1469
1.6278,2.2165,2.0255,2.5084,2.8266,2.5172,2.1855,2.0696,2.2748,1.9755,1.8989,1.8848,1.5947,1.5686,1.8453,1.8084,1.7599,1.8267,1.862,1.1139,0.23619,-0.35432,-1.0785,-0.92646,-1.0279,-0.91654,-1.0334,-1.2991,-1.37,-1.259,-1.2497,-1.208,-1.1643,-1.1348,-1.144,-1.1575,-1.1646,-1.1491,-1.1598,-1.1896,-1.1812,-1.1734,-1.1777,-1.177,-1.1684,-1.1543,-1.1574,-1.1588,-1.1431,-1.1378,-1.1753,-1.1788,-1.1579,-1.1633,-1.1681,-1.1674
-0.33683,0.092468,0.28581,0.45063,0.56715,0.7136,0.74116,0.74764,0.65447,0.65812,0.72432,0.6114,0.59986,0.63774,0.5274,0.48681,0.49507,0.53788,-0.081607,-1.295,-1.5213,-0.66877,-0.1868,-0.10962,-0.12086,-0.18213,-0.23931,-0.16623,-0.074217,-0.072408,-0.082949,-0.11735,-0.1429,-0.14796,-0.15823,-0.16242,-0.16122,-0.16328,-0.16251,-0.16155,-0.16823,-0.17022,-0.16639,-0.16836,-0.17056,-0.17788,-0.18072,-0.18327,-0.18778,-0.19554,-0.19664,-0.20301,-0.20582,-0.21212,-0.21474,-0.21471
0.30094,-0.58756,-0.88186,-0.61182,-0.43783,-0.15655,0.39391,0.37436,0.10364,0.22833,0.29645,0.50184,0.43301,0.44642,0.63897,0.62136,0.51997,0.65091,1.2253,1.6937,2.0388,1.7234,0.95344,0.37919,-0.015671,-0.30537,-0.33975,-0.35184,-0.21766,-0.24813,-0.3183,-0.38889,-0.41504,-0.30557,-0.33116,-0.36317,-0.37082,-0.38472,-0.38933,-0.385,-0.37079,-0.36339,-0.37004,-0.36166,-0.35113,-0.36354,-0.36949,-0.36615,-0.36362,-0.36633,-0.36622,-0.35189,-0.33676,-0.33538,-0.34296,-0.33845
2.8366,2.9891,2.9335,2.8946,2.8561,2.9631,2.9498,3.0849,3.125,3.1708,3.124,2.8511,2.9591,3.0171,2.8803,2.8744,2.7713,2.9504,1.8756,-0.62196,-2.3009,-2.9449,-2.2239,-1.8992,-1.7616,-1.6642,-1.6327,-1.4706,-1.3717,-1.3598,-1.302,-1.4111,-1.4361,-1.4444,-1.4385,-1.4039,-1.384,-1.3997,-1.3972,-1.353,-1.3675,-1.3836,-1.3737,-1.3642,-1.3777,-1.3956,-1.3805,-1.3686,-1.3768,-1.3939,-1.3455,-1.3372,-1.3604,-1.3579,-1.3545,-1.3476
-1.584,-0.13264,1.3572,1.6496,1.8527,1.8753,1.9237,1.9517,1.8646,1.8487,1.862,2.0648,2.0911,2.0157,2.0573,1.8568,1.529,0.47848,-1.4771,-1.6826,-1.5333,-1.4963,-1.4705,-1.4154,-1.4311,-0.6771,-0.29196,0.13297,-0.31093,-0.45855,-0.44892,-0.43991,-0.48787,-0.60733,-0.59441,-0.6123,-0.60319,-0.60062,-0.59539,-0.59398,-0.59475,-0.59417,-0.58819,-0.58473,-0.53426,-0.53533,-0.54657,-0.5335,-0.55346,-0.5602,-0.53861,-0.54569,-0.53884,-0.56389,-0.5275,-0.52632
-0.90309,0.10726,1.7625,2.0375,1.7273,1.9714,2.0914,1.9869,2.2482,1.9416,2.2569,2.1791,2.0821,2.4903,2.5017,2.5927,2.5085,1.7045,-0.49566,-0.83775,-0.84194,-0.89086,-0.89177,-0.89359,-0.90829,-0.90911,-0.9072,-0.90546,-0.90028,-0.89554,-0.89022,-0.89228,-0.89626,-0.89807,-0.89787,-0.89578,-0.89329,-0.89198,-0.88833,-0.8863,-0.88597,-0.88522,-0.88482,-0.8827,-0.88252,-0.88222,-0.88094,-0.88106,-0.88049,-0.88037,-0.87895,-0.87844,-0.8783,-0.87568,-0.87158,-0.86972
0.53059,0.94964,2.1139,2.0928,1.9187,1.617,0.75748,0.58609,0.4859,0.22088,0.35733,0.045679,0.055081,0.16201,-0.004143,-0.01406,0.059078,0.29942,0.12035,-0.3872,-0.61065,-0.60015,-0.52258,-0.40298,-0.34806,-0.27364,-0.29587,-0.33381,-0.31517,-0.30406,-0.29895,-0.28582,-0.28833,-0.3108,-0.32454,-0.32139,-0.31907,-0.31477,-0.31153,-0.31218,-0.31111,-0.31035,-0.3027,-0.29887,-0.3046,-0.30587,-0.30331,-0.30421,-0.30221,-0.30237,-0.30411,-0.30551,-0.30318,-0.30368,-0.30539,-0.3047
-0.35277,-1.2289,-2.296,-2.3638,-2.3492,-2.281,-2.0939,-1.9409,-1.8977,-1.7951,-1.6832,-1.7066,-1.6357,-1.5943,-1.5003,-1.4264,-1.3587,-0.87016,0.29991,0.75544,0.93059,0.86111,0.77691,0.78604,0.74598,0.83296,0.81295,0.78154,0.8201,0.83711,0.84847,0.85921,0.83522,0.79467,0.766,0.76768,0.7728,0.78256,0.79436,0.79345,0.79477,0.80029,0.81761,0.82603,0.81971,0.81662,0.82026,0.81709,0.82132,0.8232,0.82033,0.81942,0.82698,0.829,0.83188,0.8353
0.74584,0.65573,0.084256,-0.020064,0.096973,0.11472,0.37791,0.32603,0.3239,0.47624,0.072718,0.23181,0.12621,-0.10959,-0.17885,-0.2199,-0.20527,-0.33229,-0.36501,-0.48631,-0.49142,-0.13393,0.20856,0.33683,0.50581,-0.038222,-0.20654,-0.38815,-0.21258,-0.1577,-0.18642,-0.21916,-0.14085,0.019778,0.070327,0.075374,0.061278,0.039155,0.011739,0.013985,0.014009,0.0054693,-0.035075,-0.053401,-0.064596,-0.058594,-0.061499,-0.062222,-0.059259,-0.059664,-0.067513,-0.058625,-0.075036,-0.062693,-0.088873,-0.095333
