0.46023,0.57147,0.62732,1.1377,1.4861,1.4833,1.264,0.80287,0.54466,0.51961,0.5027,0.3241
0.58323,0.42742,0.4285,-0.024836,-0.42861,-0.66151,-0.85084,-0.67632,-0.59074,-0.58742,-0.61313,-0.57125
-2.9089,-2.8583,-2.7856,-2.4236,-2.1091,-1.7755,-1.428,-1.3429,-1.4004,-1.3064,-1.1599,-1.1375
0.9051,0.81292,0.70943,0.40586,0.21355,0.2419,0.32368,0.68117,1.3183,1.7685,1.9827,2.2095
-0.81139,-0.875,-0.57999,0.30355,0.8595,0.8534,0.42388,0.13141,-0.34115,-0.65525,-0.78316,-1.0499
-1.6645,-1.2708,-1.0531,-1.2608,-1.5397,-1.5845,-1.3428,-0.94343,-0.59339,-0.33679,-0.075639,0.51368
1.7985,1.2587,0.64744,0.64387,0.61674,0.44804,0.2394,-0.506,-1.0691,-1.5848,-1.8332,-1.9704
-0.24548,-0.21399,-0.15718,-0.20189,-0.76324,-1.4971,-2.3807,-2.097,-1.3914,-0.77997,-0.47385,-0.12662
0.73862,0.40989,-0.12753,-0.86302,-0.63087,-0.030934,0.95265,0.89111,0.34787,0.020323,0.038185,-0.062264
-1.7311,-1.6974,-1.1253,0.30498,0.78881,0.85019,0.52455,0.36166,0.5737,0.68131,0.6131,0.81295
0.32158,0.31324,0.075333,-0.40436,-0.32932,0.013285,0.045635,-0.016859,-0.2497,-0.43534,-0.63212,-0.90741
-0.95635,-0.8073,-0.090606,1.1546,1.395,1.2712,0.86562,0.51521,0.1948,0.022535,-0.0865,-0.23174
