0.93849,0.94446,0.91005,0.76708,0.39899,0.0488,0.28742,0.095052,-0.037795,0.46455,0.39062,0.25704,0.33275
0.43746,0.17532,0.19593,0.32043,0.53526,0.62855,0.28757,0.14912,-0.03161,-0.68336,-0.52566,-0.32747,-0.54361
-2.6884,-2.8596,-2.6578,-3.1501,-3.4514,-2.9274,-2.0322,-1.7819,-1.5335,-0.63779,-0.40551,-0.17935,0.35497
0.16098,1.0398,1.2631,1.6439,1.9601,1.6307,1.2095,1.4613,2.0997,1.673,1.6288,1.668,1.7307
-0.23239,-0.33959,-0.16459,-0.41704,-1.0056,-1.6046,-1.1714,-1.2125,-1.4982,-0.52148,-0.41242,-0.43534,-0.15359
-1.4409,-1.1757,-1.6288,-1.395,-0.6974,0.31539,0.57077,0.6842,1.2738,0.3721,0.46775,0.5943,0.30995
0.57398,0.29515,0.68811,0.55268,-0.49097,-1.9469,-2.3069,-2.3273,-2.7269,-1.6951,-1.7299,-1.7529,-1.407
-0.37585,0.50086,-0.074624,-0.71646,-0.91133,-0.99049,-0.92023,-0.82776,0.11745,0.23718,0.43333,0.52205,0.59321
0.12332,-0.4617,-0.014811,0.12463,-0.073786,-0.0043808,0.077122,0.21097,-0.33572,0.069337,-0.026469,-0.059605,0.39578
0.01236,0.76941,0.35634,0.10089,0.13229,0.23357,0.50158,0.65389,1.6234,0.78797,0.40375,0.23491,-0.051692
0.32329,-0.31581,0.18248,0.99171,1.2444,1.0644,0.41565,-0.052937,-0.74831,0.1768,0.17528,0.02743,0.078081
0.37494,1.189,1.4585,0.80352,0.0039053,-0.22468,0.60437,0.48234,0.6119,-0.18168,-0.70514,-1.041,-1.2285
