1.7338,1.6929,1.5344,1.4376,1.2425,1.333,1.2245,1.0144,0.6415,0.76328,0.53912,0.2302,0.07676
-0.44489,-0.32448,-0.098655,-0.14299,0.072788,-0.013027,0.029334,0.27298,0.39253,-0.18675,-0.25652,-0.093706,0.006895
-1.9001,-2.1786,-2.3503,-2.3911,-2.8644,-2.9192,-1.9712,-1.3128,-0.96041,-0.42476,-0.23999,-0.11576,0.080444
1.0997,1.1168,1.2174,1.4233,2.1562,2.2966,1.5446,1.0702,1.3593,1.2664,1.6466,2.1135,2.5205
-0.76609,-0.74829,-0.80503,-0.77384,-1.7001,-1.3762,-0.54818,-0.25284,-0.56361,-0.27445,-0.41836,-0.70123,-0.9254
-1.9385,-1.4006,-0.89091,-0.56589,-0.21082,-0.77391,-0.46345,-0.19896,0.58212,0.97207,1.006,0.96281,0.86923
1.9378,1.3749,0.87283,0.54515,-0.14177,-0.18926,-0.793,-1.5386,-2.1504,-1.5243,-1.1031,-1.0374,-1.073
0.6938,0.77886,0.83375,0.96045,0.15165,-0.57558,-0.54304,-0.80164,-0.57033,-0.096619,0.34887,0.80001,1.0345
0.75351,0.24939,-0.24695,-0.58991,-0.74109,-0.63492,-0.70039,-0.34292,-0.26472,-0.074469,-0.068751,-0.27369,-0.23129
0.022627,0.3235,0.52897,0.45174,0.34323,-0.094726,0.23102,0.17146,0.96487,1.3059,1.1313,0.96978,0.68803
0.71637,0.69576,0.5006,0.26151,0.48832,0.97038,0.18053,-0.18659,-0.58854,-0.30692,-0.61069,-0.94544,-1.2638
0.29316,0.57186,0.71966,0.90276,0.77052,0.60696,1.1647,0.57246,0.080738,-0.50747,-0.89632,-1.2817,-1.5075
