2.3002,2.2397,2.1688,1.2843,0.95384,1.0674,1.2379,1.1044,1.7726,2.1774,2.0911
-0.44382,-0.58746,-0.57817,0.019918,0.3688,0.41056,-0.018513,-0.15049,-0.94413,-1.3505,-1.1739
-2.0474,-2.4851,-2.5812,-2.1454,-2.0022,-1.9393,-1.8766,-1.5497,-0.35739,0.35269,0.31695
-0.49879,0.25952,0.496,0.014415,-0.14537,-0.091532,0.2691,0.80614,0.3458,0.021892,0.88029
0.44206,0.20906,-0.10745,-0.27218,-0.15349,0.021175,0.3589,0.17317,0.87724,0.89694,0.64129
-0.75731,-1.151,-1.2416,0.14219,0.12017,-0.15168,-0.29147,0.11521,-0.94165,-1.2023,-1.1783
-0.50882,0.24627,0.25358,-1.6304,-2.4563,-2.4139,-1.8565,-1.9254,-1.2703,-1.327,-1.1061
1.0153,0.058668,-0.78108,0.012819,-0.20113,-1.1702,-1.2506,-0.675,-1.1425,-1.3946,-0.85378
-0.30344,0.081185,0.41498,-0.53135,-0.83311,-0.46124,-0.38615,-0.42675,0.47127,0.75672,0.93921
1.1877,1.0958,0.70808,0.94326,0.91849,1.172,2.0415,2.2407,1.7498,1.2398,0.28549
0.94332,0.45968,0.54054,0.74908,1.1819,1.0711,0.58984,0.38342,0.11622,0.14396,0.28746
-0.06267,0.86096,0.89515,0.63649,0.1352,0.24606,0.44161,0.23938,-0.42754,-1.2111,-0.92249
