0.83764,0.60736,0.65747,0.87313,1.1655,1.2638,1.5488,1.269,0.93757,0.72127,0.88127,1.0327,1.168,0.63611
-0.046028,0.13286,0.0016103,-0.21159,-0.59096,-0.91509,-1.2992,-1.191,-0.95264,-0.79345,-0.95234,-1.2003,-1.4831,-1.0273
-2.3527,-2.8725,-2.6447,-2.4081,-2.4963,-2.4501,-2.104,-1.9786,-1.7122,-1.569,-1.1605,-0.81379,-0.2675,-0.40952
0.41441,1.1254,0.77034,0.39918,0.41382,0.68736,0.46006,0.49516,0.5443,1.0528,1.0987,1.5301,1.5707,2.0444
-1.9542,-2.598,-2.1974,-1.5886,-0.96454,-0.59665,-0.37115,-0.67018,-0.59864,-0.84357,-0.78222,-0.80975,-0.33758,-1.0092
-1.0851,-0.2002,0.17267,0.31887,0.22364,-0.59998,-0.84824,-0.012724,0.25061,0.38634,0.69655,0.90424,0.27345,1.1916
1.3626,0.56671,0.20521,-0.10249,-0.046598,0.57973,0.68144,-0.56002,-1.5249,-1.5113,-1.6242,-1.613,-1.1289,-1.4183
-1.0104,-0.12453,0.023974,0.20948,0.48478,-0.25944,-1.1963,-1.2651,-1.3409,-1.2671,-1.0092,-0.46541,-0.39427,-0.039191
2.0355,1.1839,0.78853,0.23644,-0.30021,0.0037929,0.3882,0.35828,0.5132,0.32372,0.23037,0.22031,0.61333,0.19535
-1.8651,-1.7882,-1.2733,-0.45659,0.17519,0.39242,0.66115,0.92199,0.83812,1.0979,1.0215,0.48835,-0.18623,0.46856
0.12423,-0.47348,-0.50799,-0.25065,-0.099658,0.064108,-0.01383,-0.26655,-0.25131,-0.44893,-0.50579,-0.21988,-0.11081,-0.5556
-2.2073,-1.8259,-0.67773,0.16458,0.32343,0.48175,0.61046,0.81464,0.8214,0.68461,0.32961,0.2203,-0.089068,-0.17955
