1.1853,1.1756,1.1492,1.333,1.1403,0.81051,0.73968,0.67193,0.61652,1.1994,1.1934,1.3074
-0.66695,-0.66094,-0.69757,-0.82306,-0.46991,-0.41044,-0.29273,-0.083597,0.00037628,-0.27556,-0.45046,-0.762
-2.2355,-2.2286,-2.5129,-2.4555,-2.1845,-1.7712,-1.8023,-2.2451,-2.3832,-1.7613,-1.4803,-1.0889
-0.21815,-0.040275,0.4509,0.5394,0.4938,-0.14216,-0.043208,0.9695,1.6923,1.3815,1.5518,1.7318
-0.49875,-0.69573,-0.80312,-0.406,-0.29628,0.0057072,0.11999,-0.5635,-1.0594,-0.1939,-0.093198,0.034603
-1.5152,-1.2598,-1.4138,-1.8857,-1.5978,-1.143,-1.0075,-0.20343,0.82102,-0.011159,-0.64694,-0.80585
1.4136,1.6553,1.8749,1.99,0.90827,0.075356,-0.44113,-1.5661,-2.55,-2.0993,-1.7775,-1.6668
0.064537,-0.13264,-0.19729,-0.50144,-0.55007,-0.78541,-0.73032,-0.18092,0.26309,-0.04248,-0.37933,-0.23544
1.4158,1.2013,1.0781,1.0179,0.4171,0.3883,0.057021,-0.55401,-1.0004,-0.66105,-0.21726,0.20356
-0.52398,-0.50721,-0.69381,-0.65958,0.27944,0.35785,0.32657,0.80119,1.3555,1.1006,0.98962,0.57144
0.047428,0.37823,0.67685,0.7679,0.93291,1.1648,1.2115,0.7804,-0.066307,0.20517,-0.1776,-0.35791
-0.1832,0.094219,0.18528,0.5625,1.2435,1.2958,1.1251,0.86207,0.66076,0.043816,-0.4466,-0.62452
