1.1805,1.4495,1.3386,1.1313,1.0289,1.1599,1.4465,1.7538,1.1864,1.8514,1.5129,0.80721,0.66574,0.56187,0.44175
0.2042,-0.40259,-0.62757,-0.54934,-0.39513,-0.42451,-0.86885,-1.2918,-0.70479,-1.2793,-1.1591,-0.58854,-0.46983,-0.59741,-0.60744
-2.1127,-1.5579,-1.5225,-1.4812,-1.5095,-1.4397,-0.93665,-0.26023,-0.72433,0.1291,0.45832,0.11663,0.21223,0.60984,0.86935
0.83824,0.15263,-0.25212,-0.39901,-0.43815,-0.25031,0.22443,-0.21688,0.74321,0.13421,0.34119,1.2639,1.3989,1.215,1.3301
-1.8629,-1.3384,-0.81101,-0.29991,-0.14858,-0.40014,-0.24275,0.54711,0.031083,0.83783,0.63226,0.16753,0.14822,0.15954,0.041667
0.35549,0.59238,0.66147,0.16354,0.2458,1.0777,0.99526,0.32933,0.38368,-0.69393,-0.4621,-0.17766,-0.083275,-0.054374,0.05277
-0.087878,-0.31053,-0.41533,-0.29103,-0.91783,-2.0455,-2.1701,-1.8403,-2.219,-1.6738,-1.5449,-1.6864,-1.5728,-1.1583,-1.0072
0.35818,0.2022,0.0013985,-0.56795,-0.85852,-0.67912,-0.6785,-1.0649,-0.3321,-0.82056,-0.66894,0.24542,0.42033,0.32629,0.58202
0.38896,0.71101,0.68193,0.67152,0.44619,0.19442,0.60683,1.2037,0.56255,1.2398,1.2038,0.47833,0.3976,0.60216,0.67359
0.53294,0.38364,0.23583,0.12958,0.14381,0.43963,0.55385,0.50707,0.69732,0.30904,0.096799,-0.21795,-0.10574,0.018544,-0.27876
-0.19014,-0.20663,0.087157,0.092032,0.4439,0.78841,0.95194,1.26,0.89796,0.87638,0.74089,0.68333,0.55218,0.65747,0.82419
0.60817,1.0687,0.80826,0.83124,0.90312,0.94375,1.3113,0.87428,0.80613,0.17696,-0.060106,-0.13329,-0.33928,-0.70314,-1.1889
