-0.059925,0.054169,0.30675,0.48448,1.6285,1.5347,1.0437,0.34817,0.26818,0.4085
-0.79582,-0.71402,-0.82578,-0.83915,-1.8334,-1.6569,-1.1946,-0.71695,-0.78612,-1.0779
-2.1655,-2.0709,-1.9218,-1.9862,-0.99971,-0.79847,-1.1058,-1.3284,-0.85393,-0.34006
0.62956,0.50466,0.42468,0.75148,-0.43484,-0.49828,0.58194,1.6093,1.6259,1.5651
-1.2366,-0.94089,-0.7106,-0.70227,0.78408,1.0631,0.72413,-0.19499,-0.2133,-0.055984
-0.3553,-0.075239,0.37025,0.81905,-0.25108,-0.55532,-0.76088,-0.32262,-0.49106,-0.66141
1.0715,-0.027484,-1.1841,-1.9993,-1.3058,-1.4235,-1.6647,-2.3544,-2.2921,-1.89
-0.11357,0.23607,0.67588,0.93185,-0.36411,-0.83256,-0.3931,0.39586,0.47033,0.47731
0.94595,0.26612,-0.13745,-0.30624,1.047,1.0578,0.71638,0.13673,0.27684,0.56842
-0.44466,0.45589,0.99865,1.2342,0.84093,1.6016,1.2969,0.9694,0.45434,0.051278
1.3438,1.3443,1.5509,1.6736,1.8811,0.75735,0.29092,-0.068506,-0.12847,-0.088575
1.0975,1.5101,1.3158,1.1252,0.35021,0.040997,-0.010499,-0.30189,-0.80882,-1.1898
