1.2822,1.4249,1.4018,0.94791,0.60693,1.3212,1.6865,0.98845,1.4877,1.8458,1.5754,1.1536,1.0065,1.0983,0.95478,0.65378
-1.2758,-1.3014,-1.2165,-0.97185,-0.75856,-1.4085,-1.915,-1.3001,-1.6295,-1.544,-1.5306,-1.087,-0.97556,-0.88206,-0.59235,-0.34524
-1.9448,-1.896,-1.7797,-1.4537,-1.558,-1.2209,-0.44981,-0.75963,-0.20538,0.25612,0.57705,0.53978,1.0571,1.313,1.3362,1.3519
-0.12971,-0.31483,-0.44995,0.08457,0.78208,0.66787,0.53562,1.683,1.5572,1.6125,1.8797,2.5286,2.2751,2.0089,2.2624,2.5448
-0.66108,-0.16753,0.032146,-0.55176,-0.7744,0.0050302,-0.1352,-0.88719,-0.16716,0.10011,-0.068223,-0.33582,-0.1313,0.087147,0.17765,0.19347
0.018984,-0.41474,-0.3474,0.10797,0.038167,-0.87591,-1.1603,-0.84877,-1.6736,-2.0142,-1.5617,-1.6845,-1.5746,-1.5151,-1.7589,-1.7863
1.2192,1.1427,0.59274,-0.297,-1.2498,-1.0699,-0.81106,-1.3274,-0.79085,-0.61035,-0.80408,-0.60382,-0.1009,0.19546,0.39404,0.44046
1.5942,1.0753,0.67483,0.29489,0.55252,0.1108,-1.0346,-0.68326,-0.87109,-0.82953,-0.41922,0.023843,0.25843,0.19836,0.30008,0.46347
0.13444,-0.25196,-0.61305,-0.42771,-0.6861,-0.078053,0.97851,0.83582,1.2941,1.2868,1.6941,1.3791,1.2955,0.93809,0.49788,0.35421
1.0428,1.3584,1.3057,1.223,1.1362,0.30745,0.49506,0.74177,0.77214,0.44236,-0.13817,-0.073789,0.0012043,0.01184,-0.017002,0.0066881
2.1163,2.3215,2.4494,2.2707,1.9399,1.8805,0.55864,-0.38056,-0.62852,-0.90295,-1.4795,-1.5336,-1.2262,-1.2349,-1.6366,-2.25
0.17587,0.50414,0.52171,0.8206,0.84188,0.53433,0.73629,0.86023,0.31964,-0.090179,-0.36543,-0.47397,-0.71797,-1.1765,-1.2405,-1.2217
