1.5469,1.4673,1.2157,0.9875,0.77681,0.89477,1.2722,1.5006,1.8236,1.7333,1.7744
-0.37016,-0.11727,-0.086165,-0.18207,-0.040334,0.024205,-0.10166,-0.39024,-0.75868,-0.5968,-0.75545
-2.1351,-2.5115,-3.0915,-3.1842,-2.4121,-2.1715,-2.1103,-1.594,-0.77766,-1.0997,-0.90001
-0.28788,0.32018,0.99696,1.0799,0.68467,0.26736,0.086548,-0.087982,-0.76593,-0.078936,0.71187
-0.63986,-1.0007,-1.6391,-1.8873,-1.243,-0.6589,-0.31739,0.109,0.91681,0.65075,0.3084
0.44756,0.72176,0.79114,0.98543,1.2273,0.96629,1.015,1.1086,0.58599,0.59925,0.107
-0.34536,-0.55289,-0.41005,-0.38046,-1.1975,-1.3224,-1.6329,-2.0053,-1.7272,-1.7267,-1.1776
1.4416,1.5256,0.65439,-0.17749,-0.043534,-0.7186,-1.0494,-0.88812,-1.3305,-0.86022,-0.56187
0.4269,-0.11638,-0.17043,0.027026,-0.26378,-0.2471,-0.42437,-0.36498,0.11181,-0.078886,0.27588
0.48166,0.69441,0.60745,0.28639,0.49783,0.38505,0.84896,0.92525,0.89436,0.8777,0.70218
-0.042332,-0.41883,-0.8829,-0.94055,-0.55869,-0.27757,-0.36958,0.25235,0.78309,0.73606,0.52595
-0.5973,-0.076235,0.10014,-0.081824,0.58806,0.23802,-0.20016,-0.59831,-1.0886,-1.2028,-0.8184
