0.090944,0.23872,0.29333,0.30512,0.36411,1.0535,1.5461,1.3166,1.1615,0.7652,0.45853
-0.27085,-0.097854,-0.096391,-0.045367,0.0049597,-0.92652,-1.3109,-1.2586,-1.3995,-1.2323,-1.128
-1.528,-1.6188,-1.7059,-1.8404,-1.9517,-1.1628,-0.6542,-0.77626,-0.51657,-0.05342,0.24879
-0.17313,-0.1785,-0.013038,0.16098,0.48305,0.036739,-0.53137,0.0054745,0.42629,1.0505,1.1809
-0.63435,-0.45892,-0.44176,-0.49093,-0.91109,-0.011977,0.9312,0.89883,0.83073,0.51169,0.38379
-0.94797,-1.1097,-0.64436,-0.20176,0.76039,0.42008,-0.15703,-0.4084,-0.75754,-0.94504,-0.84262
2.2354,1.3743,0.69689,-0.23054,-1.7028,-1.5592,-1.485,-1.3629,-1.2033,-1.3707,-1.4143
-0.21365,-0.35252,-0.076597,0.13877,0.60422,-0.10791,-0.81212,-0.62714,-0.39229,-0.071747,0.07927
1.5907,1.1022,0.51073,0.021144,-0.71948,0.20342,0.39572,0.19159,0.48468,0.68771,0.83412
-1.6981,-1.6042,-0.83536,-0.44747,0.55373,0.52045,1.0628,1.3683,1.0228,0.64914,0.67185
1.3803,1.8092,1.6564,1.3019,1.1003,1.2739,1.0269,0.61132,0.33542,0.06456,-0.26426
-0.18191,0.1706,0.71291,0.78536,0.69568,0.38874,-0.32933,-0.75757,-0.96759,-0.94041,-1.115
