1.2273,1.3849,1.5702,1.8983,2.3286,2.6351,1.8179,1.313,1.7368,2.117
0.64222,0.67355,0.67787,-0.11592,-0.76465,-1.1354,-0.89256,-0.60548,-1.0381,-1.4523
-2.3232,-2.5461,-2.9574,-2.4065,-1.9503,-1.7668,-2.0034,-2.1938,-1.5492,-0.77196
0.13555,-0.037835,0.36824,0.28198,-0.16336,-0.55527,0.15192,0.91187,0.70927,0.66424
-1.2645,-0.95634,-0.93042,-0.6547,0.07165,0.84444,0.20808,-0.41307,0.21934,0.71937
-0.7067,-0.4445,-0.1144,-0.032853,-0.47326,-0.81172,-0.12729,0.69402,0.39633,-0.49236
-0.6413,-0.97045,-1.4158,-0.90206,-0.74442,-0.82179,-1.1427,-1.8735,-1.689,-1.1837
-0.4798,-0.57426,-0.36421,-1.0475,-1.665,-1.7375,-1.468,-0.7267,-0.56143,-0.73305
0.064338,-0.37555,-1.1654,-0.46895,0.07581,0.16552,0.16075,-0.29984,0.079871,0.68611
-1.0877,-0.73823,0.51435,0.99839,1.3119,1.4722,1.6448,1.8098,0.98893,0.16753
-0.1022,-0.2769,-0.22141,0.26613,0.48589,0.68695,0.438,0.1697,0.74284,0.63568
-0.25655,-0.27522,0.31123,0.78385,0.87723,0.36539,0.071083,-0.13786,-0.63115,-0.92157
