0.6609,0.7273,0.56821,0.96201,1.0618,0.7412,0.35482,-0.10035,-0.35394,-0.16983,0.77302,1.0232,0.76135,0.35522
-0.10945,-0.2296,-0.16204,-0.51611,-0.65665,-0.34745,-0.080615,0.09056,0.10885,0.027342,-0.91762,-1.1471,-1.0118,-0.67964
-3.2741,-3.4608,-3.6417,-3.2526,-2.5496,-1.954,-1.8474,-1.9041,-1.9214,-1.7441,-0.64562,0.044819,0.18879,0.075215
0.57713,0.70707,1.1768,1.2516,0.72203,0.29898,0.85748,1.6625,2.1489,2.3647,1.5546,1.2221,1.6505,2.2046
-0.65816,-0.58406,-0.89787,-0.82246,-0.50082,-0.29637,-0.71664,-1.2626,-1.4551,-1.6257,-0.47551,0.036793,-0.18675,-0.5522
-1.1457,-0.9348,-0.52615,-0.58672,-0.46869,-0.1214,0.22749,0.14873,-0.05504,0.41122,0.24607,-0.22719,-0.18921,0.038895
1.3528,1.1828,0.75805,0.68951,0.067415,-1.2747,-2.2289,-2.1611,-1.9723,-2.3449,-1.9317,-1.4252,-1.2669,-1.4278
-0.43365,-0.56166,-0.57204,-0.81294,-1.2677,-1.3988,-1.2088,-1.4273,-1.3393,-0.83973,-0.56319,-0.58037,-0.17759,0.31412
1.0743,0.71037,0.25797,-0.016106,0.086924,0.23416,0.14489,0.59349,0.7939,0.30721,0.58097,0.88962,0.82868,0.66307
-1.4717,-1.2565,-0.96096,-0.20928,0.45055,0.63489,0.72257,0.27326,-0.041213,0.60204,0.655,0.16482,0.074485,0.080294
0.14633,0.37787,0.44274,0.44799,0.16141,0.36699,0.44705,0.22098,0.14073,-0.80718,-0.67274,-0.38469,-0.47245,-0.84884
-1.2673,-0.90383,-0.7007,-0.1173,0.42088,0.56191,0.54773,0.17578,-0.38938,-0.019773,-0.13847,-0.4667,-0.49536,-0.4671
