-0.81763,-0.32865,-0.09494,-0.20085,-0.19399,-0.22422,-0.27525,-0.32356,-0.15312,-0.02929,-0.079028,-0.10311,-0.22051,-1.0345,-0.84453,-0.42425,-0.63057,0.036082,0.52044,0.30192,0.17817,0.17587,0.12796,0.082591,0.11932,0.12775,0.086026,0.06505,0.094541,0.097992,0.077355,0.11252,0.16313,0.13713,0.14604,0.22231,0.19722,0.19046,0.24676,0.25001,0.23024,0.26354,0.30114,0.26436,0.27507,0.3059,0.3043,0.27677
-0.90605,-0.62264,-0.4992,-0.21446,0.32066,0.41083,0.47389,0.50232,0.49004,0.40651,0.29,0.26567,0.33978,0.64303,0.7841,0.28066,-0.28934,-0.45167,-0.11825,-0.020737,-0.020037,-0.022655,-0.10427,-0.13598,-0.15599,-0.13443,-0.14644,-0.11533,-0.087986,-0.12773,-0.055765,0.010837,-0.043383,-0.058427,0.0016035,-0.029925,-0.055105,-0.050133,-0.031701,-0.067234,-0.084487,-0.057571,-0.079373,-0.11454,-0.072472,-0.058756,-0.098872,-0.08899
-0.67806,-0.82749,-0.81084,-0.56983,-0.48009,-0.35956,-0.39044,-0.40848,-0.45054,-0.46826,-0.50518,-0.56327,-0.65966,-0.52769,-0.43916,-0.0651,0.08619,0.39613,0.26672,0.1946,0.31306,0.35712,0.32955,0.33276,0.33847,0.29612,0.25893,0.25677,0.25522,0.21416,0.20624,0.21369,0.20486,0.18786,0.2012,0.22102,0.20089,0.21671,0.24738,0.23623,0.2386,0.27452,0.27975,0.26519,0.28672,0.30026,0.27172,0.25496
1.2811,1.1851,1.1933,1.0464,1.0237,1.0411,1.0079,0.9828,1.0229,1.0041,1.0354,1.11,1.1866,0.71151,-0.0054804,-0.51551,-0.61829,-0.42192,-0.42374,-0.42591,-0.45817,-0.38918,-0.37848,-0.36497,-0.40774,-0.44492,-0.45082,-0.43775,-0.42707,-0.43782,-0.46556,-0.48085,-0.48744,-0.51437,-0.45481,-0.45084,-0.46855,-0.47839,-0.47559,-0.48856,-0.49514,-0.40955,-0.41538,-0.42875,-0.4298,-0.42362,-0.42567,-0.43137
1.8075,1.768,1.8735,1.768,1.7274,1.8418,1.8617,1.8065,1.7977,1.8222,1.8615,1.8161,1.8173,1.0774,0.08878,-0.37594,-0.66371,-0.73613,-0.92072,-0.95692,-0.89898,-0.8181,-0.73844,-0.70081,-0.70268,-0.68155,-0.66855,-0.67404,-0.6874,-0.6685,-0.72618,-0.77811,-0.75129,-0.75621,-0.79747,-0.78389,-0.77175,-0.77457,-0.79392,-0.77666,-0.76985,-0.78704,-0.77066,-0.74513,-0.77274,-0.78034,-0.75212,-0.75498
-0.31966,-0.17706,-0.07726,-0.21558,-0.21064,-0.23049,-0.32972,-0.29854,-0.20373,-0.283,-0.34927,-0.38285,-0.48262,-0.54683,0.019002,0.10579,-0.077115,0.19217,0.37406,0.18438,0.067367,0.014595,-0.039967,0.050049,0.027784,0.053346,0.016503,0.0018037,0.021976,0.0024442,-0.025898,-0.02361,-0.0064384,0.008123,0.091173,0.13877,0.13333,0.14977,0.18563,0.19221,0.20227,0.27261,0.29784,0.27886,0.29831,0.31274,0.3003,0.28707
0.26714,0.25175,0.22425,0.12111,0.017047,-0.025833,-0.0251,-0.084723,-0.14625,-0.14912,-0.13416,-0.14372,-0.16565,-0.048562,-0.17243,-0.60286,-0.39353,-0.15255,-0.31434,-0.30981,-0.20362,-0.14887,-0.096659,-0.0641,-0.018103,0.024617,-0.01988,-0.020813,-0.038624,-0.030678,-0.010293,0.026002,0.052174,0.074431,0.088999,0.11282,0.11499,0.12455,0.17162,0.18016,0.17527,0.20251,0.20181,0.19247,0.19464,0.22078,0.23396,0.24718
-0.26382,-0.32396,-0.34335,-0.20096,0.13051,0.16598,0.17866,0.17566,0.1822,0.21613,0.49019,0.73896,0.62738,0.29635,0.28737,0.37726,0.4395,0.34142,0.30019,0.061571,-0.029627,-0.025193,-0.07936,-0.15453,-0.16114,-0.15525,-0.14679,-0.14968,-0.14786,-0.14411,-0.1432,-0.14282,-0.15146,-0.15941,-0.1551,-0.15412,-0.15329,-0.15519,-0.15545,-0.14983,-0.14533,-0.14456,-0.14223,-0.14302,-0.1446,-0.14762,-0.14642,-0.15005
-0.33823,-0.31445,-0.30445,-0.35817,-0.32131,-0.318,-0.29541,-0.26651,-0.25474,-0.24742,-0.28507,-0.29415,-0.21188,0.019453,0.18601,0.080914,-0.0064718,-0.020336,-0.034997,0.029685,0.065398,0.097203,0.094176,0.099629,0.078831,0.14613,0.17567,0.17139,0.17717,0.17271,0.18735,0.19146,0.15308,0.1302,0.13645,0.12279,0.12117,0.12517,0.1152,0.11354,0.12152,0.10948,0.11211,0.10624,0.11286,0.10843,0.10574,0.10445
0.18844,0.22869,0.22692,0.15361,-0.37872,-0.28874,-0.30686,-0.28129,-0.22813,-0.23382,-0.28543,-0.3837,-0.41151,-0.57974,-0.45226,0.12566,0.21513,0.40989,0.55173,0.28652,0.084032,-0.059479,-0.079232,-0.01393,0.13357,-0.021427,-0.074829,-0.10555,-0.083404,-0.03625,-0.020206,-0.028879,0.031915,0.094253,0.097003,0.10802,0.11191,0.11483,0.0962,0.11156,0.13982,0.11716,0.13896,0.12869,0.12973,0.11392,0.11683,0.098381
-0.41964,-0.4454,-0.44518,-0.45614,-0.34227,-0.40763,-0.41818,-0.42144,-0.45288,-0.47875,-0.51561,-0.43063,-0.13333,0.36657,0.31752,0.1704,0.1816,-0.12498,-0.20938,0.12407,0.30011,0.35308,0.39857,0.36643,0.2389,0.25366,0.26741,0.30512,0.27128,0.22222,0.17221,0.15567,0.15631,0.13929,0.11145,0.10547,0.1063,0.093284,0.1037,0.075076,0.029334,0.055259,0.019532,0.042539,0.029932,0.047382,0.047813,0.073958
