-1.2463,-1.2672,-1.1568,-1.2127,-1.3087,-1.3014,-1.4866,-1.5872,-1.5591,-1.5301,-1.3464,-1.1855,-1.3953,-1.6572,-1.3635,-1.1434,-1.0308,-0.8284,-0.2486,0.13857,0.399,0.49971,0.30727,0.20153,0.34036,0.4701,0.36426,0.4431,0.41264,0.40107,0.43981,0.34067,0.35584,0.45935,0.35845,0.37243,0.41611,0.37961,0.37613,0.45168,0.25236,0.31192,0.3152,0.26691,0.34121,0.37182,0.29016,0.34805,0.43185,0.40351,0.45181,0.43913,0.39718,0.44092,0.42544,0.36307,0.41417,0.43363,0.41231,0.44842,0.41572,0.37833,0.45458,0.42146,0.40254,0.44027,0.38441,0.3929,0.44485,0.38623,0.40164,0.4143,0.35941,0.37027,0.40132,0.36401,0.38439,0.41053,0.35815,0.3756,0.40762
0.53916,0.49335,0.7113,0.71143,1.356,1.3591,1.6662,1.6036,1.7826,1.8058,1.8142,1.8542,1.8741,1.9912,1.9269,1.6974,1.5277,0.91683,0.51053,0.20845,-0.41677,-0.55669,-0.3713,-0.27154,-0.30236,-0.38913,-0.37615,-0.36762,-0.39023,-0.32294,-0.31531,-0.32372,-0.291,-0.35585,-0.41196,-0.38945,-0.40137,-0.4048,-0.36824,-0.43514,-0.43759,-0.35799,-0.36084,-0.37634,-0.35284,-0.40486,-0.4194,-0.40814,-0.48755,-0.51174,-0.4668,-0.48962,-0.49523,-0.45054,-0.45366,-0.45115,-0.44673,-0.46474,-0.46867,-0.47784,-0.48693,-0.47636,-0.47076,-0.4775,-0.46338,-0.45579,-0.49602,-0.47608,-0.46232,-0.49999,-0.47112,-0.46585,-0.49203,-0.47631,-0.47311,-0.49386,-0.46559,-0.4767,-0.51095,-0.51996,-0.49578
-0.047038,-0.073699,-0.074506,0.0095918,-0.002871,0.41443,0.93301,1.0745,1.2033,1.1359,0.99828,0.82423,0.7674,0.7459,0.66053,0.61311,0.35651,0.11733,-0.062125,-0.13819,-0.00027759,-0.060785,-0.11045,-0.08134,-0.061947,-0.010323,-0.021123,-0.11357,-0.056337,-0.077143,-0.12776,-0.050341,-0.059034,-0.12085,-0.071885,-0.112,-0.172,-0.1407,-0.18739,-0.20425,-0.17944,-0.22893,-0.22797,-0.16661,-0.22213,-0.20565,-0.1307,-0.22061,-0.19348,-0.16446,-0.25833,-0.228,-0.18288,-0.26136,-0.25804,-0.21744,-0.2525,-0.24547,-0.1866,-0.22808,-0.21294,-0.17236,-0.21956,-0.18731,-0.1713,-0.21377,-0.11871,-0.14066,-0.20725,-0.11453,-0.15087,-0.20793,-0.14082,-0.15529,-0.18397,-0.13238,-0.16755,-0.16279,-0.088563,-0.069911,-0.13898
1.6841,1.974,2.0471,2.0361,2.0107,1.9631,1.9541,1.95,1.9764,1.9673,1.9617,1.9835,1.9866,1.972,1.9951,1.6564,1.1293,0.4626,-0.088731,-0.552,-0.593,-0.52417,-0.51852,-0.46984,-0.51203,-0.50211,-0.50599,-0.4774,-0.52919,-0.57226,-0.55963,-0.5764,-0.54494,-0.46463,-0.44967,-0.43488,-0.41009,-0.42422,-0.4199,-0.47941,-0.56555,-0.51344,-0.59095,-0.60235,-0.57182,-0.5448,-0.55843,-0.53728,-0.52021,-0.5556,-0.54076,-0.54745,-0.56185,-0.53893,-0.52744,-0.53055,-0.50486,-0.49923,-0.49714,-0.48848,-0.54662,-0.55475,-0.53335,-0.54178,-0.54729,-0.53073,-0.55398,-0.55002,-0.53011,-0.55579,-0.54967,-0.52178,-0.53717,-0.5321,-0.52127,-0.53779,-0.52832,-0.52329,-0.54252,-0.54117,-0.52441
-0.93025,-0.63897,-0.55183,-0.33197,-0.39797,-0.077224,-0.0058282,0.050725,0.048198,0.033919,-0.05002,0.00016047,0.027776,-0.10297,-0.072265,-0.11707,-0.02833,0.34985,0.254,0.080882,-0.0087822,0.067588,-0.027643,-0.14503,-0.049697,0.0010318,-0.0070114,0.018426,-0.019294,-0.083009,-0.076194,-0.099076,-0.13611,-0.14883,-0.15437,-0.15262,-0.13946,-0.14983,-0.15393,-0.095794,-0.086868,-0.087478,-0.06871,-0.067929,-0.039998,-0.0040351,-0.0062977,0.017589,0.1136,0.13151,0.14789,0.16564,0.15283,0.16407,0.16203,0.1427,0.15063,0.15302,0.13805,0.15361,0.14548,0.12583,0.13924,0.13392,0.11942,0.1278,0.11956,0.1131,0.12488,0.11547,0.10932,0.12347,0.12311,0.11812,0.12883,0.11752,0.11679,0.12208,0.11861,0.12038,0.12407
-0.053579,-0.18987,-0.043786,-0.077784,-0.063837,-0.10856,0.10816,0.15514,0.098721,0.096885,0.15087,0.2084,0.19124,0.161,0.049195,0.043879,0.11619,-0.22202,-0.27867,-0.41664,-0.27443,-0.18539,-0.036048,0.062625,-0.060539,0.015774,0.042648,0.0898,0.070017,0.081808,0.10093,0.051339,0.091646,0.13558,0.075332,0.088275,0.1026,0.089824,0.095057,0.0016289,-0.20955,-0.12276,-0.15819,-0.17308,-0.10291,-0.07982,-0.13665,-0.12809,-0.070167,-0.090045,-0.031278,-0.032752,-0.057273,-0.0076611,0.00033322,-0.020903,0.016771,0.026538,0.0285,0.054185,0.018781,0.0050762,0.056272,0.042196,0.038995,0.062657,0.021842,0.032376,0.065333,0.022917,0.037913,0.046389,0.016398,0.025197,0.04578,0.01726,0.040561,0.050936,0.016434,0.021244,0.046808
-0.47045,-0.42163,-0.41211,-0.44874,-0.47063,-0.48313,-0.53987,-0.60013,-0.57899,-0.57941,-0.57425,-0.58178,-0.58721,-0.60785,-0.55256,-0.46252,-0.54385,-0.59895,-0.55684,-0.54845,-0.53137,-0.68717,-0.84262,-0.86275,-0.031177,0.98857,0.75776,0.72328,0.89458,0.91371,0.77273,0.45322,0.43888,0.61729,0.65961,0.63527,0.57729,0.54487,0.47472,0.45888,0.3179,0.047668,-0.11511,-0.18773,-0.16446,-0.18527,-0.13411,0.047161,0.171,0.42818,0.21941,0.084333,0.049297,-0.028218,-0.044912,-0.051747,0.0097123,0.17491,0.19806,0.13385,0.10239,0.086094,0.19445,0.17315,0.13283,0.11005,0.1112,0.11331,0.1262,0.11595,0.10258,0.12617,0.14094,0.11164,0.12347,0.15428,0.11713,0.12373,0.11487,0.15222,0.1612
0.22421,0.21496,0.43623,0.33152,0.21425,0.034672,-0.00051102,0.0078851,-0.010542,-0.01765,-0.0084474,-0.012529,-0.019393,-0.026054,0.15817,0.094814,-0.12854,-0.21707,-0.18287,-0.060251,0.49361,0.5861,0.43255,0.47844,0.080777,-0.10064,-0.1043,-0.10489,-0.10218,-0.10326,-0.10312,-0.10458,-0.10014,0.056489,0.10478,0.12537,0.17921,0.18327,0.18043,0.16321,0.071148,0.031326,-0.019534,-0.037517,-0.062323,-0.039322,-0.081652,-0.10395,-0.10294,-0.10373,-0.10116,-0.1017,-0.099577,-0.10253,-0.099628,-0.099583,-0.097732,-0.095265,-0.093487,-0.091895,-0.092347,-0.092507,-0.089739,-0.090929,-0.091247,-0.090958,-0.090038,-0.090617,-0.090294,-0.08959,-0.090591,-0.085105,-0.085432,-0.085129,-0.086154,-0.083501,-0.084965,-0.084086,-0.083586,-0.083304,-0.082804
-0.057332,-0.089968,-0.18628,-0.21094,-0.11882,-0.058856,-0.013525,-0.010594,0.016895,0.01943,0.024439,0.048813,0.071158,0.076742,-0.029154,-0.013076,0.17435,0.28927,0.28504,0.22713,0.021329,-0.054813,0.016441,0.0083293,0.030349,-0.0023408,0.0027661,-0.0065792,-0.0091701,-0.0018156,0.0010252,0.01829,0.018334,-0.04469,-0.066662,-0.07051,-0.083827,-0.078182,-0.082056,-0.087385,-0.048503,-0.024127,-0.0061756,0.0037683,0.016766,0.0081729,-0.0089435,-0.043761,-0.046353,-0.046689,-0.021646,-0.0093705,-0.0048,0.0037422,0.0076388,0.011084,0.0033328,-0.0065261,-0.0039611,-0.0064615,0.0043613,0.0065829,0.0033061,0.0073669,0.012447,0.010797,0.011362,0.011769,0.0080302,0.0093168,0.010598,0.012334,0.018632,0.018975,0.017625,0.014534,0.016639,0.014577,0.015666,0.013478,0.010857
-0.15751,-0.27311,-0.44364,-0.49422,-0.5699,-0.54546,-0.55414,-0.57665,-0.62381,-0.62076,-0.5725,-0.5327,-0.53986,-0.6067,-0.73439,-0.50535,-0.13292,0.18539,0.40409,0.50112,0.46349,0.3312,0.33505,0.31304,0.13519,-0.082602,-0.044876,-0.034721,-0.080108,-0.086359,-0.044065,0.023714,0.030867,-0.023295,-0.058861,-0.057496,-0.049275,-0.042766,-0.051954,-0.039987,-0.021212,0.082654,0.12983,0.14719,0.18556,0.19836,0.11751,0.031814,0.045386,-0.014723,0.088847,0.13913,0.15076,0.18476,0.19972,0.18945,0.18268,0.14114,0.13769,0.16791,0.1848,0.17976,0.17901,0.17728,0.18817,0.20031,0.19269,0.19231,0.19743,0.19231,0.1964,0.19482,0.18422,0.19198,0.19488,0.1798,0.19156,0.19463,0.19101,0.18305,0.18596
-0.13365,-0.12715,-0.059602,0.021833,-0.0046444,-0.12895,-0.20755,-0.19533,-0.18506,-0.16614,-0.22398,-0.33733,-0.35888,-0.30739,-0.15468,-0.098257,-0.21946,-0.29095,-0.43746,-0.50174,-0.41789,-0.15111,-0.09793,-0.077701,-0.008871,-0.027077,0.036642,0.054796,0.037437,0.027972,0.037036,0.072588,0.064237,0.037504,0.065558,0.065661,0.068335,0.064339,0.11932,0.1426,0.19517,0.17276,0.20056,0.20766,0.14478,0.13485,0.26647,0.3654,0.29091,0.24648,0.17233,0.15408,0.14885,0.12854,0.1096,0.12141,0.11026,0.10039,0.087368,0.081613,0.06543,0.071536,0.024104,0.029882,0.027063,0.024904,0.03118,0.030823,0.025158,0.032485,0.032309,0.021173,0.01857,0.019591,0.015451,0.019489,0.017736,0.012644,0.018887,0.013393,0.011643
