0.68023,0.4675,0.41802,0.62826,0.22691,-0.071961,-0.46315,-0.81073,-1.0783,-1.1331,-1.0613,-1.0393,-1.0239,-0.9356,-0.89226,-0.86943,-0.96904,-0.81636,-0.64685,-0.35095,-0.018769,0.22436,0.46844,0.7444,0.76807,0.69523,0.53234,0.66916,0.73354,0.31261,0.26585,0.50142,0.14644,0.15863,0.13782,0.15382,0.15912,0.38388,0.15688,0.16207,0.20635,0.16218,0.15287,0.20411,0.15823,0.14353,0.13054,0.14076,0.13718,0.1408,0.17406,0.15469,0.1511,0.16604,0.16358
0.38191,0.29926,0.21953,-0.0026735,-0.38183,-0.78901,-1.1109,-1.297,-1.3525,-1.2431,-1.0808,-0.9968,-0.96466,-0.89772,-0.82433,-0.79105,-0.89701,-0.92521,-0.91561,-0.68278,-0.44289,-0.15381,0.19495,0.46868,0.45629,0.50769,0.51357,0.47757,0.51045,0.50129,0.4821,0.50547,0.47222,0.46936,0.4973,0.46525,0.44152,0.45646,0.42679,0.41574,0.42779,0.40662,0.44255,0.4773,0.43058,0.42826,0.43163,0.4305,0.44667,0.44312,0.41668,0.45337,0.4546,0.44299,0.4536
-0.26605,-0.15551,0.040927,0.31391,0.58953,0.83994,0.92749,0.81308,0.54256,0.19986,-0.094753,-0.27984,-0.29237,-0.30478,-0.27705,-0.12087,0.1393,0.41858,0.62532,0.56921,0.5231,0.27619,0.04107,-0.15862,-0.15168,-0.16226,-0.15025,-0.14059,-0.13417,-0.13615,-0.14003,-0.15166,-0.16065,-0.14343,-0.15086,-0.15572,-0.16466,-0.15864,-0.16221,-0.1594,-0.17068,-0.16831,-0.14914,-0.14408,-0.16185,-0.17606,-0.18222,-0.17152,-0.16724,-0.16973,-0.16447,-0.16774,-0.16573,-0.16299,-0.16609
0.22814,0.33564,0.44989,0.49216,0.47913,0.36384,0.17364,-0.0097787,-0.11015,-0.10935,-0.12409,-0.061435,-0.04406,-0.038623,-0.032549,-0.043541,-0.14343,-0.14666,-0.10663,-0.042876,0.0040803,0.0058945,0.023306,0.057935,0.034474,-0.0033284,-0.017867,-0.018738,-0.032687,-0.041914,-0.045355,-0.050981,-0.045814,-0.047943,-0.059096,-0.052665,-0.051327,-0.056618,-0.052331,-0.050618,-0.060811,-0.04893,-0.055826,-0.068466,-0.060582,-0.06032,-0.060197,-0.063521,-0.07012,-0.071993,-0.06627,-0.077403,-0.081448,-0.079747,-0.082057
0.0066028,-0.017103,-0.052768,-0.12414,-0.13038,-0.15288,-0.16501,-0.1658,-0.14342,-0.12096,-0.10637,-0.098637,-0.11235,-0.13866,-0.13312,-0.12025,-0.1459,-0.17883,-0.20049,-0.22325,-0.22507,-0.17168,-0.11158,-0.059442,-0.040587,-0.04241,-0.015597,-0.0077125,-0.0067607,0.062,0.06125,0.030376,0.080693,0.10275,0.10323,0.10309,0.10879,0.095068,0.11987,0.12085,0.11188,0.1359,0.17352,0.19742,0.17648,0.14138,0.12545,0.14954,0.13868,0.14167,0.15514,0.14124,0.14045,0.14754,0.14032
-0.40649,-0.66059,-0.80349,-0.8952,-0.89304,-0.79513,-0.64389,-0.37037,-0.068181,0.16382,0.36577,0.4417,0.42931,0.43008,0.41203,0.31443,0.22207,0.075937,-0.079928,-0.16764,-0.21016,-0.14269,-0.06599,0.020868,0.06721,0.049365,0.048277,0.070615,0.11683,0.11993,0.098014,0.098987,0.089399,0.124,0.14045,0.11885,0.10882,0.12175,0.11027,0.10704,0.10276,0.11518,0.18727,0.24564,0.16862,0.11065,0.088488,0.086203,0.087675,0.086553,0.098323,0.089078,0.086386,0.091993,0.092129
0.10447,0.11528,0.11441,0.12361,0.12628,0.15415,0.16856,0.17819,0.2034,0.22068,0.23023,0.26144,0.26074,0.2568,0.2528,0.22877,0.19815,0.15268,0.11923,0.10742,0.10283,0.10031,0.059079,0.037927,0.0055028,-0.007301,-0.023359,-0.026898,-0.063602,-0.13291,-0.11437,-0.092193,-0.12308,-0.15431,-0.17882,-0.14989,-0.13682,-0.13049,-0.13931,-0.1182,-0.11739,-0.1336,-0.22336,-0.2857,-0.21524,-0.16077,-0.16474,-0.17495,-0.14675,-0.12814,-0.1092,-0.10825,-0.10833,-0.1076,-0.10736
-0.13439,-0.10515,-0.11118,-0.10244,-0.043609,-0.0021247,-0.063867,-0.15615,-0.16047,-0.041521,0.041747,0.10571,0.12624,0.1831,0.14926,0.1155,0.10327,0.12412,0.12544,0.14583,0.18827,0.21007,0.22123,0.17355,0.17149,0.074632,-0.015754,0.040795,0.050489,-0.0048862,0.00022799,0.007336,-0.0018077,-0.010176,-0.016327,-0.0079729,-0.0024752,-0.0024606,-0.0019898,-0.00025012,-0.00077563,-0.0028496,-0.038508,-0.037672,-0.024505,-0.02821,-0.0073097,-0.11994,-0.13188,-0.13162,-0.12345,-0.17793,-0.1836,-0.18274,-0.18232
-0.01064,-0.0083044,-0.024161,-0.031029,-0.0089083,-0.004112,0.018366,0.032237,0.048341,0.042226,0.032112,0.051381,0.050111,0.036916,0.041931,0.038508,0.04252,0.028932,0.0082507,-0.025567,-0.060563,-0.083132,-0.074178,-0.076263,-0.074249,-0.043356,-0.026523,-0.040417,-0.022135,0.00037208,-0.010123,-0.016924,-0.0073043,-0.00051589,0.013276,-0.0015474,-0.0052609,-0.0116,-0.0056378,-0.011757,-0.010591,-0.0087397,0.023269,0.047177,0.017704,0.00084579,-0.0078515,0.011769,0.013079,0.012246,0.0082089,0.019482,0.023059,0.023342,0.025732
-0.11834,-0.20727,-0.28446,-0.27328,-0.21303,-0.11049,0.023797,0.15259,0.26346,0.28008,0.29571,0.30636,0.28649,0.26655,0.24737,0.19774,0.22313,0.18692,0.1252,0.040084,-0.030938,-0.041832,-0.065136,-0.10321,-0.062577,-0.063147,-0.063971,-0.047081,-0.019114,-0.056003,-0.062207,-0.04856,-0.071745,-0.064588,-0.055919,-0.060469,-0.051673,-0.045709,-0.044846,-0.051791,-0.048166,-0.046385,-0.030258,-0.011059,-0.033954,-0.049801,-0.058705,-0.035443,-0.042142,-0.046624,-0.041145,-0.040896,-0.036427,-0.029695,-0.027384
