-0.23944,0.30246,0.066564,-0.28199,-0.21684,-0.60638,-0.68602,-0.75157,-0.57497,-0.32693,-0.66891,-0.7107,-0.61702,-0.62926,-0.59808,-0.50234,-0.47695,-0.49151,-1.0481,-0.97697,-0.47316,0.3009,0.39038,0.46005,0.52744,0.53079,0.50572,0.42902,0.3926,0.41433,0.16798,0.31318,0.13191,0.13058,0.11704,0.12365,0.14204,0.11856,0.1152,0.14304,0.15848,0.16136,0.16577,0.18812,0.16888,0.12194,0.17555,0.18502,0.15716,0.1861,0.18861,0.13005,0.13139,0.18017,0.20307,0.19447,0.23072,0.26809,0.254,0.23969,0.27019,0.21249,0.11323,0.14019,0.17398,0.15783,0.14399,0.15319
1.5642,2.3746,2.2611,2.0009,1.6471,1.446,1.4386,1.275,0.96168,0.88825,0.90453,0.94117,1.5111,1.3561,1.5339,1.5193,1.5547,1.2934,0.59726,-0.19331,-0.22608,-0.27099,-0.6499,-0.50333,-0.72847,-0.63817,-0.52276,-0.53531,-0.52573,-0.56465,-0.47112,-0.42116,-0.53799,-0.58558,-0.59244,-0.60375,-0.60483,-0.61109,-0.603,-0.61782,-0.61692,-0.58501,-0.56422,-0.57835,-0.57265,-0.54514,-0.59273,-0.6376,-0.66848,-0.70554,-0.69763,-0.36149,-0.15804,-0.40449,-0.00793,-0.6107,-0.68207,-0.66236,-0.6339,-0.61417,-0.60928,-0.60488,-0.59653,-0.64075,-0.66749,-0.67314,-0.68514,-0.68468
1.5255,1.1504,1.6406,1.7405,1.9579,1.91,2.1783,2.3232,2.287,2.27,2.3053,2.2939,2.2494,2.2751,2.2368,2.1844,1.9957,1.6517,1.273,0.12175,-0.6918,-1.0058,-0.78886,-0.87768,-0.86464,-0.81811,-0.808,-0.80167,-0.7884,-0.80176,-0.90928,-0.87133,-0.85151,-0.85676,-0.85211,-0.83454,-0.81015,-0.79581,-0.786,-0.7787,-0.76049,-0.76372,-0.75546,-0.7408,-0.75614,-0.77127,-0.77432,-0.77452,-0.78353,-0.78126,-0.76733,-0.78012,-0.79574,-0.75347,-0.78006,-0.71532,-0.72014,-0.70796,-0.70461,-0.71632,-0.72392,-0.73395,-0.75027,-0.74942,-0.73537,-0.7301,-0.72817,-0.72376
2.0924,2.1324,2.2319,2.2413,2.4105,2.4813,2.4966,2.6229,2.6027,2.5624,2.5354,2.6278,2.6248,2.6119,2.5727,2.5894,2.6866,2.5655,1.8679,0.91987,0.08596,-0.48741,-0.83426,-1.1409,-1.1968,-1.2175,-1.2221,-1.2279,-1.1762,-1.1769,-1.1063,-1.0132,-0.98041,-0.97563,-0.98212,-0.98544,-0.98772,-0.98575,-0.98465,-0.978,-0.98253,-0.99434,-0.99439,-0.98253,-0.97842,-0.98541,-0.97991,-0.99102,-0.98294,-0.97147,-0.97672,-0.98835,-0.99955,-1.0186,-1.0127,-1.0185,-1.0228,-1.0392,-1.0465,-1.0526,-1.0506,-1.0315,-1.0015,-0.97278,-0.95798,-0.95906,-0.95663,-0.95432
-0.97569,-0.91919,-0.6152,-0.44673,-0.35374,-0.74371,-0.79321,-0.72768,-0.63271,-0.7036,-0.74113,-0.74659,-0.91708,-0.9029,-0.98899,-0.97713,-1.0359,-1.079,-0.5014,0.090512,0.28111,0.14323,0.16727,0.26837,0.32541,0.37206,0.35834,0.36347,0.3611,0.35633,0.23009,0.191,0.28117,0.27946,0.27076,0.2861,0.29997,0.29919,0.28092,0.26718,0.26116,0.24313,0.24349,0.24605,0.25404,0.27053,0.3411,0.38057,0.37278,0.37813,0.38071,0.28408,0.20757,0.26295,0.14253,0.29334,0.29579,0.30257,0.29982,0.29195,0.3062,0.33882,0.36959,0.42223,0.45164,0.45668,0.46631,0.46481
1.1882,0.98549,0.80391,0.56017,0.96281,0.4216,0.17404,0.22194,0.12985,0.17459,0.089715,0.11637,0.17511,0.11531,0.14448,0.16134,0.11495,0.31788,0.89477,0.75068,0.26064,-0.14754,-0.19318,-0.33465,-0.24548,-0.18692,-0.071755,-0.11176,-0.14926,-0.15731,-0.26333,-0.19727,-0.17006,-0.17921,-0.20906,-0.21427,-0.1944,-0.20625,-0.2111,-0.21441,-0.19873,-0.19497,-0.1936,-0.18155,-0.19159,-0.21607,-0.18275,-0.16877,-0.18305,-0.1729,-0.16288,-0.17011,-0.1665,-0.17528,-0.12752,-0.17368,-0.16345,-0.14732,-0.15361,-0.17326,-0.17191,-0.20892,-0.23438,-0.21632,-0.19194,-0.19316,-0.1983,-0.1941
-0.42966,-0.39045,-0.39555,-0.40339,-0.39012,0.20133,0.16663,0.16967,0.17726,0.1836,0.16051,0.15958,0.15106,0.15261,0.15356,0.16026,0.17358,0.20081,0.15389,0.030204,0.10938,0.10001,0.037533,0.02815,0.044876,0.0039288,-0.094434,-0.14322,-0.13269,-0.11718,-0.10073,-0.07535,-0.071143,-0.048811,-0.026765,-0.0261,-0.033212,-0.028427,-0.015727,0.0091304,0.012338,0.005108,0.0040264,0.0051431,0.0060485,0.011556,0.014396,0.0087128,0.0061039,0.0057576,0.0032733,-0.0027115,-0.0013445,0.0075355,0.0016194,0.010902,0.015935,0.013936,0.00097612,-0.0001581,0.011305,0.0099784,0.0064743,0.0079491,0.009296,0.0076376,0.0065948,0.0069811
-0.15835,-0.41101,-0.46749,-0.50995,-0.23091,-0.19358,-0.21022,-0.20418,-0.1831,-0.16462,-0.17212,-0.1718,-0.21691,-0.20768,-0.22093,-0.21592,-0.21646,0.66074,1.4124,1.5281,1.4373,0.86688,0.71737,0.3344,0.2069,-0.16781,-0.20038,-0.22272,-0.23147,-0.10219,0.0051386,-0.0023659,0.0048672,0.074105,0.041928,-0.0020713,-0.049936,-0.054334,-0.030791,0.0039629,-0.0039445,-0.042523,-0.068298,-0.01668,-0.020314,-0.1257,-0.17311,-0.13717,-0.0018989,0.087948,0.032172,-0.066891,-0.077371,-0.11299,-0.12031,0.010396,0.10234,0.014381,-0.034243,-0.040752,-0.094509,-0.15988,-0.16948,-0.17312,-0.17369,-0.17363,-0.17249,-0.1631
-0.088214,0.0335,0.021531,-0.010551,0.076631,0.1125,0.13005,0.11138,0.074132,0.059733,0.068869,0.06375,0.10192,0.077816,0.09171,0.090287,0.10737,-0.083583,-0.23078,-0.24777,-0.26508,-0.19713,-0.18762,-0.070772,-0.039205,0.054404,0.096083,0.064169,0.031212,0.023795,0.012534,0.017705,0.01692,-0.0018499,-0.0035026,0.0008893,0.0087786,0.0022266,-0.0025361,-0.011392,-0.0071282,-0.011947,-0.0064112,-0.022216,-0.029238,-0.011701,-0.0063102,-0.012922,-0.04088,-0.050563,-0.031409,0.018114,0.030724,0.0050774,0.032666,-0.025582,-0.033802,-0.0078982,-0.0038376,-0.0019312,0.016152,0.013998,0.024575,0.01563,0.01174,0.0089792,0.0089931,0.007207
-0.62719,-0.71265,-0.83381,-0.93899,-0.58347,-0.33786,-0.37057,-0.36904,-0.32854,-0.28633,-0.33735,-0.36679,-0.46595,-0.47699,-0.49708,-0.48179,-0.49545,-0.57214,-0.47474,-0.25259,-0.11277,-0.044526,0.056341,0.17242,0.33373,0.40996,0.41878,0.29287,0.19624,0.22215,0.1545,0.1882,0.20672,0.21033,0.20548,0.20373,0.21605,0.20207,0.1965,0.20356,0.22793,0.21167,0.2071,0.18984,0.16727,0.16576,0.18899,0.20012,0.17137,0.18304,0.21061,0.16323,0.12541,0.18094,0.11692,0.21647,0.24811,0.28974,0.26965,0.25799,0.28677,0.23579,0.22686,0.22055,0.22898,0.22916,0.22896,0.22776
-0.97181,-0.95802,-0.74668,-0.49174,-0.52038,0.13417,0.14634,0.1686,0.17679,0.13529,0.22122,0.25881,0.31003,0.37436,0.39026,0.37438,0.37822,0.17695,-0.088882,-0.26027,-0.32685,-0.10255,-0.040937,-0.10342,-0.22326,-0.2009,-0.23823,-0.0083689,0.1632,0.058515,0.095042,0.028303,0.018771,-0.0062359,0.021839,0.04582,0.043971,0.072343,0.071606,0.04939,0.019083,0.070762,0.088347,0.098226,0.13877,0.18429,0.17323,0.1356,0.12182,0.060847,0.033089,0.054701,0.064005,0.073975,0.085906,0.019116,-0.06994,-0.10965,-0.062627,-0.05167,-0.087008,0.026176,0.035069,0.056973,0.049884,0.054553,0.056954,0.053834
