1.3369,0.93403,-0.055214,-0.47085,-0.74397,-1.3147,-1.5126,-0.94717,-0.4128,-0.027945,0.13058,0.050936,0.26583,0.023503,0.11374,0.029006,-0.20363,0.17703,0.16323,0.23558,0.22115,0.12641,0.098002,-0.25797,-0.93893,-3.0064,-2.3274,-0.73127,-0.68817,-0.21238,0.20627,0.15252,0.04662,0.1342,0.042691,0.01744,0.088347,-0.037933,0.4991,0.29452,0.51818,0.58025,0.55774,0.56322,0.56793,0.54348,0.51366,0.47948,0.48059,0.4133,0.41143,0.46675,0.49542,0.12236,-0.063993,-0.10448,-0.11121,-0.12727,0.35556,0.4591,0.45982,0.46374,0.45656
-0.16319,-0.16688,0.45509,-0.072226,-0.020561,0.33245,0.57313,0.61505,0.58546,0.63152,0.067736,0.24241,-0.055832,-0.17879,-0.14924,0.00033351,0.067756,0.17113,0.38406,0.46137,0.47944,0.50512,0.55196,0.84137,1.7718,1.1389,1.8046,2.4803,1.771,0.72543,0.21433,-0.37509,-0.48378,-0.30056,-0.39781,-0.29307,-0.10907,-0.28523,-0.66147,-0.65717,-0.62543,-0.57904,-0.56771,-0.57273,-0.57365,-0.54987,-0.57358,-0.60482,-0.6032,-0.70917,-0.71982,-0.29847,-0.017006,-0.32843,-0.68193,-0.65291,-0.62898,-0.60339,-0.57552,-0.54265,-0.503,-0.49805,-0.49239
0.53965,1.2788,1.4786,2.4024,2.8026,2.6335,2.382,3.3647,3.7452,3.8974,3.8616,3.664,3.8177,3.8495,3.9004,3.9483,4.0107,4.059,3.5887,3.5359,3.7318,3.7411,3.8193,3.5317,2.8598,2.9077,2.4808,0.54578,-1.318,-2.4321,-2.4077,-2.5719,-2.6013,-2.6173,-2.2269,-2.6525,-2.6062,-2.5665,-2.5197,-2.5286,-2.5219,-2.5362,-2.5508,-2.5574,-2.5678,-2.5949,-2.6043,-2.6089,-2.6266,-2.5521,-2.5993,-2.6285,-2.6052,-2.5025,-2.4195,-2.411,-2.3999,-2.3754,-2.3424,-2.3407,-2.3292,-2.3255,-2.3305
2.0883,1.4545,1.6585,1.5289,0.7285,0.89698,1.4772,0.47851,0.16841,0.026159,-0.082213,-0.01627,0.24366,0.26232,0.23918,0.21307,0.22916,0.24873,0.22516,0.15539,0.15368,0.14541,0.15741,0.071361,0.27062,1.0719,0.68078,-0.18326,-0.27043,-0.35917,-0.43138,-0.53519,-0.52328,-0.48029,-0.48451,-0.50399,-0.45435,-0.43809,-0.42972,-0.42618,-0.40695,-0.37267,-0.37944,-0.37478,-0.37807,-0.39272,-0.4201,-0.43976,-0.42947,-0.37194,-0.38179,-0.33413,-0.34766,-0.38012,-0.40595,-0.42471,-0.42963,-0.43015,-0.43223,-0.43678,-0.43657,-0.42612,-0.42374
0.38414,0.73715,0.81533,1.222,1.3092,1.471,1.7151,1.2746,0.95327,0.54966,0.55366,0.49055,0.67681,0.71764,0.703,0.64004,0.60614,0.54636,0.50223,0.41917,0.41049,0.43979,0.43227,0.37509,0.52013,1.0391,0.72374,0.098843,-0.12077,-0.35367,-0.63526,-0.53102,-0.52846,-0.64073,-0.64153,-0.63792,-0.69132,-0.6815,-0.61794,-0.60272,-0.62349,-0.63264,-0.63748,-0.64393,-0.64057,-0.64604,-0.62907,-0.61136,-0.61521,-0.55402,-0.58672,-0.61864,-0.78555,-0.60496,-0.46245,-0.47846,-0.48724,-0.50586,-0.54973,-0.56706,-0.58461,-0.58704,-0.59157
1.8356,0.46148,0.56363,0.41835,-0.82292,-0.48174,0.49767,-1.2928,-1.8076,-2.0472,-2.1427,-1.9192,-1.6081,-1.6628,-1.664,-1.6782,-1.6274,-1.5597,-1.5687,-1.6318,-1.7007,-1.6686,-1.6745,-2.1005,-1.9201,0.32139,1.5761,1.1725,0.97733,0.81251,0.7765,0.52519,0.52331,0.64024,0.63328,0.62256,0.79308,0.79549,0.77481,0.76131,0.76986,0.74183,0.72393,0.72231,0.72522,0.71089,0.75059,0.79657,0.78281,0.72325,0.7654,0.79418,0.79891,0.74335,0.7033,0.69243,0.67826,0.66383,0.71028,0.73859,0.76904,0.79461,0.79743
1.8896,1.6623,1.437,1.2538,1.088,0.88427,0.95923,1.1281,1.1612,1.1242,1.1356,1.1637,1.1501,1.1087,1.106,1.097,1.0811,1.0708,1.079,1.0652,1.0478,1.0162,1.021,0.85977,0.094879,-0.45002,-0.71996,-0.84802,-0.93393,-0.92309,-0.9102,-0.90694,-0.87788,-0.85186,-0.85364,-0.85685,-0.84359,-0.81551,-0.77684,-0.76645,-0.76124,-0.75997,-0.75631,-0.73376,-0.73231,-0.73085,-0.72878,-0.71882,-0.70294,-0.67461,-0.67135,-0.6451,-0.64603,-0.65316,-0.65061,-0.62059,-0.60184,-0.5887,-0.59603,-0.60005,-0.59976,-0.5904,-0.58652
1.3015,1.3861,0.93962,1.0454,1.0292,0.6629,0.35605,0.75096,1.3929,2.2497,3.0732,3.3474,3.299,3.2259,3.1478,3.0125,2.8611,2.8162,2.7287,2.7444,2.6932,2.6311,2.7188,2.4369,0.19247,-1.19,-2.028,-2.2265,-2.0496,-1.6534,-1.4673,-1.6414,-1.5887,-1.5144,-1.5225,-1.5294,-1.4878,-1.415,-1.2643,-1.245,-1.2051,-1.1729,-1.1701,-1.12,-1.1374,-1.1672,-1.1905,-1.2184,-1.1742,-1.1739,-1.1692,-1.2272,-1.2422,-1.245,-1.2493,-1.2869,-1.3061,-1.3121,-1.2806,-1.2891,-1.3093,-1.2871,-1.2863
-2.2356,-2.2335,-2.235,-2.3205,-2.0101,-1.2869,-0.76534,-0.64501,-0.84801,-1.0074,-1.2426,-1.3235,-1.3611,-1.3307,-1.2629,-1.2219,-1.1841,-1.1655,-1.0659,-1.0837,-1.0749,-1.1024,-1.1105,-0.91207,-0.042469,0.55285,0.97844,1.2079,1.2026,1.0105,0.92509,0.9104,0.91404,0.9068,0.90762,0.92029,0.9061,0.82781,0.7122,0.70392,0.69619,0.71794,0.73186,0.72662,0.72644,0.74052,0.7626,0.76694,0.76199,0.78879,0.79112,0.82394,0.85908,0.85772,0.85138,0.86056,0.86651,0.86872,0.85259,0.85039,0.85507,0.86293,0.86513
3.0435,2.9599,2.7934,2.7312,2.3462,2.0093,1.3253,0.67672,0.73276,0.61753,0.76616,0.72328,0.67679,0.64521,0.62675,0.55466,0.55279,0.63117,0.46782,0.52697,0.5076,0.5843,0.57663,0.16958,-0.47902,-0.6904,-0.61056,-0.78206,-0.87677,-0.69915,-0.57086,-0.44256,-0.44368,-0.47016,-0.4289,-0.46171,-0.53799,-0.58959,-0.59583,-0.63638,-0.64123,-0.69556,-0.71656,-0.74682,-0.72599,-0.72022,-0.66085,-0.63583,-0.66978,-0.73299,-0.71856,-0.81312,-0.90566,-0.90276,-0.82676,-0.83283,-0.87838,-0.93679,-0.8879,-0.8394,-0.8145,-0.81453,-0.81283
