0.23535,0.281,0.2286,0.34284,0.25111,0.083624,0.04877,0.26914,0.27057,0.26609,0.25347,0.25525,0.25895,0.2412,0.40755,0.50851,0.013305,-0.37846,-0.25991,-0.060273,-0.005611,0.035274,-0.086302,-0.12917,-0.10774,-0.072609,-0.051654,-0.04319,-0.056743,-0.058217,-0.061968,-0.074368,-0.061833,-0.055947,-0.064034,-0.064012,-0.070048,-0.072943,-0.068586,-0.062571,-0.076216,-0.058822,-0.055864,-0.073395,-0.062928,-0.062848,-0.07615,-0.056859,-0.066793,-0.077827,-0.070197,-0.076281,-0.086332,-0.06446,-0.076062,-0.085505,-0.069713,-0.081852,-0.092809,-0.081126,-0.0794,-0.080696,-0.065758,-0.069127,-0.081296,-0.078366,-0.065145,-0.088953,-0.087237,-0.068197,-0.068197
0.044893,0.0095695,0.01358,0.14489,0.11374,-0.015553,-0.05717,0.073239,0.089612,0.14483,0.14433,0.14774,0.1637,0.13804,0.12917,-0.047494,-0.43854,-0.5494,-0.43,-0.27354,-0.14213,-0.024158,0.00075424,-0.049438,-0.02773,-0.017668,0.00059414,0.0033835,-0.0045056,-0.00052493,0.0047296,0.0046477,0.010536,0.0061488,-0.0021292,0.0029532,-0.0040266,-0.014978,-0.0050417,-0.014143,-0.0090926,-0.0023576,-0.013713,-0.008406,0.00074885,-0.011547,0.00020685,-0.00024694,-0.0041191,0.012481,0.015534,0.0067352,0.026892,0.018956,-0.0012752,0.025665,0.015548,0.011492,0.036908,0.035422,0.030058,0.051642,0.04923,0.045668,0.062523,0.062912,0.053321,0.065399,0.060314,0.045093,0.045093
0.046856,-0.22971,-0.56919,-0.75366,-0.70884,-0.49718,-0.41857,-0.66807,-0.73053,-0.70957,-0.70326,-0.7199,-0.70547,-0.7027,-0.61953,-0.41543,-0.28699,-0.11863,0.0075098,0.12718,0.18408,0.21379,0.17945,0.21735,0.20124,0.17899,0.1761,0.17418,0.1753,0.16819,0.17448,0.16816,0.16646,0.16778,0.15792,0.16627,0.17535,0.17368,0.17862,0.18343,0.18144,0.19415,0.1957,0.19153,0.20217,0.20554,0.20331,0.2095,0.20766,0.2038,0.21633,0.21458,0.20804,0.21044,0.2048,0.19987,0.19852,0.20092,0.1888,0.1875,0.1919,0.18666,0.18028,0.18096,0.16744,0.15413,0.15405,0.14567,0.13721,0.13598,0.13598
-0.81359,-0.82078,-0.76329,-0.73956,-0.76075,-0.82754,-0.82903,-0.75098,-0.73593,-0.71114,-0.72662,-0.7362,-0.73667,-0.72638,-0.69387,-0.55852,-0.30272,0.0054971,0.10497,0.12637,0.13761,0.11235,0.21053,0.22556,0.23488,0.24115,0.23676,0.23272,0.23034,0.23396,0.2352,0.2347,0.23785,0.23628,0.23285,0.23351,0.23581,0.23393,0.23581,0.23303,0.23079,0.23431,0.23293,0.22908,0.23192,0.23166,0.22968,0.23276,0.23413,0.22975,0.23617,0.23583,0.23507,0.24171,0.24489,0.24371,0.24809,0.24956,0.24739,0.25236,0.25333,0.24861,0.25379,0.25554,0.25138,0.25293,0.25727,0.25218,0.25466,0.2602,0.2602
0.050442,0.01513,-0.0029055,0.021118,0.066999,0.077076,0.079004,0.10375,0.11884,0.021297,-0.02564,-0.028463,-0.033814,-0.02122,-0.059135,-0.17665,-0.33203,-0.29821,-0.24186,-0.21731,-0.15508,-0.050747,-0.0015635,0.010369,0.015829,0.01635,0.0046455,0.004994,0.014724,0.014174,0.0091039,0.016109,0.016276,0.023812,0.031465,0.032736,0.037954,0.043263,0.040681,0.046994,0.047311,0.045331,0.051467,0.047885,0.042288,0.046849,0.042631,0.042917,0.045873,0.03639,0.036382,0.041531,0.031264,0.019409,0.017391,0.003843,0.010816,0.01506,0.0054939,0.010246,0.0092585,-0.0022672,0.0023519,0.0023924,-0.0029804,0.00025929,0.0061545,0.0028249,0.01088,0.021117,0.021117
0.31817,0.51788,0.59572,0.7187,0.75586,0.6911,0.68367,0.80705,0.82432,0.85992,0.88948,0.8818,0.8882,0.8866,0.81453,0.43494,0.061082,-0.069925,-0.09537,-0.19798,-0.2404,-0.18461,-0.28383,-0.29586,-0.27751,-0.27756,-0.28349,-0.26866,-0.26632,-0.26768,-0.26274,-0.26036,-0.25221,-0.2382,-0.23261,-0.22701,-0.22547,-0.22514,-0.22402,-0.21376,-0.21623,-0.20454,-0.19661,-0.206,-0.20133,-0.19674,-0.19912,-0.18857,-0.19299,-0.19426,-0.19291,-0.19202,-0.19415,-0.19896,-0.22452,-0.22023,-0.21149,-0.21625,-0.21338,-0.21045,-0.20734,-0.1998,-0.19417,-0.19766,-0.19888,-0.20114,-0.19577,-0.19985,-0.20142,-0.19574,-0.19574
-0.58506,-0.52832,-0.42604,-0.45776,-0.50163,-0.52633,-0.5266,-0.52767,-0.52449,-0.51696,-0.51777,-0.52166,-0.52566,-0.52427,-0.50601,-0.26671,0.14095,0.29324,0.23249,0.18606,0.16433,0.12288,0.17036,0.17769,0.17848,0.17303,0.16697,0.16375,0.15589,0.15684,0.15629,0.14647,0.1452,0.13587,0.133,0.12732,0.12321,0.1241,0.12339,0.11842,0.11509,0.11347,0.11281,0.11386,0.11396,0.11468,0.11321,0.11555,0.11426,0.11427,0.11403,0.11326,0.11359,0.13795,0.1566,0.15773,0.15929,0.15637,0.15079,0.15036,0.15275,0.15158,0.1516,0.15225,0.14646,0.14723,0.14819,0.14179,0.14075,0.14148,0.14148
-0.36066,-0.39751,-0.40083,-0.43858,-0.47013,-0.48458,-0.483,-0.48228,-0.48431,-0.48119,-0.4744,-0.48021,-0.48288,-0.4675,-0.4253,-0.29839,0.032424,0.15874,0.096482,0.083063,0.09293,0.12425,0.13452,0.14698,0.14867,0.14387,0.13365,0.13465,0.13379,0.13425,0.13412,0.13146,0.13124,0.13079,0.13308,0.13072,0.12869,0.13151,0.12826,0.12991,0.1276,0.12544,0.12844,0.12975,0.12862,0.13094,0.12966,0.13068,0.12953,0.12971,0.12692,0.12814,0.12576,0.13309,0.13691,0.13641,0.13877,0.13635,0.13305,0.1314,0.13407,0.13547,0.13607,0.13566,0.13424,0.13571,0.13656,0.1346,0.1341,0.13501,0.13501
-0.078595,-0.078649,-0.070054,-0.052213,-0.025446,-0.017127,0.00082744,-0.018484,-0.013371,-0.0067906,-0.019394,-0.031408,-0.044661,-0.045827,-0.10906,-0.25815,-0.31343,-0.10591,-0.038172,-0.060606,-0.048865,-0.042167,0.011173,0.020325,0.025647,0.020265,0.016211,0.01852,0.019032,0.01984,0.019632,0.023083,0.025315,0.026887,0.035236,0.035895,0.030659,0.033392,0.03041,0.033559,0.034294,0.031914,0.035625,0.034857,0.029435,0.03184,0.034065,0.034356,0.030398,0.035747,0.029704,0.03136,0.033572,0.027887,0.016527,0.023245,0.027813,0.023446,0.029825,0.029601,0.030022,0.038634,0.038095,0.033941,0.039922,0.040487,0.038798,0.042465,0.043065,0.040764,0.040764
-0.074107,0.012399,0.024923,0.027632,0.053595,0.07156,0.093583,0.081973,0.078143,0.07856,0.094524,0.080135,0.051747,0.052346,0.012591,-0.10765,-0.19462,-0.011958,0.059066,-0.0027515,-0.029925,-0.030412,-0.057885,-0.04438,-0.032079,-0.034762,-0.044165,-0.030809,-0.029785,-0.0322,-0.031472,-0.030628,-0.026984,-0.02003,0.00080474,-0.00216,-0.01146,0.00017678,-0.01088,0.0035281,-0.00078803,-0.0059838,0.011529,0.0050826,-0.008038,0.0064508,0.0035876,0.0095951,0.0016509,0.0058376,-0.0095597,-0.00062357,-0.0065638,8.3239e-05,-0.012599,-0.011325,0.0026828,-0.0078605,-0.0091082,-0.010506,-0.0026583,0.0095702,0.0097156,0.002294,0.0032185,0.0036285,0.0059578,0.002845,0.0029188,0.0063908,0.0063908
