-0.063906,0.66628,0.27351,0.038701,0.0087383,-0.19858,-0.42231,-0.45398,-0.51529,-0.50535,-0.49132,-0.4945,-0.49696,-0.44831,-0.37636,-0.1152,0.26428,-0.23363,-0.42403,-0.20766,-0.11349,-0.045995,0.075606,0.12615,0.10436,0.11626,0.12493,0.097944,0.10094,0.10939,0.10661,0.09846,0.10786,0.09218,0.087757,0.097658,0.088735,0.072117,0.091883,0.093066,0.083351,0.10492,0.099362,0.091648,0.099323,0.088367,0.081635,0.099845,0.097218,0.092098,0.10924,0.12612,0.11302,0.11395,0.1333,0.11362,0.11279,0.12318,0.10174,0.10514,0.13273,0.11086,0.10705,0.12291
-0.091653,0.21568,0.18113,-0.049259,-0.12041,-0.25525,-0.43771,-0.59043,-0.57307,-0.54823,-0.54638,-0.52387,-0.48922,-0.48201,-0.45563,-0.35091,-0.36389,-0.62692,-0.48443,-0.22237,-0.10235,0.052075,0.11963,0.17957,0.19974,0.18713,0.16818,0.17754,0.18152,0.17742,0.18684,0.17211,0.17282,0.16467,0.1735,0.14592,0.08599,0.081996,0.084292,0.081165,0.1099,0.11057,0.093583,0.12938,0.1405,0.14154,0.17061,0.17182,0.16773,0.18403,0.17591,0.16767,0.18507,0.19521,0.18253,0.18866,0.19319,0.19128,0.20283,0.20848,0.19364,0.20513,0.2117,0.20413
-0.058344,0.1161,0.082149,0.01234,-0.14951,-0.099595,0.22053,0.61076,0.68662,0.719,0.7162,0.71262,0.71219,0.70091,0.68276,0.62479,0.63497,0.49055,0.2002,0.018865,-0.086597,-0.2389,-0.27309,-0.25882,-0.26523,-0.26518,-0.24808,-0.24998,-0.23689,-0.21945,-0.20382,-0.19843,-0.18144,-0.17515,-0.16261,-0.16056,-0.1615,-0.1642,-0.15027,-0.14023,-0.14623,-0.13868,-0.13995,-0.13005,-0.13002,-0.12519,-0.12256,-0.12572,-0.12318,-0.1297,-0.13516,-0.12742,-0.1356,-0.14056,-0.13682,-0.14966,-0.15985,-0.15273,-0.17584,-0.17855,-0.17463,-0.19982,-0.21017,-0.20562
0.087455,-0.35068,-0.55181,-0.69202,-0.63834,-0.60894,-0.53414,-0.46861,-0.39732,-0.40761,-0.39426,-0.37662,-0.36681,-0.38516,-0.37952,-0.36991,-0.36716,-0.089123,0.11291,0.1885,0.20349,0.2053,0.23745,0.20613,0.19618,0.19525,0.20043,0.1916,0.19106,0.1919,0.18283,0.18885,0.18734,0.18563,0.18173,0.18539,0.18339,0.18354,0.18349,0.18185,0.1759,0.15321,0.13154,0.14363,0.12384,0.12318,0.12032,0.12261,0.12351,0.12192,0.12489,0.12981,0.12384,0.12382,0.1292,0.12675,0.12706,0.13415,0.12669,0.12746,0.13353,0.12509,0.1236,0.1308
-0.07099,-0.092574,-0.092516,-0.21474,-0.25019,-0.22316,-0.10305,-0.031429,-0.024502,-0.02797,-0.019761,-0.028349,-0.040797,-0.034764,-0.034285,-0.053921,-0.063478,-0.18384,-0.19523,-0.12648,-0.081016,-0.073726,-0.060536,-0.027418,-0.041097,-0.02982,-0.025629,-0.037635,-0.032734,-0.03484,-0.037455,-0.040586,-0.037262,-0.042978,-0.047614,-0.00056478,0.094287,0.1142,0.11543,0.11448,0.096903,0.10486,0.10874,0.094539,0.096451,0.10222,0.0841,0.087012,0.089628,0.077608,0.085085,0.083428,0.085572,0.089248,0.08904,0.079896,0.081575,0.082306,0.07574,0.075698,0.084,0.082572,0.090636,0.09768
0.093634,0.10644,0.094913,0.15465,0.22413,0.22114,-0.089592,-0.19654,-0.19308,-0.35313,-0.34571,-0.29109,-0.22721,-0.30761,-0.28321,-0.067981,0.24468,0.11994,-0.035452,0.016583,0.055885,0.089692,0.093632,0.11209,0.098827,0.10027,0.10571,0.10496,0.10417,0.11341,0.12205,0.11001,0.118,0.11451,0.11828,0.11991,0.11451,0.10555,0.11638,0.12098,0.11916,0.028682,-0.073384,0.0082783,-0.0678,-0.070305,-0.068126,-0.060243,-0.058903,-0.060097,-0.05598,-0.044192,-0.041225,-0.045976,-0.036112,-0.046032,-0.051356,-0.052089,-0.056505,-0.060894,-0.048701,-0.057307,-0.063871,-0.061347
0.11027,-0.29217,-0.50096,-0.4803,-0.45663,-0.43972,-0.42553,-0.44389,-0.42915,-0.42837,-0.42602,-0.42385,-0.42401,-0.42843,-0.43655,-0.47685,-0.49843,-0.04955,0.1797,0.18065,0.17328,0.17257,0.16992,0.15873,0.15403,0.15403,0.15375,0.15236,0.15188,0.1518,0.15136,0.15046,0.15058,0.14942,0.14942,0.15044,0.15137,0.15144,0.15223,0.15175,0.15168,0.15127,0.1491,0.15008,0.14914,0.14832,0.14867,0.14959,0.14883,0.1496,0.15018,0.14803,0.13815,0.14122,0.1423,0.1418,0.14161,0.14106,0.1412,0.14128,0.14213,0.14162,0.14112,0.14096
0.32396,-0.027152,-0.34645,-0.46846,-0.52734,-0.52346,-0.44507,-0.37869,-0.36506,-0.32272,-0.32188,-0.3392,-0.36973,-0.38757,-0.34255,-0.23679,-0.053319,0.23702,0.24968,0.20628,0.22917,0.25378,0.25578,0.22446,0.22179,0.20799,0.23179,0.23038,0.18057,0.17643,0.13083,0.17043,0.14452,0.16172,0.1462,0.1533,0.11747,0.13445,0.11809,0.1138,0.11266,0.075089,0.096067,0.057549,0.029564,0.00074926,0.00067605,0.0014692,0.00053818,0.011259,0.022305,0.054554,0.029697,0.0018402,0.030344,0.051871,0.050635,0.046973,0.050205,0.043723,0.049914,0.029796,-0.0045877,-0.0073309
-0.13224,-0.30527,-0.16183,-0.13653,-0.11381,-0.081735,-0.088942,-0.1425,-0.14318,-0.15134,-0.15307,-0.14787,-0.13885,-0.14368,-0.14217,-0.16049,-0.18719,-0.12292,-0.020031,0.034432,0.031636,0.025441,0.0241,0.030436,0.021405,0.029355,0.025207,0.031464,0.037382,0.038654,0.05321,0.034071,0.041642,0.036621,0.043747,0.041086,0.050231,0.045456,0.048253,0.049088,0.052542,0.064161,0.057443,0.067622,0.076297,0.076654,0.083042,0.086109,0.081702,0.083866,0.082919,0.075626,0.085892,0.090368,0.084722,0.082272,0.082322,0.070832,0.08224,0.083098,0.079459,0.090304,0.095069,0.086178
-0.17869,-0.35309,-0.33213,-0.26736,-0.2658,-0.24413,-0.2645,-0.25852,-0.28256,-0.33435,-0.33577,-0.32883,-0.31797,-0.34132,-0.33081,-0.29987,-0.13897,-0.030288,0.0413,0.10458,0.10492,0.086186,0.069088,0.092094,0.071114,0.086534,0.088103,0.098205,0.096132,0.10296,0.12867,0.093117,0.10737,0.10421,0.11413,0.11566,0.14006,0.12591,0.13188,0.1382,0.1339,0.13112,0.10508,0.12452,0.11606,0.11012,0.11302,0.12146,0.11517,0.11402,0.11725,0.11477,0.11818,0.11665,0.11907,0.11118,0.10522,0.079856,0.098621,0.094152,0.098092,0.10996,0.10682,0.090265
