-0.39007,-0.75653,-0.61992,-0.6091,-1.3118,-1.1303,-0.84557,-1.3143,-1.1756,-0.75511,-1.017,-0.95533,-0.54639,-0.42037,-0.18853,-0.028716,0.065588,0.30958,0.36248,0.31993,0.32769,0.40557,0.41572,0.41103,0.42014,0.42742,0.41982,0.39804,0.35196,0.29705,0.27807,0.25999,0.26252,0.27518,0.25169,0.23366,0.24094,0.25927,0.24722,0.23639,0.25257,0.24486,0.20973,0.20815,0.21348,0.20839,0.18226,0.17998,0.18511,0.18192,0.15058,0.12328,0.11793,0.1201,0.10042,0.097261,0.14659,0.18323,0.1808,0.16566,0.17802,0.18861,0.19852,0.18665,0.18145,0.20209
-0.1966,-0.21828,-0.5193,-0.6917,-0.58742,-0.67747,-0.83661,-0.67869,-0.61206,-0.7424,-0.65619,-0.63208,-0.6541,-0.5014,-0.37964,-0.13201,0.061714,0.11487,0.10449,0.14307,0.22817,0.2456,0.25755,0.29072,0.32574,0.29426,0.29413,0.29835,0.25901,0.19188,0.1791,0.15836,0.16018,0.15624,0.17762,0.22323,0.21951,0.20393,0.2149,0.20681,0.17065,0.15527,0.14207,0.15766,0.16633,0.16287,0.18502,0.19373,0.1732,0.14615,0.13542,0.12549,0.094219,0.092977,0.1099,0.14055,0.12903,0.10938,0.1154,0.12658,0.10761,0.09887,0.10817,0.15509,0.19844,0.20643
0.29646,0.15868,-0.026823,0.0027969,-0.063946,0.19737,0.23309,0.014965,0.10121,0.25247,0.02684,0.062438,0.13245,0.025117,0.05026,0.014207,0.016241,-0.057556,-0.047499,-0.068109,-0.049662,0.039511,-0.091654,-0.066308,-0.062257,-0.076608,-0.084222,-0.09884,-0.10114,-0.072085,-0.057363,-0.038872,-0.016572,0.022106,0.057346,0.043975,0.035448,0.029015,0.014552,-0.00062579,0.0025669,0.023962,0.027034,0.021559,0.027634,0.036525,0.014536,-0.037477,-0.054993,-0.078876,-0.069763,-0.072137,-0.053668,-0.022069,-0.02175,-0.036639,-0.05597,-0.066359,-0.075131,-0.077614,-0.075021,-0.042351,-0.0065514,-0.0048936,-0.02453,-0.024426
0.014338,-0.042757,0.01088,-0.036808,-0.024412,0.059468,0.048298,-0.0022228,0.05253,0.078972,0.07197,0.12097,0.10548,0.033374,0.03511,0.077274,0.0063842,-0.027699,-0.043523,-0.044873,-0.044468,-0.044351,-0.034706,-0.024649,0.051807,-0.0044472,-0.04464,-0.045066,-0.062081,-0.080429,-0.080366,-0.079506,-0.081493,-0.068625,-0.012749,0.010273,0.013308,0.019653,0.017119,0.014405,0.019982,0.02257,0.028062,0.022811,0.024877,0.036434,0.03787,0.034116,0.044502,0.015286,-0.039045,-0.040512,-0.035173,-0.028851,-0.019868,-0.012014,-0.001688,0.0098184,0.0089846,0.00084918,0.00071283,0.002683,0.0010753,-0.0092267,-0.017447,-0.018552
-0.22544,-0.20405,-0.20752,-0.26719,-0.24825,-0.29453,-0.36733,-0.32025,-0.30723,-0.36824,-0.35044,-0.31443,-0.34159,-0.31094,-0.25983,-0.10071,0.12712,0.20284,0.18961,0.15846,0.14514,0.13736,0.13017,0.099802,0.086307,0.11383,0.10981,0.09718,0.1154,0.13452,0.13472,0.13219,0.13922,0.1389,0.12218,0.097225,0.10586,0.11485,0.1115,0.11613,0.1289,0.11827,0.069166,0.053863,0.04365,0.032953,0.018129,0.024667,0.048727,0.046054,0.036223,0.036226,0.050442,0.041209,0.023856,0.0024343,0.011299,0.027149,0.034629,0.064537,0.07329,0.079546,0.088205,0.08199,0.085316,0.10692
-0.4825,-0.53425,-0.53408,-0.44796,-0.52136,-0.48623,-0.35465,-0.40479,-0.45067,-0.39558,-0.39014,-0.46624,-0.34313,-0.41525,-0.43691,-0.1398,0.19619,0.2628,0.22131,0.18558,0.15001,0.14798,0.18546,0.26108,0.35423,0.1495,0.12834,0.11577,0.11979,0.14374,0.14744,0.13891,0.15348,0.1801,0.21506,0.22412,0.2253,0.2329,0.22884,0.21772,0.2071,0.19283,0.1194,0.11329,0.1126,0.10217,0.089113,0.090886,0.087333,0.046098,0.011847,0.001878,-0.0030289,0.0028298,0.0023497,-0.0045311,0.0096167,0.028523,0.048979,0.090053,0.0841,0.099789,0.13905,0.1615,0.17614,0.20798
0.69086,0.65701,0.53417,0.5879,0.66254,0.59692,0.58681,0.66625,0.58532,0.55699,0.60943,0.56894,0.47296,0.45066,0.395,0.13074,-0.24942,-0.31318,-0.31429,-0.29735,-0.27291,-0.28622,-0.28585,-0.28233,-0.27993,-0.28401,-0.29021,-0.28797,-0.30295,-0.30837,-0.30955,-0.27433,-0.26617,-0.24898,-0.25945,-0.26688,-0.27545,-0.25517,-0.24964,-0.24687,-0.22736,-0.2101,-0.12965,-0.13157,-0.1212,-0.10088,-0.094215,-0.096164,-0.084169,-0.07195,-0.07468,-0.079711,-0.060995,-0.060935,-0.062488,-0.060889,-0.056668,-0.041194,-0.043259,-0.061104,-0.019374,0.0044885,0.0019125,-0.026791,-0.053619,-0.082433
0.16918,0.12713,0.15974,0.14695,0.083514,0.096285,0.12164,0.095092,0.067974,0.11596,0.089659,0.088967,0.052417,0.070919,0.093407,0.04661,-0.034082,-0.021509,-0.028596,-0.033982,-0.048077,-0.046472,-0.039575,-0.051145,-0.049576,-0.043815,-0.029073,-0.0048354,-0.039542,-0.03885,-0.046721,-0.032267,-0.046743,-0.046152,-0.045208,-0.047226,-0.048735,-0.036168,-0.047771,-0.047656,-0.043172,-0.037181,-0.021073,-0.016594,-0.013568,-0.010753,-0.010222,-0.007865,-0.029826,-0.023519,-0.0086064,-0.007723,-0.022066,-0.023757,-0.017542,-0.023378,-0.021636,-0.010378,-0.013441,-0.021174,-0.029296,-0.030242,-0.03694,-0.046537,-0.068539,-0.076643
-0.18326,-0.022752,-0.10408,-0.21639,-0.0040222,-0.049742,-0.22134,-0.073517,0.0097715,-0.16316,-0.10044,-0.036706,-0.16101,-0.14908,-0.16393,-0.088288,0.034134,0.021493,0.024665,0.038717,0.060535,0.061854,0.057352,0.061253,0.058346,0.066077,0.064602,0.059926,0.067663,0.060106,0.06546,0.05799,0.062211,0.060726,0.057241,0.057638,0.059023,0.055452,0.059561,0.058917,0.050034,0.042755,0.012039,0.015019,0.0133,-0.00022562,-0.00095425,0.012166,0.013133,0.002886,0.0016642,0.0043306,0.0045546,0.0036556,-0.00030877,-0.0004318,0.00042906,-0.0029743,0.0050096,0.020356,0.015513,0.013305,0.02178,0.036417,0.05183,0.061726
-0.13907,-0.16138,-0.12932,-0.062475,-0.098389,-0.10042,-0.044084,-0.057623,-0.097013,-0.061789,-0.061362,-0.074715,-0.018056,-0.032293,-0.063893,-0.027722,0.039258,0.067854,0.063443,0.048093,0.023489,0.03138,0.024862,0.039006,0.040847,0.020612,0.016103,0.0060024,0.029399,0.043187,0.063137,0.052722,0.054094,0.057947,0.05094,0.035234,0.037854,0.037191,0.038432,0.036471,0.037952,0.03913,0.0008841,0.011732,0.013463,-0.006166,-0.018306,0.0031761,0.0081429,0.0066163,0.00012245,0.0040825,0.011818,0.023372,0.011403,-0.0011369,0.0083355,0.0086319,0.016224,0.015525,0.011685,0.0086379,0.014271,0.013435,0.010428,0.018594
