0.1435,-0.010291,-0.21534,-0.27101,-0.48409,-0.45176,-0.26121,-0.27982,-0.26994,-0.19651,-0.1934,-0.21001,-0.1177,-0.1613,-0.29726,-0.11885,0.017258,0.04496,-0.041191,0.055493,0.064604,0.042381,0.068646,0.053521,0.031731,0.068707,0.11119,0.10772,0.10966,0.11951,0.077198,0.073258,0.11958,0.10011,0.069744,0.12404,0.071122,0.061866,0.10933,0.10552,0.094672,0.093313,0.091845,0.078504,0.069225,0.080964,0.082868,0.0632,0.076441,0.13106,0.084929,0.054451,0.08714,0.058519,0.042833,0.069631,0.063599,0.053973,0.080105,0.08588,0.08588
-0.37733,-0.38197,-0.33549,-0.41697,-0.57622,-0.55439,-0.61985,-0.64179,-0.63015,-0.61345,-0.63536,-0.74807,-0.85486,-0.93707,-0.63427,-0.21294,0.10789,0.19694,0.16458,0.18953,0.16723,0.19932,0.20147,0.19812,0.23361,0.29644,0.25737,0.2427,0.26665,0.25749,0.25881,0.26533,0.25458,0.22002,0.17015,0.20681,0.15578,0.13515,0.11618,0.12335,0.12472,0.17621,0.1969,0.18335,0.20927,0.21913,0.19977,0.21404,0.23277,0.26537,0.23549,0.22201,0.23235,0.2151,0.20388,0.20328,0.18436,0.17347,0.20517,0.19401,0.19401
0.63672,0.29904,0.0137,0.11932,0.50907,0.61855,0.63788,0.54798,0.55272,0.57504,0.55695,0.59447,0.54249,0.5588,0.3527,0.17998,0.0099945,-0.030856,-0.009302,-0.060258,-0.10416,-0.12135,-0.12422,-0.15689,-0.16613,-0.28274,-0.29497,-0.29547,-0.29139,-0.29503,-0.30058,-0.28403,-0.26213,-0.26278,-0.16862,-0.20477,-0.10801,-0.10478,-0.079292,-0.090066,-0.10122,-0.10813,-0.12219,-0.14565,-0.15851,-0.16415,-0.19446,-0.19992,-0.19399,-0.2842,-0.24627,-0.18062,-0.15857,-0.15934,-0.14196,-0.1178,-0.11893,-0.10816,-0.098033,-0.10275,-0.10275
-0.39601,-0.43696,-0.3684,-0.43486,-0.49874,-0.53496,-0.61662,-0.64744,-0.66033,-0.59125,-0.5866,-0.61051,-0.45326,-0.20729,-0.01439,0.069475,0.1073,0.14519,0.097337,0.11706,0.10791,0.10011,0.10567,0.10596,0.10571,0.12774,0.12709,0.11105,0.15581,0.18753,0.1792,0.17585,0.18253,0.17193,0.15461,0.17282,0.15485,0.15119,0.14543,0.14178,0.1356,0.13665,0.15078,0.15775,0.16037,0.16938,0.17112,0.16765,0.1684,0.18837,0.18824,0.18918,0.19917,0.19409,0.18937,0.19305,0.19147,0.18517,0.17248,0.17409,0.17409
-0.37867,-0.34374,-0.34416,-0.30778,-0.29209,-0.29002,-0.24617,-0.23504,-0.26357,-0.27597,-0.28284,-0.34679,-0.5071,-0.45835,-0.34463,-0.20205,-0.0085191,0.065594,0.056723,0.068096,0.088651,0.06813,0.074232,0.089306,0.076942,0.079541,0.10296,0.10569,0.10554,0.12701,0.13471,0.1302,0.13362,0.14349,0.14053,0.13665,0.13777,0.14086,0.13138,0.1358,0.14208,0.11758,0.11631,0.12925,0.11326,0.11152,0.13131,0.12354,0.11267,0.12197,0.13058,0.12884,0.12571,0.13355,0.13599,0.1297,0.13872,0.14693,0.11856,0.12299,0.12299
0.11857,0.15092,-0.021416,-0.068861,-0.13941,-0.23204,-0.30169,-0.36722,-0.35925,-0.29084,-0.24719,-0.26809,-0.37981,-0.16328,-0.2041,-0.13696,0.022578,0.046313,0.036594,-0.0046333,-0.03164,-0.039658,-0.032783,-0.056775,-0.067836,-0.023576,0.036876,0.076422,0.11668,0.14539,0.12803,0.12546,0.14206,0.1293,0.11141,0.13868,0.080783,0.076986,0.13094,0.1309,0.12282,0.12159,0.085891,0.05994,0.05773,0.061761,0.052675,0.050616,0.065547,0.10458,0.079955,0.068258,0.073392,0.053801,0.049762,0.06872,0.061607,0.053406,0.066385,0.06687,0.06687
-0.022093,-0.113,-0.031251,-0.03131,-0.05903,-0.11132,-0.10952,-0.098696,-0.10036,-0.10113,-0.16871,-0.079023,0.21545,0.29363,0.29094,0.2329,0.12352,0.052642,0.021634,-0.0045395,-0.0025525,-0.007299,-0.0087375,-0.0049137,-0.0037931,0.0025211,0.023805,0.0406,0.044933,0.027828,0.024242,0.023488,0.033409,0.070605,0.018086,-0.010347,-0.041856,-0.026425,-0.028483,-0.021468,-0.022662,-0.01096,0.0053115,0.007397,0.0023552,0.0033765,0.0021618,-0.0011724,-0.0024609,0.0073692,0.0080542,-0.0051386,-0.020053,-0.027198,-0.039702,-0.033647,-0.030218,-0.035078,-0.051081,-0.055512,-0.055512
-0.0093925,-0.21213,-0.34759,-0.36252,-0.33699,-0.32556,-0.31061,-0.30625,-0.31199,-0.30479,-0.30082,-0.20667,-0.038223,0.21417,0.12498,0.081455,0.094054,0.071211,0.078967,0.079232,0.081203,0.077115,0.075631,0.078167,0.078823,0.075782,0.059205,0.047941,0.052928,0.053758,0.054796,0.057307,0.058376,0.05716,0.053591,0.054685,0.057999,0.055868,0.045284,0.050296,0.052634,0.054692,0.06539,0.068037,0.06491,0.064004,0.064344,0.062949,0.061129,0.061988,0.06446,0.066677,0.072516,0.074932,0.074239,0.073398,0.073466,0.074446,0.070968,0.069187,0.069187
-0.33194,-0.26898,-0.2104,-0.20628,-0.19648,-0.21536,-0.22567,-0.23004,-0.25212,-0.26208,-0.29611,-0.35099,-0.43798,-0.30272,-0.095648,0.0013163,0.048593,0.10006,0.1046,0.10067,0.095004,0.098688,0.097256,0.1082,0.12034,0.12036,0.074135,0.047829,0.065507,0.073583,0.088517,0.095213,0.09095,0.074048,0.059516,0.063916,0.069653,0.056238,0.016506,0.029576,0.042743,0.060841,0.091104,0.094342,0.091156,0.091449,0.089681,0.08816,0.085896,0.086948,0.090118,0.097751,0.11451,0.11729,0.11506,0.10928,0.10579,0.11018,0.10646,0.09688,0.09688
-0.32925,-0.36876,-0.50978,-0.50479,-0.51924,-0.4879,-0.45855,-0.46738,-0.39041,-0.37806,-0.2336,-0.1888,-0.24862,-0.060714,0.0014143,0.063645,0.10637,0.10269,0.10555,0.091044,0.089942,0.086119,0.086639,0.042512,0.0024286,0.0033773,0.16576,0.26232,0.1917,0.16906,0.11965,0.089466,0.094209,0.12457,0.19301,0.18952,0.1745,0.21071,0.3564,0.30731,0.26809,0.21086,0.089916,0.069856,0.088071,0.085557,0.086492,0.090744,0.098555,0.088512,0.085616,0.086565,0.031361,0.017126,0.02868,0.047723,0.056155,0.033968,0.028406,0.061843,0.061843
