0.54985,0.27192,0.37323,0.4469,0.40678,0.1467,-0.014569,0.057245,0.22212,0.17623,0.28004,0.33703,0.31711,0.45711,0.26257,0.087351,-0.072772,-0.049531,-0.042819,-0.10287,-0.092773,-0.036587,-0.060231,-0.10682,-0.086114,-0.089558,-0.066794,-0.082957,-0.14453,-0.14168,-0.066263,-0.086172,-0.15581,-0.2164,-0.20347,-0.16432,-0.15084,-0.20001,-0.21253,-0.19326,-0.14737,-0.1417,-0.18637,-0.21656,-0.17423,-0.14281,-0.14833,-0.17975,-0.21536
-0.09785,-0.17176,-0.096829,-0.068748,-0.1087,-0.1051,-0.11001,-0.022662,-0.078597,-0.092993,-0.049165,-0.019132,-0.14495,-0.21343,-0.20453,-0.14098,-0.043089,-0.034315,-0.027932,0.010779,0.097969,0.057362,0.016713,0.032971,0.078915,0.138,0.066999,0.0041311,0.049512,0.083181,0.089334,0.082923,0.036573,0.039935,0.1058,0.091367,0.023281,0.0080976,0.016656,0.074866,0.086252,0.037634,0.028612,0.076087,0.11858,0.12068,0.057223,0.028211,0.072154
0.071287,-0.18641,-0.30643,-0.15964,-0.023899,-0.18687,-0.31979,-0.54635,-0.29956,-0.10371,0.013602,0.039272,0.025566,-0.025798,-0.06684,-0.04579,-0.029062,0.029891,0.11845,0.10488,0.092769,0.067426,0.032232,0.035214,0.081136,0.11369,0.093134,0.058106,0.039341,0.049872,0.10098,0.089022,0.066276,0.075086,0.091182,0.053374,0.002894,0.016609,0.051887,0.091343,0.084045,0.052175,0.033694,0.052736,0.10044,0.10884,0.081294,0.043211,0.039187
-0.3094,-0.32096,-0.23578,-0.1564,-0.2385,-0.30746,-0.25596,-0.23406,-0.18226,-0.16033,-0.14075,-0.14082,-0.11653,-0.1318,-0.12449,-0.13617,0.013439,0.043352,0.12754,0.13784,0.1407,0.13979,0.13133,0.12318,0.1218,0.11954,0.056691,0.033108,0.032099,0.03407,0.12893,0.11769,0.10951,0.1056,0.10908,0.10886,0.074769,0.094392,0.091759,0.099253,0.10427,0.10195,0.095588,0.09047,0.10167,0.10834,0.10567,0.095581,0.093837
-0.36315,-0.44683,-0.469,-0.38013,-0.2848,-0.3601,-0.42167,-0.38104,-0.2387,-0.15413,-0.19141,-0.22056,-0.19991,-0.20117,-0.26943,-0.25947,-0.086429,0.042887,0.16093,0.1415,0.10476,0.1396,0.172,0.15774,0.1183,0.082111,0.12175,0.1641,0.14674,0.12595,0.12205,0.13527,0.16622,0.16636,0.13528,0.16439,0.2136,0.21592,0.20415,0.16239,0.15425,0.19171,0.19747,0.16683,0.14154,0.13979,0.18195,0.20805,0.18235
-0.32896,-0.29269,-0.33696,-0.41558,-0.47621,-0.415,-0.49702,-0.35577,-0.52295,-0.44769,-0.52399,-0.52175,-0.51602,-0.38573,-0.42079,-0.17508,0.047276,0.121,0.22406,0.22487,0.2175,0.25495,0.24467,0.2274,0.2404,0.21878,0.18203,0.15939,0.13117,0.14835,0.26079,0.25169,0.21811,0.20385,0.21967,0.23397,0.12108,0.2176,0.21851,0.2348,0.24232,0.23034,0.20368,0.19236,0.20688,0.21293,0.19723,0.17145,0.1531
0.22922,0.30093,0.38394,0.37361,0.35459,0.38606,0.4337,0.43378,0.38236,0.33894,0.3406,0.36449,0.38846,0.41689,0.50215,0.44151,0.30481,0.2065,0.10529,0.10295,0.12081,0.10281,0.1089,0.11275,0.025725,-0.19749,-0.10734,-0.026318,-0.039491,-0.062163,-0.1489,-0.28723,-0.35405,-0.39337,-0.42606,-0.43033,-0.3918,-0.36622,-0.38503,-0.39747,-0.36557,-0.36112,-0.36536,-0.3767,-0.37736,-0.36384,-0.36107,-0.33766,-0.33986
0.17013,0.11173,0.14008,0.18899,0.21667,0.15729,0.10703,0.095755,0.13199,0.16582,0.17279,0.18494,0.19713,0.26286,0.28515,0.1295,-0.078394,-0.082664,-0.085713,-0.0851,-0.073474,-0.078519,-0.080586,-0.080873,-0.077558,-0.07637,-0.079404,-0.076699,-0.078438,-0.085909,-0.0874,-0.077537,-0.077121,-0.083455,-0.086681,-0.087849,-0.087043,-0.086253,-0.086938,-0.089624,-0.088338,-0.087508,-0.087645,-0.088974,-0.079957,-0.07764,-0.079179,-0.077912,-0.081092
-0.3315,-0.31905,-0.31173,-0.30548,-0.32352,-0.27767,-0.24293,-0.26122,-0.28771,-0.3159,-0.31565,-0.32573,-0.33663,-0.3837,-0.38217,-0.15641,0.10651,0.13194,0.084257,0.10991,0.14716,0.12704,0.11759,0.11516,0.12072,0.14162,0.12779,0.12862,0.14225,0.12933,0.10768,0.14675,0.15787,0.15746,0.16669,0.16803,0.16218,0.15609,0.15703,0.16282,0.16045,0.15763,0.15913,0.1644,0.19572,0.20053,0.1866,0.18909,0.19097
-0.51979,-0.53423,-0.62637,-0.74256,-0.75191,-0.72725,-0.76766,-0.75173,-0.80269,-0.78809,-0.83621,-0.82836,-0.75781,-0.66375,-0.64225,-0.20055,0.15356,0.23074,0.36206,0.30472,0.17357,0.27016,0.25807,0.24518,0.27692,0.26955,0.28929,0.30122,0.25113,0.28005,0.36747,0.3683,0.38656,0.40986,0.41495,0.41401,0.40591,0.41505,0.41846,0.41565,0.40941,0.41374,0.40895,0.39187,0.32196,0.30911,0.34174,0.34088,0.32109
