0.62125,0.65587,0.39261,-0.0099288,-0.023533,0.21129,0.30123,0.067804,-0.35747,-0.32416,-0.35584,-0.36075,-0.32905,-0.28973,-0.443,-0.67935,-0.55233,-0.30799,-0.019166,0.10121,0.095495,0.08819,0.12736,0.14099,0.11709,0.093426,0.12254,0.10329,0.05224,0.057622,0.071538,0.059354,0.045449,0.057716,0.068281,0.057847,0.019519,0.027534,0.050284,0.024342,0.014889,0.013172,0.010987,0.051802,0.017231,-0.00041539,0.032808,0.045786,0.014352,0.0021546,0.018154
-0.30886,-0.62034,-0.69495,-0.6778,-0.62414,-0.70839,-0.85313,-0.91265,-0.92886,-0.84672,-0.90107,-0.8964,-0.89429,-0.8728,-0.81998,-0.85155,-0.69262,-0.34445,-0.05226,0.14737,0.38505,0.42306,0.33534,0.40484,0.4709,0.46541,0.44699,0.43804,0.46114,0.45939,0.41331,0.38359,0.37184,0.41871,0.43504,0.43444,0.45874,0.47398,0.45946,0.45044,0.44661,0.46054,0.42045,0.43368,0.45396,0.47296,0.43533,0.41215,0.41044,0.405,0.41308
0.061722,0.0026615,-0.11576,-0.26775,-0.36067,-0.31614,-0.22362,-0.30045,-0.29437,-0.33917,-0.32951,-0.34767,-0.34087,-0.29064,-0.23206,-0.057501,0.068012,0.099886,0.060973,0.014788,0.0028756,0.025161,0.047344,0.090463,0.12673,0.13209,0.14134,0.13125,0.1216,0.12499,0.13092,0.13006,0.12812,0.14725,0.16059,0.16664,0.14813,0.14059,0.13281,0.13238,0.13181,0.13407,0.12494,0.1209,0.12192,0.10983,0.09335,0.075255,0.073455,0.074006,0.087261
-0.15549,-0.08517,-0.10336,-0.24541,-0.25914,-0.14775,-0.13659,-0.18356,-0.32548,-0.36594,-0.3154,-0.30293,-0.29355,-0.29783,-0.16396,0.025679,0.14417,0.14337,0.13639,0.16111,0.095868,0.063498,0.088934,0.078322,0.076363,0.09324,0.12266,0.12203,0.055508,0.033467,0.055788,0.05502,0.067441,0.13021,0.12597,0.13567,0.12636,0.11255,0.11282,0.10898,0.11346,0.11561,0.11081,0.11696,0.10333,0.10374,0.11272,0.053773,0.026791,0.024818,0.028122
-0.87794,-0.77664,-0.66729,-0.51348,-0.46717,-0.60183,-0.66619,-0.63486,-0.49924,-0.4669,-0.49374,-0.47977,-0.49304,-0.50223,-0.45147,-0.30682,-0.17448,-0.0072708,0.075476,0.10281,0.19685,0.24287,0.21092,0.24919,0.24514,0.22999,0.26453,0.2826,0.30098,0.34202,0.3398,0.33746,0.31618,0.32314,0.34934,0.35879,0.35494,0.37136,0.39101,0.37928,0.36139,0.33561,0.29521,0.2644,0.24296,0.2324,0.22171,0.21522,0.21664,0.21795,0.21222
-0.35976,-0.17518,-0.075511,0.080072,0.12676,-0.005498,-0.12551,-0.21889,-0.16894,-0.10907,-0.096368,-0.085445,-0.076435,-0.094028,-0.23825,-0.39653,-0.43007,-0.24004,-0.28828,-0.34142,-0.19145,-0.074404,-0.044086,0.062944,0.1452,0.13702,0.17182,0.17475,0.16184,0.18743,0.16571,0.1401,0.11071,0.19004,0.23846,0.24559,0.24439,0.27357,0.2808,0.25071,0.19804,0.14425,0.092258,0.066798,0.069801,0.060887,0.015221,-0.038236,-0.052106,-0.059492,-0.050193
0.38502,0.3332,0.3305,0.34956,0.34878,0.33142,0.34699,0.42648,0.43531,0.41818,0.45888,0.45809,0.44477,0.42465,0.46032,0.48266,0.39958,0.16359,0.15032,0.20373,0.034617,-0.074438,-0.073829,-0.17234,-0.23638,-0.22548,-0.23933,-0.24522,-0.28036,-0.32663,-0.29207,-0.26936,-0.24763,-0.29649,-0.34383,-0.35117,-0.36608,-0.40236,-0.40409,-0.39265,-0.36482,-0.31989,-0.23463,-0.1994,-0.19366,-0.19233,-0.14004,-0.11656,-0.12777,-0.1295,-0.12832
0.10774,0.15638,0.18214,0.14916,0.035873,0.065257,0.15913,0.18908,0.179,0.13912,0.21327,0.15966,0.23301,0.23864,0.16162,0.11683,0.11603,0.039103,0.0046656,-0.096508,-0.35759,-0.33326,0.027512,-0.062373,-0.10146,-0.053171,-0.058376,-0.060961,-0.10928,-0.11922,-0.039317,-0.010801,0.039548,0.039263,0.026698,0.027853,0.02448,0.010392,-0.031737,-0.034206,-0.058139,-0.12442,-0.12649,-0.1281,-0.14391,-0.14474,-0.13096,-0.12683,-0.12969,-0.12985,-0.13005
-0.44804,-0.44773,-0.39125,-0.31088,-0.27677,-0.33394,-0.4116,-0.40835,-0.34163,-0.32047,-0.36228,-0.33893,-0.35625,-0.35274,-0.26772,-0.16069,-0.087158,-0.0080975,-0.003616,0.0033769,0.11248,0.16125,0.10252,0.14291,0.17173,0.16394,0.16823,0.16907,0.19291,0.21415,0.18948,0.17386,0.15474,0.17188,0.19076,0.19858,0.21239,0.23339,0.24811,0.23703,0.23081,0.22793,0.199,0.17906,0.18302,0.18525,0.16566,0.15808,0.16133,0.1623,0.16293
-0.38993,-0.31439,-0.26152,-0.14619,-0.10701,-0.16431,-0.24984,-0.29529,-0.23267,-0.1923,-0.2322,-0.20848,-0.22432,-0.22098,-0.22216,-0.19493,-0.10917,-0.0055638,0.0043188,0.014721,0.073042,0.11621,0.092633,0.12008,0.12961,0.11155,0.11406,0.11399,0.12235,0.13738,0.12892,0.12623,0.10565,0.11047,0.12345,0.12364,0.12769,0.14725,0.17401,0.15576,0.14375,0.13161,0.12966,0.11889,0.12185,0.11537,0.10706,0.10651,0.10798,0.10748,0.10807
