-0.76798,-0.54977,-0.46903,0.69639,1.0148,1.1003,0.84465,0.09593,0.07451,0.60426,1.4671,1.5857,1.4987,1.553,1.5928,1.2291,0.78716,-0.261,-0.012217,0.87719,1.4721,1.4029,1.1119,0.27899,-0.0068553,-0.69594,-0.72557,-0.89548,-1.0838,-0.97089,-1.0048,-1.0422,-0.87859,-0.78565,-0.93604,-0.99778,-0.90846,-0.74709,-0.65696,-0.62592,-0.53265,-0.48099,-0.52731,-0.47147,-0.40754,-0.35633,-0.31898,-0.33994,-0.34311,-0.31031,-0.26283,-0.26501,-0.095102,-0.050356,-0.066772,-0.054354,-0.046855,0.0099558,0.051777,0.058928,0.087069,0.11112,0.10772,0.083147,0.098119,0.084615,0.050299,0.02592,0.049324,0.04232,0.011815,-0.0086168,-0.020957,-0.015416,-0.047912,-0.06675,-0.048089
-1.0114,-1.2445,-1.1616,-1.479,-1.0176,-0.90117,-0.7323,0.5053,2.4839,3.0485,3.7102,3.6274,2.9818,2.4817,1.3953,1.2188,1.9393,2.4992,4.2169,4.8831,4.4217,4.2136,4.5213,4.4274,3.286,2.1961,1.4325,0.22589,-0.74151,-0.96499,-1.0083,-0.99722,-0.95954,-0.93611,-0.92415,-0.95117,-0.94189,-0.8944,-0.82161,-0.78119,-0.83743,-0.88885,-0.97524,-1.0255,-1.0694,-1.0544,-1.0367,-1.0221,-1.0303,-1.1442,-1.1762,-1.2774,-1.2914,-1.2905,-1.2552,-1.2405,-1.2343,-1.214,-1.174,-1.1392,-1.1461,-1.1529,-1.1334,-1.1521,-1.178,-1.1649,-1.1439,-1.0919,-1.0565,-1.0518,-1.0151,-1.0286,-1.0801,-1.0928,-1.1122,-1.1528,-1.1166
0.85478,1.0523,1.1723,1.1558,1.1823,0.54818,0.69082,-0.17269,-0.90434,-1.6937,-1.3212,-1.6065,-1.4249,-1.3785,-1.0479,-1.3774,-0.67775,-0.23831,-0.075045,-0.50629,-0.64081,-0.95488,-1.0415,-0.37621,-0.27901,-0.67927,-0.77895,-0.70726,-0.19405,0.19098,0.24189,0.17836,0.061493,0.092876,0.10751,0.078811,0.091283,0.20749,0.20786,0.13342,0.12211,0.10826,0.021015,-0.084184,-0.086467,0.037414,0.18856,0.22528,0.28597,0.3608,0.35883,0.24723,0.24187,0.2417,0.23916,0.25444,0.26777,0.2773,0.28159,0.28415,0.30134,0.31864,0.31974,0.31409,0.34092,0.37661,0.39697,0.38006,0.38889,0.36604,0.34673,0.32859,0.32953,0.34631,0.35231,0.36294,0.38551
-0.17858,-0.0026207,0.06644,0.12288,0.11768,0.12767,-0.045785,0.1639,0.26334,0.123,-0.21542,-0.072017,0.11311,0.045166,0.045331,0.13348,0.10769,0.5337,0.50238,-0.16043,-0.47265,-0.39544,-0.35092,-0.25693,-0.08738,0.021708,-0.076969,-0.19122,-0.14728,-0.12536,-0.12324,-0.11133,-0.10604,-0.076804,-0.06078,-0.080433,-0.071081,-0.043304,-0.0015131,-0.0038051,0.011553,0.031999,0.052868,-0.021788,0.021617,0.053625,0.0066827,-0.013807,0.0017165,0.02903,0.028469,-0.00017268,0.076797,0.021859,-0.011626,-0.010754,-0.0054741,0.0026501,0.012638,0.022801,0.032915,0.042273,0.044823,0.041528,0.048024,0.057106,0.054385,0.05521,0.0668,-0.00020553,-0.0018652,0.0040883,0.031552,0.044852,0.047411,0.039826,0.050443
0.16849,0.10394,-0.097901,-0.0020021,0.032774,0.23254,0.29268,0.32614,0.6189,0.39295,-0.23122,-0.08573,0.13433,0.14706,0.29427,0.5447,0.46624,1.4326,1.21,-0.029244,-0.29363,-0.13154,0.025145,0.23129,0.5724,0.57442,0.28029,0.16897,0.045945,-0.049827,-0.071128,-0.063349,-0.088107,-0.14641,-0.070785,-0.031531,-0.032084,-0.03722,-0.10183,-0.14954,-0.13911,-0.13385,-0.14978,-0.13166,-0.12684,-0.12668,-0.15753,-0.15187,-0.18317,-0.20793,-0.23994,-0.1151,-0.13626,-0.10827,-0.12379,-0.1702,-0.1794,-0.18222,-0.21013,-0.23432,-0.21252,-0.2015,-0.21388,-0.20401,-0.1906,-0.20832,-0.21866,-0.23088,-0.22391,-0.20555,-0.20724,-0.19834,-0.18522,-0.17785,-0.18569,-0.1542,-0.15663
0.74515,0.6383,0.20673,-0.061331,-0.3922,-0.17836,0.014438,-0.27321,-0.18657,-0.87234,-1.5702,-1.6035,-1.3277,-1.2804,-1.1709,-0.94573,-1.2177,-0.66825,-0.70932,-1.4218,-1.6315,-1.7057,-2.0832,-1.6886,-0.79543,-0.33932,-0.12961,0.10423,0.21949,0.44389,0.4973,0.47367,0.40405,0.47164,0.4418,0.44471,0.43594,0.44573,0.59834,0.53672,0.50949,0.50493,0.50464,0.47348,0.43363,0.46464,0.47617,0.48811,0.45594,0.48518,0.50104,0.31796,0.33481,0.29329,0.26024,0.26284,0.27286,0.31664,0.33098,0.33917,0.37325,0.3969,0.38947,0.37542,0.387,0.39329,0.40314,0.40668,0.44395,0.41044,0.41063,0.41643,0.41705,0.44238,0.45473,0.488,0.49606
0.24066,0.61304,0.75491,0.88147,0.97854,0.75285,0.57262,0.472,0.7166,0.92371,0.97839,0.9719,0.9524,0.91636,0.81182,0.67556,0.58949,0.66347,0.97011,0.94199,0.93866,0.9521,0.80025,-0.3915,-0.45518,-0.44428,-0.73088,-0.84378,-0.84237,-0.85476,-0.84094,-0.80102,-0.68477,-0.53965,-0.4007,-0.40771,-0.40605,-0.43576,-0.42869,-0.40052,-0.35909,-0.33568,-0.31285,-0.3137,-0.36465,-0.53422,-0.57103,-0.59062,-0.59259,-0.59288,-0.44482,-0.39766,-0.31019,-0.17582,-0.17011,-0.37394,-0.53444,-0.49173,-0.34823,-0.27494,-0.29424,-0.18784,-0.073306,-0.034478,0.020774,0.066312,0.033313,0.076847,0.072087,0.076819,0.083521,0.065801,0.039317,0.044092,0.034214,-0.032859,-0.061514
-1.4826,-1.928,-1.5522,-0.62241,-0.20151,1.1209,1.0198,0.50396,-0.15801,-0.27606,-1.5876,-1.5417,-1.1587,-0.59742,1.4762,2.6259,1.2088,-0.40805,-0.99944,-0.91385,-1.4049,-1.0914,-1.4958,-1.6824,-1.2244,-0.82241,-0.84843,-0.63412,-0.49532,-0.56822,-0.62413,-0.52672,-0.38203,-0.24274,-0.28445,-0.30141,-0.22214,-0.25722,-0.18221,-0.1125,-0.046316,0.095185,0.16205,0.1772,0.33697,0.32694,0.36444,0.28315,0.33197,0.47413,0.59844,0.67471,0.72778,0.69409,0.68866,0.73414,0.74487,0.71339,0.73247,0.73117,0.63095,0.57524,0.59351,0.58928,0.6008,0.63078,0.61177,0.55697,0.5692,0.55944,0.46773,0.46168,0.55536,0.5638,0.58258,0.42274,0.3575
0.041768,-0.91891,-1.4728,-1.1729,-0.7997,-1.8255,-2.5652,-2.5178,-0.76196,0.046678,0.29884,0.19221,-0.24299,-0.6665,-1.6471,-2.3223,-2.439,-1.2384,0.51532,0.20507,0.079276,0.11409,0.76122,1.1246,1.0295,0.84847,0.88519,0.68012,0.51709,0.45774,0.4732,0.49186,0.50382,0.47828,0.48639,0.48922,0.46949,0.47347,0.44536,0.43572,0.41764,0.38454,0.38672,0.38046,0.31719,0.32194,0.32958,0.36535,0.30157,0.11809,0.048886,0.073265,0.098721,0.12449,0.14191,0.1341,0.13732,0.16687,0.19685,0.19479,0.19479,0.20293,0.21102,0.20864,0.19937,0.19212,0.1955,0.21046,0.21075,0.22534,0.24084,0.24083,0.21368,0.21353,0.18682,0.12828,0.13181
1.0526,2.4857,3.0796,3.1532,2.4689,3.8703,5.2892,4.0309,1.8544,0.39245,0.17584,0.19438,0.64863,1.506,2.9167,3.5298,2.9595,1.5463,-1.0114,-0.25358,0.47978,0.19117,-1.293,-1.3668,-1.0709,-0.99395,-1.0722,-0.62758,-0.33102,-0.12836,-0.14373,-0.29375,-0.48747,-0.59291,-0.64557,-0.63737,-0.65456,-0.63911,-0.6422,-0.67721,-0.69208,-0.71848,-0.71666,-0.70583,-0.79521,-0.73643,-0.68249,-0.62288,-0.71553,-0.58963,-0.56943,-0.67459,-0.75146,-0.88351,-0.96314,-0.85811,-0.75853,-0.6945,-0.76563,-0.81011,-0.72007,-0.72065,-0.80933,-0.83064,-0.84619,-0.90289,-0.86957,-0.87531,-0.86784,-0.8908,-0.88323,-0.85209,-0.87502,-0.86167,-0.79346,-0.51148,-0.44822
