-0.35283,-0.40002,-0.54162,-0.51748,-0.42162,-0.25257,-0.19536,-0.15465,-0.023609,-0.034011,-0.08099,-0.084073,-0.10661,-0.096787,-0.08438,-0.092558,-0.36716,-0.3756,-0.2493,-0.15167,-0.032486,0.026281,0.017716,0.081567,0.10485,0.12687,0.14794,0.16451,0.1213,0.12299,0.084328,0.08647,0.10953,0.1245,0.14745,0.14615,0.16307,0.13861,0.13716,0.15289,0.15933,0.1448,0.13868,0.15869,0.13562,0.1247,0.12388,0.095503,0.079554,0.08482,0.07726,0.047161,0.069165,0.077769,0.050779,0.075741,0.085379,0.047486,0.070029,0.088233,0.073096,0.089143,0.10213,0.10706,0.10518
-0.11269,-0.087222,-0.15508,-0.1842,-0.11421,-0.012928,0.075523,-0.21048,-0.39091,-0.34117,-0.40392,-0.40355,-0.41717,-0.37419,-0.33753,-0.3338,-0.52277,-0.56323,-0.44282,-0.33323,-0.17014,-0.087972,-0.08719,-0.057949,-0.074701,-0.080137,-0.038177,-0.06012,-0.082479,-0.089563,-0.06919,0.25975,0.52074,0.39481,0.52912,0.5269,0.52285,0.50736,0.50666,0.52185,0.50018,0.52073,0.0096903,0.45862,0.39463,-0.11353,-0.11612,-0.11368,-0.084344,-0.083175,-0.083547,-0.070752,-0.073637,-0.085288,-0.08799,-0.086695,-0.099274,-0.11479,-0.11995,-0.052948,0.19817,0.33668,0.20365,0.51847,0.51804
0.32752,0.22023,0.091286,-0.13106,-0.29604,-0.34553,-0.21048,-0.021151,0.019346,-0.012303,-0.018399,-0.011796,-0.017592,-0.083164,-0.11257,-0.14152,-0.18036,-0.11053,-0.1103,-0.0076336,-0.001343,0.0040095,-0.0080624,0.0026803,0.010036,0.016508,0.054041,0.077738,0.063309,0.087426,0.091651,0.044929,0.026779,0.050451,0.03395,0.042189,0.047465,0.032642,0.036679,0.032719,0.024934,0.011384,0.064225,-0.003782,-0.016093,0.040583,0.038733,0.011171,0.015661,0.0027775,-0.0040917,-0.011121,-0.0036458,-0.0077208,-0.0014448,0.013737,0.01676,0.017604,0.037448,0.047555,0.018724,0.026567,0.046533,0.006222,0.013537
-0.07826,-0.069348,-0.085123,-0.046081,-0.042876,-0.12659,-0.1806,-0.19184,-0.24406,-0.22181,-0.21397,-0.21414,-0.22763,-0.20156,-0.19185,-0.13129,-0.1134,-0.034419,-0.00014075,0.020949,0.048255,0.048426,0.037793,0.048815,0.046898,0.06137,0.039234,0.054302,0.05066,0.048008,0.012923,0.023342,0.024072,0.039025,0.061845,0.0642,0.069126,0.067882,0.071391,0.07191,0.069565,0.067483,0.064663,0.064809,0.05825,0.055457,0.06685,0.062812,0.064412,0.063302,0.060504,0.058935,0.063111,0.06134,0.060083,0.064137,0.063921,0.057914,0.063298,0.066854,0.0641,0.068426,0.070997,0.070012,0.073305
-0.088701,-0.067301,-0.076161,-0.10303,-0.13154,-0.11844,-0.012153,0.13666,0.19609,0.19328,0.19115,0.17958,0.17427,0.15147,0.15433,0.1632,0.015358,-0.094566,-0.094301,-0.059,-0.0051124,0.02917,0.027283,0.017754,0.014394,0.077143,-0.0039494,0.010512,0.024694,0.023292,0.009646,-0.076625,-0.1518,-0.11095,-0.13858,-0.13569,-0.13236,-0.11954,-0.11652,-0.12314,-0.10597,-0.11691,0.024627,-0.097248,-0.078548,0.060984,0.069838,0.074706,0.05494,0.058192,0.060992,0.05368,0.053746,0.061932,0.059868,0.056065,0.062226,0.067189,0.066704,0.04507,-0.02391,-0.069616,-0.032748,-0.11713,-0.11849
-0.11427,0.040733,0.10878,0.17589,0.29233,0.42939,0.44502,0.30884,0.22512,0.23067,0.20608,0.20635,0.19696,0.21758,0.24099,0.39652,0.26232,-0.038354,-0.14829,-0.23589,-0.21941,-0.16969,-0.15081,-0.13874,-0.066414,-0.099769,-0.065413,-0.039532,-0.062926,-0.043362,-0.003796,-0.006396,0.035584,0.01433,-0.0148,-0.01547,-0.010975,-0.032778,-0.034207,-0.019986,-0.022202,-0.031573,-0.076255,-0.036078,-0.056845,-0.10629,-0.10247,-0.11422,-0.12394,-0.12302,-0.12326,-0.13479,-0.12329,-0.11734,-0.12713,-0.11274,-0.10947,-0.12791,-0.11428,-0.1002,-0.0843,-0.06742,-0.073291,-0.044818,-0.049103
-0.21066,-0.36106,-0.43541,-0.32357,-0.1752,-0.08788,-0.086495,-0.11209,-0.10622,-0.10373,-0.10474,-0.14317,-0.14266,-0.13755,-0.14785,-0.17056,0.094122,0.25936,0.28781,0.27678,0.19929,0.12203,0.11224,0.11819,0.083809,0.07179,0.073363,0.046981,0.018283,0.019041,0.029337,0.0098409,0.0080213,0.010986,0.029531,0.0075572,0.011439,0.010679,0.011199,0.012694,0.015785,0.019054,0.043972,0.038049,0.047199,0.05497,0.061181,0.062301,0.061815,0.039017,0.038062,0.02799,0.036714,0.030454,0.030153,0.033093,0.033585,0.032135,0.036513,0.03583,0.032573,0.027272,0.034809,0.025188,0.026746
-0.028008,-0.098602,-0.15359,-0.1851,-0.17443,-0.13625,-0.087188,-0.033639,-0.013932,-0.02039,-0.011435,-0.011639,-0.0089187,-0.010739,-0.026972,-0.06346,-0.026213,0.0090936,0.042925,0.06639,0.062738,0.045399,0.044293,0.038091,0.032527,0.029297,0.037573,0.039417,0.040037,0.039964,0.036177,0.010789,-0.0036587,0.0038061,-0.0071049,-0.0085052,-0.006538,-0.0097179,-0.0099684,-0.0077059,-0.0075654,-0.0092376,0.030081,-0.0039146,-0.0012108,0.035496,0.039609,0.040683,0.037333,0.036199,0.035728,0.034163,0.034638,0.034819,0.034753,0.035176,0.035829,0.036649,0.037101,0.032565,0.013933,0.0044244,0.014549,-0.0081841,-0.0084194
-0.020428,0.054306,0.09047,0.08799,0.069454,0.016533,-0.011964,-0.049811,-0.073485,-0.051261,-0.053346,-0.047519,-0.048335,-0.046664,-0.021215,0.045271,0.04685,-0.010919,-0.059787,-0.067525,-0.037136,-0.012084,-0.020483,-0.032568,-0.047403,-0.033585,-0.02296,-0.016948,-0.014728,-0.010668,-0.010363,0.01158,0.041859,0.030245,0.033765,0.034024,0.03524,0.025403,0.025684,0.034843,0.03279,0.03396,-0.0021091,0.032186,0.023283,-0.017845,-0.0057317,0.00091189,-0.002549,-0.0033315,-0.0033663,-0.0024404,-0.0046642,-0.006087,-0.0060529,-0.0077441,-0.0098704,-0.010885,-0.012377,-0.008498,0.011619,0.022415,0.01076,0.037378,0.035916
-0.16023,-0.14158,-0.13724,-0.15963,-0.18827,-0.19559,-0.20955,-0.18415,-0.14161,-0.13349,-0.13534,-0.11936,-0.11828,-0.11906,-0.090568,0.070725,0.21233,0.12869,0.067517,0.022558,0.0050842,0.0074593,0.014294,0.001414,0.067517,0.023407,0.047744,0.078068,0.087348,0.10579,0.11468,0.045316,0.033017,0.043755,-0.008104,-0.0061316,0.0028566,-0.021901,-0.022902,-0.0033344,-0.00086224,-0.011443,0.079755,0.0024667,-0.0038488,0.075716,0.087506,0.08829,0.06558,0.06808,0.068133,0.061327,0.062458,0.068086,0.065565,0.068825,0.071795,0.070323,0.073455,0.064557,0.020988,0.00029751,0.022708,-0.023948,-0.029071
