0.03518,1.0572,1.7672,2.2331,2.2728,2.1695,2.0399,1.7811,1.644,1.6072,1.5854,1.6173,1.6169,1.5454,1.4624,1.3788,1.5478,1.8414,1.7112,0.89887,0.12308,-0.38364,-1.0018,-0.92483,-0.96838,-0.9991,-1.0669,-0.9955,-0.86279,-0.73804,-0.70144,-0.68746,-0.71291,-0.70968,-0.71037,-0.78407,-0.80508,-0.79695,-0.80036,-0.85415,-0.88191,-0.87723,-0.8882,-0.9066,-0.90958,-0.91325,-0.94063,-0.97696,-0.99051,-1.0006,-1.0203,-1.0199,-1.0131,-1.0178,-1.022,-1.027,-1.0266
-1.1765,-1.3477,-1.4273,-1.9192,-2.0068,-1.9001,-1.8043,-2.2873,-2.4609,-2.618,-2.6683,-2.6705,-2.6546,-2.7096,-2.7807,-2.863,-2.6628,-2.2648,-1.8423,-1.0132,-0.12263,0.61385,1.0803,1.5368,1.479,1.3043,1.2821,1.2432,1.2665,1.3834,1.3811,1.3429,1.3273,1.3198,1.2381,1.1787,1.1789,1.1794,1.17,1.1605,1.2061,1.1881,1.1616,1.17,1.1836,1.1678,1.1558,1.163,1.1499,1.1232,1.1143,1.1242,1.1148,1.1112,1.1219,1.1417,1.1373
-0.34431,-0.72263,-0.57921,-0.17105,-0.027031,0.050941,0.0040098,-0.19712,-0.38679,-0.57836,-0.62911,-0.63968,-0.67995,-0.71385,-0.73326,-0.78352,-0.91361,-0.96625,-0.3231,-0.73732,-0.57999,-0.54655,0.20561,0.48546,0.36228,0.39229,0.27762,0.27732,0.28708,0.29527,0.29274,0.29346,0.29568,0.30102,0.31322,0.32807,0.33745,0.33642,0.34605,0.34227,0.32951,0.32236,0.32186,0.30377,0.30722,0.30212,0.29306,0.29301,0.31261,0.32052,0.32491,0.3365,0.33704,0.33288,0.33271,0.32767,0.33068
0.84272,0.79186,0.86185,0.8,0.77983,0.79424,0.90567,1.3278,1.5364,1.613,1.6479,1.6815,1.6884,1.669,1.6703,1.6829,1.6009,1.4528,1.4792,1.2177,0.85002,0.41391,-0.19193,-0.81136,-0.94015,-0.88976,-0.77787,-0.76956,-0.86208,-0.8452,-0.86115,-0.87171,-0.87922,-0.87037,-0.83704,-0.81016,-0.81499,-0.88287,-0.86498,-0.85114,-0.83325,-0.80789,-0.80116,-0.79735,-0.79195,-0.78062,-0.77154,-0.75775,-0.7271,-0.71277,-0.70869,-0.7053,-0.70133,-0.70114,-0.69967,-0.69113,-0.68761
1.2397,2.0242,2.8808,2.9136,2.8632,2.8203,2.6809,2.5662,2.611,2.6635,2.6859,2.6702,2.6399,2.6285,2.6337,2.7888,2.67,2.6456,2.7801,2.1832,1.259,0.4176,-0.3965,-1.1768,-1.5766,-1.6591,-1.5559,-1.5576,-1.6385,-1.7603,-1.76,-1.7346,-1.7254,-1.7125,-1.6379,-1.584,-1.5791,-1.5814,-1.5731,-1.5591,-1.5655,-1.5462,-1.5282,-1.5304,-1.5355,-1.5214,-1.5105,-1.508,-1.4914,-1.4691,-1.4635,-1.4708,-1.4659,-1.4628,-1.471,-1.4808,-1.4767
-1.5653,-1.9045,-1.7835,-1.9227,-1.9833,-1.8798,-1.6097,-1.3675,-1.2902,-1.2047,-1.1597,-1.1066,-1.1312,-1.2113,-1.2322,-1.2364,-1.2309,-1.2565,-1.4999,-1.9615,-1.8506,-1.3154,-0.36716,0.42735,0.73034,0.82629,0.70255,0.77156,0.9365,1.1164,1.1437,1.1595,1.1511,1.1572,1.1708,1.1371,1.1168,1.083,1.0758,1.0323,1.0071,1.0207,1.0162,1.0062,1.004,0.99912,0.98234,0.95482,0.94291,0.93938,0.92457,0.92462,0.92614,0.92134,0.91984,0.92063,0.92205
-0.79795,-0.76026,-0.89924,-0.97972,-0.99894,-1.0138,-0.81131,-0.35063,-0.39375,-0.42825,-0.42805,-0.41706,-0.40864,-0.41205,-0.41962,-0.42082,-0.42168,-0.31987,0.06967,0.33776,0.36846,0.34686,0.32438,0.31508,0.30081,0.28327,0.2698,0.26211,0.27028,0.27526,0.27926,0.28037,0.27945,0.27887,0.28014,0.27633,0.27456,0.27258,0.27194,0.26894,0.26707,0.26837,0.26835,0.26681,0.26536,0.26709,0.26563,0.26392,0.26521,0.264,0.26216,0.26109,0.26252,0.2613,0.2612,0.26269,0.26265
0.55174,0.8506,-0.47338,0.049314,0.19715,0.25413,0.48994,0.75866,0.8776,0.95359,0.93435,1.0051,1.0403,1.0839,1.2102,1.1802,1.115,0.51913,-0.64544,-0.65462,-0.54892,-0.51116,-0.48334,-0.4431,-0.3687,-0.31412,-0.29323,-0.2834,-0.27618,-0.27155,-0.27313,-0.27304,-0.27317,-0.27384,-0.27388,-0.27524,-0.27654,-0.27896,-0.2788,-0.27906,-0.28225,-0.28091,-0.27994,-0.28053,-0.28051,-0.27992,-0.27974,-0.28017,-0.27886,-0.27895,-0.27881,-0.27813,-0.27736,-0.27757,-0.27769,-0.27842,-0.27824
2.6513,2.0265,1.6621,2.6282,2.7984,2.6846,2.4606,2.5925,2.7538,2.7962,2.6245,2.5443,2.5323,2.5196,2.6239,2.6765,2.7669,2.2199,-1.2467,-1.8163,-1.3524,-1.1962,-1.1626,-1.1392,-1.1356,-1.1384,-1.1245,-1.1303,-1.131,-1.1305,-1.1299,-1.133,-1.1341,-1.1355,-1.1419,-1.1444,-1.1437,-1.1405,-1.1421,-1.1419,-1.1372,-1.1416,-1.1444,-1.1404,-1.1414,-1.144,-1.1427,-1.141,-1.146,-1.1479,-1.1487,-1.1493,-1.1503,-1.1506,-1.1498,-1.1476,-1.1483
0.093395,0.0058148,0.64952,0.66256,0.67816,0.81105,0.90211,1.1382,1.1998,1.2755,1.3836,1.4325,1.4298,1.475,1.5457,1.6405,1.7212,1.7712,1.0855,-0.51608,-1.2925,-1.1416,-0.94609,-0.74362,-0.61334,-0.5436,-0.58373,-0.55113,-0.49766,-0.4767,-0.46604,-0.45437,-0.45346,-0.45275,-0.44209,-0.44545,-0.45052,-0.44878,-0.45054,-0.46286,-0.48075,-0.47702,-0.47462,-0.48155,-0.48404,-0.4835,-0.48945,-0.50224,-0.5064,-0.5047,-0.50724,-0.51065,-0.50996,-0.50975,-0.5121,-0.51721,-0.51697
1.7893,0.0076607,-0.26542,-0.4283,-0.40431,-0.46537,-0.25035,0.20537,0.29317,0.43029,0.4224,0.30469,0.26892,0.26445,0.16455,0.10396,0.00088402,-0.23181,0.46362,0.72305,0.76471,0.43137,0.2761,0.07243,-0.017769,-0.065621,-0.07867,-0.10931,-0.1639,-0.19429,-0.20395,-0.21093,-0.2074,-0.20731,-0.21013,-0.19316,-0.18696,-0.19182,-0.18658,-0.17088,-0.15909,-0.16303,-0.16233,-0.15472,-0.1552,-0.15522,-0.14634,-0.13371,-0.13221,-0.12896,-0.1231,-0.12296,-0.12444,-0.12222,-0.12083,-0.11907,-0.11931
0.50248,0.83931,1.0092,0.98649,0.91819,0.90739,0.61882,-0.39701,-0.099545,-0.22897,-0.25521,-0.28066,-0.28028,-0.29326,-0.38486,-0.46567,-0.45707,-0.49374,-0.30991,-0.37317,-0.14679,0.32738,-0.025703,0.0017952,-0.15249,-0.056218,0.11134,0.043178,-0.044128,-0.019888,-0.01184,-0.021726,-0.053442,-0.047251,-0.037703,-0.062082,-0.063375,-0.056778,-0.050641,-0.055378,-0.041708,-0.060482,-0.073228,-0.052337,-0.068409,-0.075282,-0.063503,-0.057293,-0.074731,-0.069792,-0.078348,-0.068911,-0.051586,-0.056043,-0.056363,-0.04736,-0.04542
-0.37259,-1.2505,-1.5936,-1.7382,-1.7331,-1.6876,-1.3893,-0.086773,0.20748,0.15417,0.13778,0.14203,0.14779,0.16746,0.23749,0.32863,0.35129,0.41008,0.22673,0.86427,1.0775,1.069,0.76319,0.30085,0.2415,0.17848,0.16718,0.17043,0.13042,0.1031,0.092887,0.077904,0.076737,0.070426,0.06439,0.065952,0.065204,0.054199,0.047547,0.051219,0.059186,0.076526,0.079681,0.062889,0.080868,0.092774,0.079929,0.072906,0.11337,0.10808,0.1058,0.10925,0.1104,0.10252,0.10885,0.12267,0.12272
0.8163,0.89286,0.61756,0.52407,0.60654,0.59633,0.5692,0.47046,-0.011257,-0.24741,-0.30656,-0.33231,-0.35306,-0.37696,-0.40204,-0.43071,-0.40519,-0.2874,-0.334,-0.10862,-0.20894,-0.27567,-0.16233,-0.12039,-0.19719,-0.088864,-0.0016243,-0.0046339,0.0089864,-0.0035178,-0.004451,-0.015858,-0.010121,-0.02068,-0.035437,-0.041798,-0.043517,-0.054856,-0.04668,-0.03901,-0.032022,-0.007979,-0.002427,-0.033466,-0.015859,4.3812e-05,-0.021837,-0.040924,0.00033079,-0.0083883,-0.0015646,-0.002457,-0.0026819,0.0031196,0.011076,0.012127,0.011723
0.28578,0.77473,0.98658,1.0263,0.99514,0.95245,0.95915,1.082,1.1462,1.1962,1.2014,1.1973,1.1717,1.1464,1.1194,1.092,1.0541,0.95964,0.78821,0.27387,0.021521,-0.1896,-0.23762,-0.31028,-0.43719,-0.53413,-0.69139,-0.68109,-0.6153,-0.58918,-0.58329,-0.57471,-0.56794,-0.56039,-0.54961,-0.54284,-0.53973,-0.54565,-0.54566,-0.54613,-0.54722,-0.56065,-0.56442,-0.54133,-0.55497,-0.56484,-0.54656,-0.53378,-0.56217,-0.56265,-0.56603,-0.57115,-0.57447,-0.57905,-0.58368,-0.5872,-0.58826
0.35511,0.89156,1.278,1.4113,1.335,1.2273,1.6494,1.6098,1.2222,1.3437,1.3938,1.4005,1.4096,1.408,1.36,1.3099,1.3852,1.4659,1.6399,1.3151,1.1856,0.73093,0.49226,0.4059,0.031768,-0.45674,-0.93538,-0.9803,-0.98529,-0.97467,-0.95926,-0.9401,-0.93005,-0.92139,-0.91506,-0.91004,-0.90874,-0.9031,-0.89651,-0.90075,-0.91349,-0.91039,-0.90595,-0.91491,-0.91693,-0.91177,-0.91705,-0.92408,-0.93459,-0.92959,-0.92627,-0.93477,-0.93861,-0.93068,-0.93564,-0.94753,-0.94812
