-1.9421,0.026582,1.8934,2.7744,3.3071,3.9736,4.0485,4.1128,3.7857,3.6976,3.7038,3.7464,3.7637,3.7738,3.665,3.5418,3.1217,1.6043,0.012783,-0.70994,-1.2457,-1.3889,-1.1528,-1.0082,-1.1494,-1.2457,-1.342,-1.3786,-1.3937,-1.3321,-1.3523,-1.4258,-1.4512,-1.4357,-1.4524,-1.474,-1.4782,-1.4471,-1.4172,-1.4535,-1.4626,-1.444,-1.4437,-1.4721,-1.4962,-1.4817,-1.4565,-1.4659,-1.4767,-1.4585,-1.4441,-1.4585,-1.4765,-1.4687,-1.4433,-1.4604,-1.4666
-0.50738,-0.31416,-0.0013132,-0.022988,0.47739,0.69865,0.59885,0.46723,0.21671,-0.1473,-0.17064,-0.2225,-0.24724,-0.28022,0.10706,0.39668,0.083914,-0.037144,0.34784,0.21655,-0.16044,0.21864,0.32622,-0.074559,0.3137,-0.034365,-0.065457,0.024191,0.050234,0.010204,-0.0044801,-0.031978,-0.02535,-0.027091,-0.042772,-0.023829,-0.0026958,-0.03847,-0.09459,-0.097427,-0.10882,-0.11096,-0.1289,-0.12139,-0.094975,-0.088128,-0.1077,-0.10974,-0.11887,-0.11874,-0.13094,-0.13811,-0.10915,-0.091027,-0.093778,-0.10444,-0.104
-0.47323,-0.17796,0.43863,0.86781,1.1005,1.3214,1.3266,1.3587,0.9259,0.72913,0.6638,1.3538,1.3924,1.4183,1.3759,1.0086,0.99303,0.75646,0.86655,0.5517,0.20395,-0.33759,-0.86789,-1.0508,-1.0662,-0.41674,-0.45733,-0.44794,-0.45824,-0.46923,-0.49467,-0.50939,-0.4835,-0.46021,-0.46213,-0.47237,-0.47894,-0.48283,-0.48982,-0.49784,-0.48869,-0.45641,-0.43413,-0.4322,-0.43724,-0.44308,-0.45321,-0.46701,-0.46786,-0.45253,-0.43907,-0.43449,-0.42351,-0.42943,-0.43079,-0.45054,-0.45817
1.2591,1.6302,1.7408,1.7422,2.0505,2.1237,2.1414,2.4632,2.6677,2.6485,2.7144,2.729,2.6883,2.7475,2.8566,2.9549,2.7217,2.1639,1.4401,0.83897,-0.28663,-1.4283,-1.4944,-1.4325,-1.2462,-1.177,-1.1815,-1.2014,-1.1989,-1.1934,-1.2103,-1.2343,-1.2293,-1.2184,-1.2152,-1.218,-1.2184,-1.1907,-1.1739,-1.1865,-1.1874,-1.1765,-1.1708,-1.1763,-1.185,-1.1862,-1.1839,-1.1941,-1.2023,-1.2031,-1.203,-1.2117,-1.2215,-1.2245,-1.2197,-1.2197,-1.2218
-0.18773,-0.36999,-0.18536,0.18213,0.22053,0.087064,0.21324,0.040911,-0.14583,0.0061973,0.043238,-0.00035786,-0.011246,-0.00019194,-0.057243,-0.013735,0.080641,0.15488,0.352,0.71646,1.4778,1.0496,0.74992,0.43703,-0.014615,-0.087325,-0.091294,-0.22671,-0.25848,-0.23033,-0.21562,-0.18764,-0.18533,-0.19161,-0.18943,-0.20259,-0.21426,-0.17655,-0.1397,-0.13746,-0.12913,-0.12861,-0.1183,-0.12357,-0.13659,-0.13541,-0.11658,-0.11539,-0.11051,-0.11013,-0.10692,-0.10809,-0.12959,-0.1383,-0.1326,-0.12549,-0.12583
0.00049644,-0.72692,-1.3391,-0.92114,-0.63115,-0.39589,-0.28605,0.0050627,-0.27276,-0.34634,-0.26987,-0.16677,-0.10766,-0.13072,-0.52704,-0.82588,-1.1159,-1.034,0.22816,1.0155,0.83143,0.25815,0.51715,0.6513,0.53925,0.40511,0.30238,0.18681,0.14188,0.1555,0.1389,0.096737,0.08279,0.096155,0.092676,0.094275,0.10531,0.13223,0.15228,0.14279,0.1419,0.15913,0.1605,0.15199,0.14803,0.15483,0.16145,0.16177,0.15934,0.16746,0.16885,0.1631,0.15792,0.16692,0.1786,0.16415,0.15886
-1.8592,-2.3101,-2.2288,-2.6132,-2.6251,-2.6546,-2.6698,-2.3421,-1.8625,-1.9296,-1.9963,-2.0017,-1.998,-1.9686,-1.7991,-1.6358,-1.6193,-1.7415,-1.5914,1.6387,1.9519,1.4558,1.9745,1.9099,1.5402,1.4455,1.2656,1.1626,1.1377,1.1491,1.1234,1.0016,0.86927,0.83982,0.84514,0.85131,0.86823,0.82828,0.82601,0.82574,0.82417,0.81976,0.81921,0.81799,0.81746,0.82027,0.82132,0.81989,0.81843,0.81869,0.81879,0.81798,0.81857,0.81951,0.81948,0.82201,0.82284
-0.091781,-0.4267,-0.69927,-0.94895,-1.0005,-1.0414,-1.0657,-0.56904,-0.13302,-0.25646,-0.37368,-0.38206,-0.36694,-0.27593,0.018997,0.2172,0.25915,0.24233,0.070277,0.0034411,-0.11018,-0.11959,-0.01987,0.085249,0.12764,0.17317,0.18844,0.20769,0.21792,0.22177,0.22159,0.2156,0.20543,0.20788,0.21027,0.21231,0.21352,0.21371,0.22027,0.22023,0.21985,0.21961,0.22017,0.2197,0.21756,0.2167,0.21664,0.21868,0.21878,0.21748,0.21711,0.21823,0.21654,0.21719,0.2175,0.21748,0.21773
-1.6837,-2.0347,-0.54305,-0.028568,-0.47902,-0.78984,-0.89152,-1.1783,-1.0553,-0.58135,-0.14274,-0.16779,-0.1852,-0.90966,-1.0552,-0.27226,-0.04772,0.13602,0.49713,0.38401,0.42793,0.5302,0.55991,0.48041,0.39679,0.27314,0.25689,0.25614,0.27258,0.27035,0.26953,0.26937,0.25996,0.26081,0.25854,0.26544,0.27274,0.27027,0.26923,0.27023,0.26987,0.26904,0.26581,0.26646,0.27091,0.27136,0.26975,0.27578,0.27762,0.27579,0.27064,0.27097,0.2723,0.27932,0.28036,0.27619,0.27617
0.87766,1.4689,1.4148,1.5582,1.797,2.3706,2.8424,2.8681,2.3875,2.9965,3.4238,3.4963,3.5029,3.4437,1.5443,-0.2262,-0.60435,-0.52375,-0.2827,-1.0705,-1.1085,-1.0221,-0.93816,-0.73426,-1.0348,-1.0576,-1.0143,-0.99078,-0.97166,-0.9542,-0.94605,-0.93583,-0.94898,-0.93123,-0.9288,-0.91955,-0.91156,-0.89152,-0.85882,-0.85762,-0.85644,-0.85209,-0.85018,-0.85364,-0.85899,-0.85864,-0.85369,-0.83766,-0.83232,-0.83375,-0.83796,-0.83354,-0.84206,-0.83196,-0.82533,-0.83473,-0.83584
2.5561,2.8168,0.52151,-0.25542,-0.17301,-0.40326,-0.74658,-0.58872,-0.024219,-0.44401,-0.76665,-0.78537,-0.81174,-0.523,0.31361,0.54793,0.61153,0.45095,-0.29839,-0.45918,-0.44529,-0.40339,-0.84184,-0.91242,-0.29689,-0.010124,0.047824,0.065015,0.02493,-0.00080214,0.0045136,0.056409,0.15374,0.14162,0.13977,0.1144,0.084483,0.079937,0.039175,0.037866,0.038855,0.035962,0.038264,0.043924,0.046392,0.043888,0.039016,0.010215,0.0029951,0.0074429,0.020811,0.016352,0.026801,0.0019858,-0.0098252,0.0088544,0.010224
0.70954,0.74871,1.1228,0.56939,0.58607,0.78818,0.77324,0.079922,-0.44653,-0.66884,-0.36074,-0.49635,-0.90828,-0.90173,-0.75212,-0.41356,0.046193,-0.043729,-0.45737,-0.21879,-0.018627,-0.35589,-0.3089,-0.06365,0.064092,0.094927,-0.050794,-0.046748,0.039429,0.10081,0.068576,0.035344,0.051422,0.077743,0.069739,0.046478,0.039042,0.077199,0.072989,0.010689,0.002313,0.022513,0.030167,0.0054989,-0.0059513,0.011067,0.03848,0.0094291,-0.0033441,0.018363,0.035619,0.016554,-0.0047671,0.0019655,0.0271,0.02148,0.013676
0.38395,-0.12776,-0.85992,-0.86125,-1.1155,-1.4115,-1.3298,-0.42905,0.41068,0.6285,0.65274,0.6605,0.64942,0.61636,0.62379,1.1149,1.4082,1.3026,1.1372,1.2174,0.80419,0.48194,0.29441,0.32594,-0.048859,-0.11854,-0.17646,-0.16686,-0.087912,-0.092772,-0.11993,-0.14463,-0.15799,-0.17492,-0.19219,-0.18314,-0.16667,-0.18081,-0.20515,-0.22715,-0.23105,-0.22805,-0.24788,-0.24899,-0.22631,-0.22485,-0.23474,-0.24085,-0.23966,-0.246,-0.25949,-0.26928,-0.25473,-0.24073,-0.24635,-0.24764,-0.24727
0.28256,0.90695,1.1556,0.6647,0.49495,0.30113,0.33042,0.29205,-0.039834,-0.043114,-0.088628,-0.24413,-0.27863,-0.3135,-0.37422,-0.17762,-0.34959,-0.56812,-1.0667,-0.63286,-0.65257,-0.55212,-0.21941,-0.20076,0.022375,-0.0028366,0.0077861,0.062306,0.057744,0.042076,0.062028,0.058106,0.039908,0.03793,0.050545,0.07004,0.071312,0.051414,0.04829,0.058051,0.046424,0.034528,0.034041,0.055402,0.053771,0.041984,0.032505,0.038386,0.031733,0.014244,0.015433,0.029587,0.047261,0.040767,0.034979,0.04129,0.044071
-0.62261,-0.52011,0.016124,0.28879,0.55037,0.66449,0.62935,0.46553,0.77127,0.80674,0.83785,0.83169,0.8176,0.83087,0.78218,0.33004,-0.0046438,-0.13894,-0.17831,-0.19307,-0.22564,-0.22587,-0.23766,-0.29765,-0.2783,-0.23284,-0.12601,-0.14196,-0.19105,-0.18917,-0.19352,-0.19825,-0.19968,-0.20262,-0.20335,-0.20962,-0.21347,-0.20767,-0.19662,-0.18309,-0.17521,-0.17061,-0.16387,-0.16302,-0.16481,-0.16325,-0.15996,-0.16106,-0.16256,-0.16303,-0.16037,-0.163,-0.16692,-0.17032,-0.16808,-0.16713,-0.16793
-0.54893,0.09344,0.76762,1.0433,1.0782,1.2036,1.0987,1.361,1.5491,1.1411,1.0007,1.0458,1.153,1.2504,1.4118,1.3834,1.4304,1.3905,0.83738,0.20697,-0.012895,-0.12099,-0.42292,-0.70884,-0.76826,-0.71029,-0.57909,-0.54435,-0.68751,-0.68836,-0.65924,-0.63252,-0.61539,-0.60055,-0.5818,-0.58728,-0.59646,-0.58129,-0.55521,-0.53046,-0.52661,-0.53066,-0.5165,-0.51626,-0.53329,-0.53153,-0.52213,-0.5127,-0.51018,-0.50421,-0.49404,-0.48616,-0.49877,-0.51208,-0.50943,-0.50529,-0.50426
