0.32626,0.43764,0.37406,0.77411,0.68552,0.68248,0.3389,0.39357,0.2377,0.089059,0.14344,0.17861,0.14036,-0.20027,-0.034192,-0.071535,-0.16077,-0.57669
-0.0019599,-0.17766,-0.18317,-0.55581,-0.46922,-0.46886,-0.29324,-0.49761,-0.81273,-0.83685,-1.069,-1.2212,-1.3202,-1.1806,-1.4273,-1.4553,-1.4119,-1.1455
0.52534,0.55709,0.36162,0.44124,0.61471,0.8269,0.74959,0.94755,0.842,0.78755,0.81209,0.84012,0.84172,0.75811,0.94585,1.0935,1.1616,1.2246
-1.0806,-0.8808,-0.46723,-0.48224,-0.27522,-0.28594,0.13765,-0.21695,-0.42768,-0.52551,-0.56709,-0.50803,-0.38422,0.066144,-0.0088239,0.21925,0.39213,0.78171
-0.89826,-0.69411,-0.70235,-0.57401,-0.65446,-0.54321,-0.44571,-0.011095,-0.24109,-0.43896,-0.44336,-0.40097,-0.35102,-0.4838,-0.4041,-0.38943,-0.34516,-0.47221
0.53569,0.62999,0.6221,0.2313,0.21681,0.26946,0.42552,0.6585,1.2644,1.4502,1.2521,1.0312,0.84727,0.73117,0.52019,0.23512,0.13371,0.30294
1.3149,1.5314,1.4769,1.127,0.71398,0.53744,0.36148,0.34444,0.51453,0.32881,0.2465,0.19236,0.14793,0.069717,0.05656,-0.10105,-0.13126,-0.22208
-0.19973,-0.30347,-0.27717,-0.56543,-0.62115,-0.64631,-0.42594,-0.5634,-0.92541,-1.0819,-1.1628,-1.1643,-1.0882,-0.92668,-0.9325,-0.87134,-0.75437,-0.54699
-1.9904,-1.947,-2.0998,-1.9034,-1.8991,-1.8454,-1.6839,-1.3524,-1.237,-1.2804,-1.1334,-1.0184,-0.92688,-0.91018,-0.57375,-0.28051,-0.11939,0.035123
0.034738,0.11437,0.22367,0.1095,-0.1152,-0.052303,0.15471,0.474,1.0278,0.99012,0.9539,0.90227,0.88501,0.85449,0.89444,1.0042,1.1202,1.2993
-0.47009,-0.45482,-0.72872,-0.57524,0.031609,0.49759,0.774,0.47358,0.044706,0.28387,0.25692,0.17369,0.14892,0.057784,-0.1324,-0.39836,-0.49453,-0.48916
-0.95273,-0.53462,-0.39094,-0.18662,0.017392,0.21466,0.57142,0.71372,-0.11484,-0.82096,-1.12,-1.2068,-1.336,-1.2965,-1.53,-1.5676,-1.6228,-1.4709
