0.5357,1.0987,0.79527,0.70511,0.9525,0.83044,1.101,1.4196,1.0917,1.1735,0.75843,0.62848,0.44913
1.4719,0.93974,0.59366,0.12095,-0.55973,-0.77205,-0.97812,-0.92207,-0.51206,-0.71459,-1.208,-1.6509,-1.7881
1.2096,0.99929,0.35374,-0.059446,-0.051688,-0.054401,0.27178,0.38266,-0.12161,0.25767,0.55234,0.59307,0.5174
0.30693,-0.02999,-0.19411,0.0060114,0.2473,0.37264,0.57911,0.50944,1.117,0.89669,0.76281,0.63428,0.92332
-1.1067,-0.78172,-0.52128,-0.20892,-0.35963,-0.94154,-1.0474,-0.62622,-0.40102,0.11094,-0.062239,-0.17213,-0.36088
-0.48477,-0.26167,-0.05023,-0.25876,-0.25869,0.3222,0.4645,-0.05991,-0.050422,-0.80153,-0.62915,-0.51392,-0.39538
2.0996,1.4003,1.2445,1.3099,1.7181,1.4408,1.0087,1.1828,0.87668,0.872,0.78454,0.76576,0.69545
-0.76379,-0.49797,-0.46478,-0.4043,-0.81824,-1.0659,-1.0377,-1.2526,-0.95374,-1.3144,-1.1054,-1.0381,-1.0396
-0.58751,-1.759,-1.9814,-1.9824,-1.5391,-1.3465,-1.0203,-1.0263,-0.95613,-0.52074,-0.3445,-0.26995,-0.0033893
-0.36409,-0.15533,-0.33496,-0.12513,0.20936,0.27632,-0.014963,0.47304,0.81831,1.1487,1.2809,1.3164,1.0529
-0.16294,0.022729,-0.45937,-0.84164,-0.68557,-0.0061443,0.67613,0.91568,0.91765,0.18795,0.0082378,0.082428,0.074787
0.89309,0.62101,0.63186,0.79188,0.58475,0.084063,0.16564,0.1886,0.038334,-0.13595,-0.60777,-1.2092,-1.332
