0.63092,0.79898,0.66002,0.22754,0.7444,0.83577,0.82228,0.78249,0.70258,0.51602,0.47326,0.19759,0.23868,0.33226,0.53226,0.19209
-0.35685,-0.7983,-1.001,-0.75701,-1.2204,-1.2825,-1.3328,-1.4197,-1.4088,-1.2332,-1.2216,-0.96154,-0.78176,-0.64402,-0.59087,-0.18335
0.73125,0.39323,0.38072,0.026079,0.13268,0.34084,0.48337,0.48414,0.47927,0.38933,0.45824,0.51531,0.55525,0.80276,1.0463,0.75674
-1.3628,-1.2023,-1.1174,-0.34069,-0.67245,-0.71458,-0.73492,-0.68545,-0.52184,-0.28986,-0.18449,0.31477,0.44881,0.42679,0.52724,1.1165
-1.9232,-1.6539,-1.5324,-1.737,-1.2214,-0.83017,-0.55527,-0.44264,-0.41905,-0.47483,-0.45836,-0.49161,-0.33712,-0.24294,-0.043828,-0.1138
0.80151,0.67145,0.70935,0.70654,0.50424,0.51099,0.55348,0.63673,0.71217,0.53451,0.2421,-0.0067228,-0.22941,-0.32756,-0.38354,-0.018927
1.7975,1.8869,1.6564,1.5399,1.5673,1.0824,0.7232,0.50986,0.31946,0.28103,0.26761,-0.070997,-0.32413,-0.18512,-0.057935,-0.17691
-0.57818,-0.56549,-0.47199,-0.30886,-0.51836,-0.73821,-0.85727,-0.99163,-1.1593,-1.2893,-1.3218,-1.1005,-1.0161,-1.1042,-0.90894,-0.39171
-1.3456,-1.3594,-1.4166,-1.5485,-1.4733,-1.2085,-1.0241,-0.91459,-0.83837,-1.1133,-1.156,-1.0709,-1.0067,-0.88287,-0.6913,-0.67005
0.65352,0.39019,0.086733,-0.2318,0.02119,0.36586,0.42613,0.39377,0.5544,0.99874,1.1376,1.0816,1.2869,1.6498,1.7658,1.7289
-0.36633,-0.30124,-0.092029,0.25164,0.5294,0.90074,1.2693,1.1771,0.93128,0.78872,0.71843,0.59402,0.58138,0.56012,0.65527,0.61531
-1.6424,-1.3709,-1.0813,-0.51697,-0.61081,-0.21196,-0.050506,-0.049771,-0.041413,-0.3611,-0.66454,-0.7582,-1.0361,-1.0377,-1.1299,-1.102
