0.12697,0.53408,0.73644,1.0133,1.2127,1.3035,1.1985,0.76066,1.2001,1.4724,0.94313,1.015,0.69007,0.49495,0.45595,-0.22573,-0.68409,-0.51175
0.28194,-0.24044,-0.057744,0.20415,0.6027,0.31383,0.022721,-0.20338,-0.55729,-0.7699,-0.72018,-1.0395,-1.2535,-1.5745,-1.8321,-1.8374,-1.8258,-2.1969
0.71208,-0.022509,0.40704,0.79148,0.73682,0.37636,0.33653,0.14229,0.1186,0.33508,0.28718,0.64251,0.89493,0.96961,1.0124,1.2199,1.2831,1.1705
-1.1964,-1.0522,-1.0474,-0.80278,-0.40014,-0.32596,-0.047553,0.41597,0.26409,-0.061565,0.08705,-0.3079,-0.22467,0.03121,0.13938,0.49231,0.81121,0.61053
-1.5694,-0.8788,-0.61482,-0.69248,-0.46912,-0.42898,-0.26779,-0.34487,-0.058992,-0.047701,-0.32138,-0.26367,-0.39259,-0.47166,-0.27243,-0.21577,-0.18211,0.029076
0.45002,0.49637,0.51499,0.31866,-0.11276,-0.22851,-0.33885,0.045188,0.22744,0.1367,0.64748,0.53158,0.55463,0.50261,0.20555,0.59183,0.84288,0.92916
1.6104,1.8427,1.6495,1.3745,1.0484,1.0476,1.0537,0.86909,0.91537,0.78989,0.35039,0.069314,-0.075438,-0.028838,0.10734,0.29187,0.43628,0.46473
0.053334,0.7426,0.79935,0.42053,0.11228,-0.12108,0.099842,0.27685,-0.24315,-1.0453,-1.1519,-1.3482,-1.2493,-1.0564,-0.75076,-0.16949,0.28136,0.34977
-0.89518,-1.4308,-1.3822,-1.5267,-2.1892,-2.3508,-2.2481,-1.8648,-1.48,-1.3859,-1.1144,-0.79887,-0.52303,-0.1255,0.17959,0.6106,0.85147,1.2167
0.059336,-0.54372,-1.1011,-1.24,-1.2759,-1.0208,-0.90807,-0.62485,-0.28151,0.24336,0.33412,0.25675,0.25146,0.16303,0.52936,1.0157,1.1724,0.87603
-0.24063,-0.60659,-1.1732,-1.1567,-0.48528,-0.11361,0.26411,0.30057,0.23996,0.11854,0.21149,0.6548,0.88316,1.034,0.68084,0.18049,-0.097754,-0.22907
-1.4673,-1.803,-1.6206,-1.2675,-0.55614,-0.44739,-0.1366,0.11947,0.059863,-0.1435,-0.44577,-1.038,-1.3625,-1.7339,-2.2386,-2.1166,-2.1001,-2.6557
