0.26522,-0.055378,-0.21897,-0.099876,0.26685,0.3866,0.011812,0.069804,0.14473,0.35735,0.65754,0.66646,0.0073758,0.3493,0.67554,0.72642,0.59151,0.41602,0.54362,0.56332,0.37101,0.55245,0.43018
-0.6278,-0.58994,-0.6042,-0.71203,-0.91421,-1.0033,-0.97187,-1.0666,-1.1236,-1.2854,-1.4345,-1.2573,-0.12791,-0.32059,-0.75556,-1.0435,-1.4491,-1.3544,-1.3915,-1.4359,-1.411,-1.654,-1.6951
0.84483,0.95009,0.86558,0.79896,0.79119,0.70012,0.63177,0.71189,0.64682,0.4259,0.24339,0.3748,1.0441,0.99947,0.57029,0.54114,0.65719,0.68879,0.87197,0.9354,0.73593,0.73339,0.6088
-1.2958,-1.2557,-1.0576,-0.98762,-1.024,-0.90991,-0.67225,-0.72446,-0.45442,-0.17727,-0.18666,-0.25798,0.14892,-0.47658,-0.39452,-0.13126,-0.31167,0.13364,0.079361,0.17003,0.81188,0.60182,0.67547
-3.0597,-2.9922,-2.8074,-2.7153,-2.7208,-2.5726,-2.2713,-1.92,-1.8828,-1.9549,-1.6853,-1.294,-1.2778,-0.95688,-1.027,-1.0356,-1.2261,-1.5574,-1.4384,-1.2891,-1.5169,-1.1962,-1.133
1.0932,1.4664,1.3034,1.2213,1.3613,1.2452,1.1158,1.1134,1.0511,1.062,0.83996,0.58995,0.87042,0.9618,0.84698,0.5645,0.96446,0.93388,0.70293,0.4655,0.56125,0.22581,0.098369
3.2381,2.8452,2.8388,2.843,2.696,2.6934,2.7108,2.461,2.3008,2.1591,1.8445,1.253,0.53217,0.15987,0.51048,0.88794,0.88817,0.85622,0.78797,0.66484,0.46597,0.53376,0.71254
-1.5677,-1.2003,-1.0429,-1.0485,-1.1317,-1.1768,-1.1258,-0.87389,-0.80685,-1.0362,-1.2503,-1.3205,-0.99748,-1.592,-1.6582,-1.6578,-1.7648,-1.7823,-1.7979,-1.6971,-1.5501,-1.5571,-1.4463
-0.12581,-0.3246,-0.46131,-0.62097,-0.72954,-0.80712,-0.87988,-1.0963,-1.1621,-1.0364,-0.93038,-0.92938,-1.2874,-1.2293,-1.2163,-0.95565,-0.77989,-0.72773,-0.62812,-0.49067,-0.17359,-0.044379,-0.11787
2.6245,2.3737,2.003,1.7626,1.4289,1.1885,1.2877,1.0685,0.62193,0.31296,0.2275,0.32253,0.40701,1.1999,1.0777,1.5,1.3907,1.447,1.496,1.4775,1.2441,1.2272,1.2652
-1.321,-1.4967,-1.4848,-1.3744,-1.0797,-0.85999,-1.1527,-1.1648,-0.85139,-0.65596,-0.39375,-0.3026,-0.23712,0.16562,0.56808,0.79497,1.0376,1.0962,1.185,1.0485,0.68573,0.65496,0.65108
-1.3317,-1.209,-0.80239,-0.68983,-0.83841,-0.71231,-0.14535,-0.041356,-0.070653,0.097203,0.44109,0.93781,1.8222,0.9595,0.41447,0.31039,-0.19462,-0.11266,-0.41472,-0.61144,-0.23542,-0.5836,-0.76182
