0.69906,0.66709,0.61528,0.54459,0.5333,0.71634,0.49081,0.64669,0.53745,0.60426,0.53198,0.45475,0.36193,0.11822,0.09374,0.15955,-0.024618,-0.63494
1.1657,0.96241,0.80257,0.79334,0.68977,0.59524,0.74544,0.50847,0.46736,0.50607,0.36098,0.26946,0.19482,0.21223,0.022067,-0.27727,-0.32754,-0.088616
1.421,1.1812,1.2089,1.3246,1.118,1.3589,1.2393,1.3557,1.4173,1.6604,1.5618,1.4424,1.4057,1.4366,1.5785,1.6328,1.6688,1.5699
-0.73954,-0.72696,-0.69963,-0.63404,-0.54999,-0.7133,-0.48929,-0.76752,-0.71904,-0.94861,-0.98477,-1.0238,-0.98977,-0.61325,-0.38663,-0.19013,0.16988,0.98476
-0.85369,-0.69107,-0.55684,-0.56334,-0.60211,-0.43165,-0.40432,-0.14713,-0.01657,0.09898,0.11083,0.089067,-0.059038,-0.24997,-0.2984,-0.30976,-0.30052,-0.58046
0.23712,0.098452,0.081052,0.11779,0.26462,0.3787,0.4244,0.47948,0.72914,0.94138,1.1768,1.4529,1.5981,1.3846,0.96437,0.60039,0.35212,0.37128
1.2051,1.0047,0.91285,0.69469,0.68795,0.54385,0.50877,0.46482,0.35264,0.22379,0.14477,0.067881,0.010251,0.019986,-0.036818,-0.11358,-0.28923,-0.4969
-0.24474,-0.3534,-0.21415,-0.10038,-0.2412,-0.41847,-0.13067,-0.18064,-0.18885,-0.38737,-0.51138,-0.62536,-0.79073,-0.71574,-0.66379,-0.60478,-0.32798,0.11363
-2.1956,-2.3136,-2.2982,-2.3894,-2.5629,-2.4758,-2.5295,-2.3159,-2.2125,-2.1472,-2.0083,-1.9402,-1.874,-1.8652,-1.5952,-1.2727,-1.0456,-0.86343
0.56964,0.22763,-0.24242,-0.58271,-0.3399,-0.26876,-0.47364,-0.57746,-0.55163,-0.5028,-0.35834,-0.22101,0.065607,0.12883,0.075578,0.085088,-0.05046,0.23931
-0.2884,-0.36771,-0.33253,-0.14017,-0.0333,0.16679,0.3747,0.63814,0.88652,0.841,0.58737,0.3712,0.29852,0.47706,0.57495,0.57681,0.6543,0.5341
-0.83494,-0.69309,-0.58309,-0.56964,-0.583,-0.29109,-0.29801,-0.20429,-0.078998,-0.091586,-0.34823,-0.73491,-1.1304,-1.346,-1.5465,-1.7726,-1.8124,-1.8431
