1.2793,1.279,1.0215,1.0139,1.2874,1.4159,1.0908,0.81196,0.69075,0.77272,0.68863,0.50519,0.36607,0.25376,0.21519,-0.16656,-0.16678,-0.071472,-0.18404,-0.77336,-0.28693,-0.4378,-0.46879
0.5098,0.36528,0.5526,0.46126,-0.25234,-0.78558,-0.98215,-1.2712,-1.6467,-2.0666,-2.3367,-2.4223,-2.3224,-2.2637,-2.3876,-2.144,-2.2265,-2.4491,-2.3674,-1.9006,-2.5169,-2.5642,-2.6683
1.0464,0.8937,1.1026,0.96961,0.87579,0.65001,0.41985,0.49107,0.59258,0.65428,0.61376,0.66027,0.78128,0.94872,1.0783,1.0861,1.1627,1.2426,1.2962,1.1396,1.4598,1.4683,1.5379
-0.99643,-0.97797,-1.2267,-1.0371,-0.77908,-0.7452,-0.43753,-0.55697,-0.64902,-0.59634,-0.67312,-0.48282,-0.24699,0.0062592,0.23101,0.56074,0.61902,0.56512,0.65595,1.3893,0.72169,0.86862,0.84578
-1.3165,-1.3218,-1.1515,-1.1287,-1.0127,-0.99719,-0.94386,-1.0046,-1.0725,-1.157,-1.0978,-1.0846,-1.0748,-1.0124,-0.89554,-0.98394,-0.95864,-0.87421,-0.91118,-1.3033,-0.79946,-0.76634,-0.6959
-0.096335,-0.14722,0.26072,0.29581,0.24007,0.3923,0.61738,0.9309,1.1777,1.2519,1.1759,1.0577,0.81326,0.83239,1.076,1.1509,1.0896,0.9967,0.82572,0.85454,0.66902,0.73116,0.77959
2.2909,2.1496,1.5084,1.4892,1.3982,1.2858,1.0412,0.90369,0.94605,0.94616,0.77841,0.57472,0.37825,0.37058,0.55126,0.45929,0.48411,0.58086,0.46505,0.17596,0.3722,0.35854,0.32653
-1.1884,-1.1036,-0.65069,-0.68279,-0.65575,-0.92994,-1.0088,-1.1289,-1.1906,-1.3167,-1.3973,-1.3951,-1.3512,-1.2081,-1.0003,-0.76967,-0.71156,-0.69017,-0.63911,-0.40866,-0.48287,-0.38691,-0.34325
-1.1266,-1.2399,-1.847,-2.2687,-1.9165,-1.451,-1.0692,-0.93077,-0.77916,-0.36805,-0.10008,0.094761,0.16811,0.35864,0.72486,0.63394,0.77252,0.96787,0.96846,0.81233,1.274,1.3995,1.5391
0.57885,0.016567,-0.17898,0.19645,0.03174,-0.0053845,0.088579,0.17048,0.091733,-0.13166,0.025781,0.2033,0.44612,0.62557,0.56671,0.67001,0.52784,0.38845,0.45759,0.66227,0.37391,0.32984,0.26472
-1.4576,-1.2285,-0.24843,0.11019,0.47132,0.77331,0.35337,0.43164,0.77175,1.2926,1.5602,1.598,1.6682,1.6102,1.4759,1.1594,1.0652,0.97727,0.71402,0.28151,0.2105,-0.020815,-0.18875
-0.19782,-0.16995,-0.28387,-0.22391,0.056629,-0.021599,0.36498,0.13036,-0.13701,-0.31457,-0.58444,-0.54075,-0.59294,-0.69896,-0.70581,-0.6347,-0.82143,-1.1878,-1.3076,-0.8855,-1.778,-1.859,-2.1003
