1.4609,1.3845,0.86443,1.3289,0.99497,1.007,0.97591,0.93556,0.72944,0.61608,0.57051,0.35418,0.4592,0.41856,0.50853,0.41455,0.31244
-0.78993,-1.035,-0.70133,-1.2698,-1.1454,-1.3101,-1.346,-1.3749,-1.3478,-1.3997,-1.5322,-1.4994,-1.6393,-1.6993,-1.8579,-1.9384,-2.05
0.31102,0.071334,-0.21193,0.1793,0.17003,0.13084,0.24827,0.29225,0.30347,0.23254,0.23364,0.21942,0.33781,0.34218,0.42856,0.55365,0.62521
-0.93001,-0.75714,-0.10823,-0.5773,-0.26714,-0.24413,-0.22516,-0.28181,-0.16445,-0.045417,0.06065,0.37513,0.46735,0.65397,0.61605,0.88693,1.0631
-1.2065,-1.2134,-1.4566,-0.83529,-0.66334,-0.50475,-0.46526,-0.432,-0.61488,-0.70341,-0.69329,-0.7506,-0.6272,-0.50261,-0.2973,-0.26891,-0.31284
-0.18336,-0.21314,0.1199,-0.0045212,0.16637,0.047816,0.17382,0.24084,0.28662,0.26895,0.2013,0.13446,-0.14637,-0.34448,-0.47282,-0.63796,-0.67401
2.0245,1.9842,1.5849,1.7672,1.6165,1.2928,1.0911,1.0293,1.0448,1.005,0.86558,0.66047,0.57289,0.5387,0.70923,0.67862,0.59863
0.04909,0.079083,0.28431,0.12915,0.37792,0.10521,-0.14328,-0.35718,-0.5527,-0.67698,-0.65029,-0.51215,-0.57865,-0.57063,-0.46941,-0.23076,-0.2094
-0.96706,-0.98625,-1.1562,-1.0408,-1.1986,-1.1615,-1.1901,-1.3425,-1.5114,-1.4618,-1.3165,-1.2026,-0.89352,-0.63462,-0.48405,-0.20096,0.09725
0.051553,-0.38391,-0.5763,-0.58206,-0.70833,-0.69299,-0.57251,-0.3138,-0.059197,0.040387,0.017166,0.065355,0.32016,0.64129,0.89423,0.83298,0.84645
-0.18887,0.058823,-0.11405,0.20225,0.46812,0.30809,0.24458,0.36623,0.50876,0.75295,1.0664,1.1443,1.1697,0.92315,0.65969,0.42499,0.41255
-1.8437,-1.8893,-1.3702,-1.1413,-0.80655,-0.53494,-0.26822,-0.37343,-0.59355,-0.7959,-0.96593,-0.95916,-1.0751,-1.0745,-1.2441,-1.3279,-1.4864
