1.1149,0.85566,0.60222,0.75002,1.1684,1.3198,1.0267,0.99196,0.96745,0.9019,0.27557,0.085516,0.30958,0.29592,0.57693,0.61317
-1.2,-0.98005,-0.85323,-1.1937,-1.5097,-1.7893,-1.8441,-1.9653,-2.0579,-2.1057,-1.7489,-1.769,-2.2619,-2.2687,-2.3869,-2.3657
0.52878,0.43411,0.28061,0.34982,0.29014,0.10972,0.10453,0.16751,0.25252,0.35195,0.23998,0.13762,0.27213,0.35627,0.48838,0.51839
-1.0279,-0.65224,-0.23954,-0.5257,-0.77651,-0.61945,-0.3749,-0.44969,-0.48513,-0.31848,0.45279,0.65628,0.1919,0.40708,0.33439,0.38797
-1.4589,-1.3337,-1.3074,-0.88941,-0.57889,-0.45797,-0.42858,-0.38895,-0.3265,-0.33159,-0.58567,-0.61032,-0.27237,-0.33221,-0.29518,-0.3346
0.17244,0.18362,0.23673,0.51764,0.56019,0.49873,0.6451,0.85733,0.74846,0.70807,0.76155,0.6232,0.5043,0.24022,-0.065579,-0.20674
1.9394,1.9112,1.8899,1.8967,1.8868,1.7907,1.4861,1.2651,1.0458,0.88791,0.60857,0.623,0.68982,0.57545,0.50083,0.4872
0.11542,0.23442,0.49608,0.44492,0.30074,0.24877,0.10177,-0.33336,-0.60722,-0.72994,-0.55961,-0.4872,-0.53035,-0.59254,-0.746,-0.78957
-0.75278,-1.1236,-1.4121,-1.3091,-1.2563,-0.98571,-0.69851,-0.55957,-0.67548,-0.66443,-0.74977,-0.76307,-0.4493,-0.20718,-0.024299,-0.024691
-0.77371,-0.93892,-1.038,-1.1379,-1.4488,-1.8683,-1.4445,-0.77686,-0.54533,-0.56263,-0.56152,-0.37918,-0.17048,0.057744,0.2752,0.33433
-0.36517,-0.41822,-0.37858,-0.66799,-0.58844,-0.42112,-0.45994,-0.14848,0.19403,0.50819,0.41367,0.32305,0.30713,0.28555,0.52733,0.73856
-2.0042,-1.4055,-1.1922,-0.98688,-0.9105,-0.88584,-0.59784,-0.79298,-0.6852,-0.51355,0.066555,0.019626,-0.56983,-0.73503,-1.3098,-1.6164
