0.55698,0.48512,0.44527,0.43058,0.45282,0.40496,0.078276,0.011053,0.14358,-0.017235,0.098697,0.080967,0.024078,0.059282,0.0060952,0.015856,0.022705,-0.11744,-0.22361,-0.25382,-0.45705
-0.24206,-0.27861,-0.47635,-0.71178,-0.84273,-0.92191,-0.83153,-0.69915,-0.73598,-0.64812,-0.77862,-0.65909,-0.62702,-0.7198,-0.67518,-0.64392,-0.60218,-0.65014,-0.70357,-0.92441,-0.94326
0.63606,0.565,0.28669,0.35529,0.44145,0.37876,0.31373,0.3991,0.48639,0.42339,0.40752,0.70419,0.70293,0.55478,0.6507,0.79951,0.82978,0.82737,0.9362,0.93982,0.77673
-1.645,-1.4648,-1.1059,-0.88313,-0.87821,-0.87026,-0.61,-0.3831,-0.36945,-0.17631,-0.14243,-0.002557,0.046198,-0.21401,-0.18391,-0.14433,-0.012841,0.14587,0.31464,0.4412,0.73277
-2.272,-2.0759,-1.9454,-1.9389,-1.9386,-1.7651,-1.388,-1.2384,-1.0535,-0.81721,-0.48957,-0.36448,-0.41968,-0.58226,-0.58888,-0.44233,-0.3399,-0.30588,-0.35645,-0.35227,-0.4621
-0.058657,0.024613,-0.081454,-0.096553,-0.030152,0.24898,0.34098,0.46514,0.62951,0.5317,0.22763,0.19703,0.35894,0.56243,0.47171,0.41549,0.34164,0.22273,0.11324,0.016426,-0.098271
1.8132,1.6894,2.0716,2.1214,2.0067,2.0177,1.9648,1.905,1.7827,1.5918,1.0588,0.45095,0.20025,0.42324,0.3709,0.45222,0.49861,0.45503,0.37331,0.37888,0.2725
-0.61743,-0.56264,-0.67445,-0.48441,-0.46035,-0.3852,-0.15615,-0.038683,-0.13497,-0.27519,-0.46349,-0.52077,-0.83176,-1.2754,-1.2659,-1.1747,-1.1646,-1.0667,-0.99839,-0.94024,-0.83681
-0.74299,-0.71704,-0.6649,-0.85315,-1.0214,-1.0611,-1.1875,-1.4586,-1.5968,-1.5859,-1.3214,-1.148,-1.0609,-1.1483,-1.1993,-1.1715,-1.0949,-0.99383,-0.91862,-0.7356,-0.68294
1.9318,1.4472,1.0084,1.0127,0.92592,0.63053,0.55907,0.41975,0.11023,0.11972,0.10897,0.25369,0.87888,1.4712,1.7306,1.8898,1.9767,1.9368,1.7935,1.612,1.3705
-0.65943,-0.85505,-0.95457,-0.88817,-0.53099,-0.3755,-0.38438,-0.34154,-0.46691,-0.53108,-0.29572,-0.49817,-0.81469,-0.31238,0.28022,0.55625,0.62858,0.47632,0.32352,0.04518,-0.1385
-1.8675,-1.5435,-1.1893,-1.1515,-1.0863,-0.8339,-0.22603,0.10622,0.14639,0.57298,0.91126,1.27,1.027,0.23141,0.015992,-0.016191,-0.05594,-0.30189,-0.54019,-0.78613,-0.88457
