0.19479,0.45807,0.24347,0.20461,0.081699,0.49608,0.50291,0.50293,0.49904,0.42923,0.36569,0.22569,0.26197,0.26762,0.30777,0.27834
0.49931,0.021201,-0.21508,-0.35436,-0.15645,-0.40699,-0.52425,-0.66215,-0.68101,-0.64745,-0.82678,-1.1086,-1.2373,-1.069,-1.1612,-1.4013
0.29315,0.60957,0.68511,0.60485,0.52177,0.73578,0.74506,0.61324,0.55197,0.61509,0.67393,0.47052,0.45114,0.66428,0.83131,0.84932
-1.2579,-1.5328,-1.5005,-1.3538,-0.87844,-1.1342,-0.90623,-0.6564,-0.42818,-0.22602,-0.26827,-0.22422,-0.36549,-0.079167,0.24581,0.39153
-1.995,-1.6567,-1.567,-1.4067,-1.3596,-0.94378,-0.71405,-0.47629,-0.24722,-0.049355,0.31746,0.38171,0.24654,0.090311,0.093287,0.12399
0.49322,0.43847,0.68317,0.91037,0.99324,1.0313,1.1986,1.2551,1.1376,1.027,1.3345,1.6471,1.4586,1.0207,0.54496,0.26147
1.3418,1.5967,1.6748,1.8234,1.7288,1.8462,1.867,1.7843,1.6734,1.4888,1.2506,1.2889,1.2365,0.9523,0.79973,0.68621
-0.38584,-0.4201,-0.2717,-0.24536,0.11268,0.058851,0.22579,0.37117,0.30095,0.11816,0.17281,0.080768,-0.39797,-0.56438,-0.57433,-0.5338
-1.0945,-1.1173,-1.1898,-1.2323,-1.4648,-1.5786,-1.6143,-1.6439,-1.5872,-1.3638,-0.94538,-0.79354,-0.82065,-0.88939,-0.66696,-0.41187
1.4536,1.2007,1.0156,0.92733,0.41962,0.1318,-0.02923,-0.32393,-0.29925,-0.18639,0.024648,0.56974,1.0464,1.0634,1.0444,1.048
-1.1881,-0.94763,-0.63257,-0.60829,-0.37573,-0.33426,-0.14539,0.024801,0.021382,-0.32488,-0.69836,-0.70016,-0.092153,0.28373,0.19622,-0.013732
-2.104,-1.8925,-1.7162,-1.5075,-1.2221,-0.92447,-0.60907,-0.62103,-0.19532,0.47981,0.53512,-0.22493,-0.92578,-1.0166,-1.1322,-1.389
