1.0641,1.0806,1.2845,1.5097,1.5261,0.88541,1.4452,1.5784,1.2583,0.94492,0.81159,1.3171,1.1493,1.497,1.066,1.2418,1.6164,1.2362,1.8348
2.1472,2.0788,1.6162,1.6294,2.0028,2.3206,1.4664,1.2599,1.0108,1.171,1.362,1.005,1.0039,0.66581,0.89229,0.4369,0.3658,0.65396,0.073251
0.19855,0.14056,0.666,0.98421,0.75107,0.17926,0.8019,0.80779,0.99788,0.88984,0.6594,1.2732,1.1808,1.2881,0.69076,1.197,1.5845,1.0036,1.3543
-1.1282,-1.1307,-1.6875,-1.6623,-1.7022,-0.80545,-1.3141,-1.4801,-1.3518,-1.0958,-0.83805,-1.208,-0.76658,-0.82201,-0.12735,-0.52727,-0.89342,-0.42986,-0.4518
-2.4817,-2.1509,-1.3826,-1.0332,-1.1423,-1.7505,-0.85317,-0.44546,-0.49843,-0.88809,-1.1277,-0.48255,-0.31776,0.014625,-0.26541,0.033695,0.39929,0.55614,0.7543
0.85817,0.95935,0.66038,0.34842,0.72547,1.3196,0.5701,0.53804,1.2641,1.6059,1.8111,1.1236,0.74212,0.17156,0.31339,-0.14807,-0.43424,0.043295,-0.44625
0.57705,0.89282,1.4635,0.99838,0.38106,0.068265,0.41456,0.00054166,-0.16545,-0.12971,-0.17286,0.016103,-0.040872,-0.3269,-0.49148,-0.91191,-1.611,-1.4451,-1.3649
-0.38805,-0.37982,-0.4662,-0.49814,-0.81044,-0.38952,-0.96734,-1.2848,-1.4902,-1.4668,-1.3451,-1.6422,-1.3984,-1.4203,-1.1613,-1.3615,-1.7251,-1.3678,-1.6548
-2.6976,-2.6615,-2.5101,-2.7228,-3.2262,-3.8582,-3.1365,-2.9525,-2.4675,-2.575,-2.8385,-2.5499,-2.3994,-2.0791,-1.9801,-1.4645,-1.2312,-1.3179,-0.92046
1.5635,0.9646,0.25523,-0.58141,-0.29795,0.075607,-0.36262,-0.36161,0.18278,0.38781,0.63928,0.74731,0.59093,0.12228,0.1286,0.14149,0.20651,0.3239,0.3653
-0.58552,-0.5633,-0.77959,-0.9479,-0.95262,-0.8089,-0.1968,0.11337,0.3803,0.94234,1.3485,1.4152,1.2607,1.1825,0.75756,0.69834,0.48698,0.027679,-0.16042
-2.8032,-2.6551,-2.8655,-2.6149,-2.5948,-2.4125,-1.7381,-0.95106,-0.54664,-0.80734,-1.1685,-1.0528,-0.89017,-0.89572,-1.2902,-1.6824,-1.6455,-1.7601,-1.6825
