0.76793,0.89206,0.93723,1.146,1.1804,1.3568,0.88437,1.0757,1.8447,1.8022,1.7511,1.8941,1.8241,1.5342,0.92919,1.228,0.728,0.26501,-0.032847,-0.10668,-0.15133
1.3853,1.3471,0.98174,0.42883,0.12683,-0.23704,-0.23616,0.15651,-0.19208,0.32199,0.43677,-0.09934,-0.54345,-1.0375,-1.0579,-1.5898,-1.7369,-1.8825,-1.9802,-2.1517,-2.2888
2.114,0.97186,0.2973,0.81033,0.75913,0.35668,0.53764,-0.01779,-0.0169,-0.21643,0.18167,-0.036509,-0.15701,0.086192,-0.097435,0.42708,0.57418,0.65397,0.88015,1.003,1.0099
-0.47528,-0.08957,0.51662,0.11593,0.22817,0.85603,1.3485,1.5032,1.0173,0.90581,0.42167,0.42746,0.70699,0.94437,1.8166,1.3463,1.662,1.8094,1.8534,1.8734,2.0213
-2.079,-1.659,-1.3964,-1.2635,-1.2651,-0.90205,-1.0874,-0.78676,-0.034573,0.076616,0.28829,0.70471,0.74821,0.23812,-0.64241,-0.037442,-0.30698,-0.69265,-0.81782,-0.70175,-0.69685
-1.427,-1.7365,-1.6781,-1.703,-1.8187,-2.3137,-1.9956,-1.4175,-1.6081,-1.4551,-1.5478,-1.5477,-1.8148,-1.7011,-0.79889,-1.3392,-0.74817,-0.02052,0.10969,0.058675,0.077597
1.705,1.3167,1.7799,2.0447,1.8932,1.9204,1.3239,1.067,1.3162,0.97009,0.67549,0.86072,0.9124,0.62759,0.10513,0.36754,0.32647,0.24869,0.20962,0.2422,0.19802
-2.296,-1.7651,-0.92962,-1.2805,-1.3399,-0.76526,-0.53911,-0.13204,-0.56926,-0.87,-1.8296,-2.1884,-1.7656,-1.5234,-1.0839,-0.95754,-0.57522,-0.42754,-0.31988,-0.16037,-0.010624
-0.61105,-1.0203,-1.0008,-0.96311,-1.2331,-1.4741,-1.3027,-1.7332,-1.6864,-2.103,-1.8741,-1.4353,-1.5579,-1.1784,-0.64618,-0.18313,0.45036,0.85025,1.0919,1.3045,1.4629
2.1666,1.4297,0.60498,0.33573,0.38297,0.059442,0.44623,0.26441,-0.15181,-0.20219,0.00623,0.61443,0.86495,0.83068,0.55928,0.70672,0.6754,0.64007,0.56967,0.27889,-0.051187
0.048397,0.158,-0.35108,-0.51398,-0.2156,0.23788,0.88112,0.95031,0.88375,1.0423,0.54773,-0.43758,-0.14879,0.32041,0.66106,0.77614,0.54766,0.25891,-0.012238,-0.23471,-0.38201
0.4614,0.12846,0.0014118,0.44602,0.53929,0.52106,0.69613,0.5656,0.91694,0.83949,1.0621,0.79157,0.21963,-0.39946,-0.58654,-1.1495,-1.1783,-1.1805,-1.2952,-1.4427,-1.5198
