0.29978,0.53917,-0.14625,0.96206,1.0637,0.80433,1.3704,1.0563,1.2358,1.0097,1.3412,0.76966,1.0822,0.9098,0.77753,0.86698,0.70343,0.60104
-0.93691,-0.78487,0.16394,-0.47245,-0.4356,-0.10218,-0.49322,-0.42662,-0.68569,-0.56182,-0.96302,-0.64165,-0.94438,-0.94422,-0.96728,-1.188,-1.1675,-1.2617
0.62891,0.76478,0.22076,0.66716,0.5723,0.2401,0.47147,0.17922,0.22109,0.037967,0.35799,-0.064225,0.394,0.42175,0.45917,0.65676,0.75566,0.86403
-0.87803,-0.87551,0.12193,-1.0825,-0.85739,-0.29019,-0.54051,-0.061392,-0.35705,-0.027493,-0.17821,0.56539,0.16829,0.49891,0.60905,0.3426,0.51813,0.69721
-2.3875,-2.179,-2.5678,-1.5125,-1.2965,-1.2121,-0.65292,-0.61214,-0.36758,-0.51891,-0.23487,-0.63488,-0.23609,-0.10157,-0.004449,0.16261,0.19787,0.23564
0.16138,0.077208,0.32223,-0.25355,-0.39323,-0.09031,-0.13469,0.2193,0.44507,0.7889,0.66325,0.79588,0.21695,0.015461,-0.047043,-0.22234,-0.41787,-0.4547
1.874,1.8271,1.2013,1.5919,1.6101,1.3022,1.1559,0.93196,0.92219,0.97654,1.1656,0.87575,0.90268,0.71499,0.64488,0.68928,0.63962,0.76317
-0.16108,-0.051303,0.46132,-0.38881,-0.42072,-0.11176,-0.19261,-0.017318,-0.26,-0.1931,-0.41961,-0.54817,-0.92058,-0.60792,-0.42987,-0.52894,-0.47604,-0.30118
-0.47101,-0.78714,-1.3395,-1.317,-1.4063,-1.6901,-1.5819,-1.5391,-1.4808,-1.5706,-1.2527,-1.3588,-1.1643,-1.1179,-1.0468,-0.76787,-0.61125,-0.39398
0.70395,0.43589,0.049099,0.14575,-0.26584,-0.74432,-0.95235,-1.0621,-0.84364,-0.94014,-0.668,-0.067636,0.41853,0.33709,0.27964,0.64896,0.9798,1.1614
-0.29731,-0.30356,-0.48471,-0.59901,-0.52442,-0.405,-0.54218,-0.24803,-0.036371,0.3906,0.40524,0.23271,0.75111,0.98273,0.88209,0.57549,0.29274,0.14703
-1.6725,-1.7059,-1.3296,-1.2848,-0.9539,-0.80764,-0.47893,-0.11504,-0.20421,-0.24944,-0.35257,-0.25678,-0.59469,-0.89539,-1.2124,-1.549,-1.5298,-1.6053
