-0.27741,-0.15051,-0.27648,-0.48375,-0.63201,-0.49097,-0.5486,-0.50316,-0.25789,-0.14277,-0.15068,-0.12424,-0.32092,-0.26179,-0.24599,-0.24667,-0.30358,-0.41671,-0.30817,-0.19144,-0.089455,-0.046953,0.075457,0.18751,0.21132,0.24063,0.25127,0.22042,0.18259,0.12559,0.097696,0.11753,0.14009,0.10839,0.07712,0.098634,0.12296,0.079346,0.050248,0.034917,0.014088,-0.0088444,-0.04256,-0.071159,-0.059856,-0.042945,-0.031362,-0.0059433,0.0058361,0.045394,0.064118,0.067047,0.11947,0.15095,0.15697,0.13582,0.11285,0.12661,0.15018,0.13763,0.12036,0.14857,0.19353,0.23274,0.24029,0.22645,0.23482,0.25212,0.23723,0.22676,0.20997,0.22039,0.24008,0.24085
-0.05929,-0.15452,-0.17504,-0.3018,-0.40622,-0.44727,-0.47416,-0.35126,-0.4404,-0.49596,-0.5288,-0.57977,-0.64789,-0.62272,-0.64321,-0.59909,-0.5879,-0.57632,-0.44201,-0.32153,-0.12559,-0.066226,-0.022621,0.035948,0.034932,0.11181,0.07084,-0.00047343,0.49427,0.58978,0.57797,0.57994,0.57364,0.60371,0.21641,0.40244,0.588,0.58779,0.60076,0.21712,-0.051065,-0.043642,-0.0056384,-0.010812,-0.045456,-0.054395,0.00097577,0.058077,0.074365,0.06469,0.063157,0.077578,0.10037,0.084507,0.088553,0.093215,0.1394,0.13982,0.11778,0.10677,0.11232,0.12377,0.13769,0.13903,0.14608,0.15011,0.12955,0.10237,0.10158,0.10925,0.13943,0.14167,0.12794,0.12566
0.43844,0.075291,-0.018161,0.23664,-0.28189,-0.62231,-0.40763,-0.41131,-0.021982,0.023495,-0.016459,-0.12712,-0.056833,-0.21222,-0.29081,-0.23431,-0.10626,-0.017591,9.9537e-05,0.17729,0.25251,0.25019,0.1721,0.12439,0.068072,0.0041809,0.009088,0.047797,0.031587,0.04207,0.077973,0.12911,0.16085,0.14143,0.13234,0.082463,0.066588,0.06744,0.079527,0.10667,0.13611,0.11615,0.077869,0.048061,0.036995,0.030336,-0.0069476,-0.067354,-0.078011,-0.0752,-0.074882,-0.074642,-0.076233,-0.059924,-0.029761,-0.00029219,-0.025392,-0.049594,-0.067801,-0.064949,-0.053494,-0.040644,-0.014719,0.004968,0.012251,-0.0050917,-0.0088617,0.016247,0.046982,0.065127,0.049631,0.030485,0.015551,0.014269
-0.68986,-0.55409,-0.43515,-0.58526,-0.59337,-0.4601,-0.59651,-0.55073,-0.44335,-0.57273,-0.51441,-0.44525,-0.60222,-0.4849,-0.44693,-0.45115,-0.39609,-0.23781,0.013444,0.087637,0.13188,0.15813,0.19752,0.19878,0.18905,0.17507,0.17063,0.18251,0.177,0.16699,0.1444,0.15919,0.16366,0.16083,0.15261,0.15209,0.15494,0.1458,0.14245,0.13877,0.13972,0.1364,0.13225,0.13251,0.13926,0.13728,0.12605,0.11168,0.11663,0.12728,0.13284,0.13575,0.15856,0.17089,0.16891,0.16323,0.16491,0.18374,0.20905,0.21565,0.21212,0.20224,0.19377,0.19563,0.19358,0.18936,0.18956,0.19446,0.1925,0.18927,0.18179,0.18257,0.18817,0.18896
-0.20797,-0.20688,-0.21101,-0.16059,-0.084597,-0.072068,-0.096698,-0.16109,-0.21611,-0.17023,-0.16719,-0.20499,-0.20938,-0.18309,-0.17797,-0.23218,-0.26338,-0.2179,-0.035388,0.11716,0.19272,0.19838,0.17612,0.1411,0.10022,0.066653,0.073451,0.096059,-0.062085,-0.092857,-0.080613,-0.081612,-0.086957,-0.10655,0.010274,-0.02983,-0.079315,-0.085989,-0.098668,0.014497,0.091809,0.088191,0.074081,0.083677,0.10506,0.11248,0.093972,0.073886,0.066887,0.07638,0.076749,0.073186,0.089988,0.11832,0.1102,0.091724,0.062388,0.069837,0.091787,0.094242,0.084583,0.081898,0.07746,0.074213,0.06901,0.068446,0.085556,0.10182,0.096288,0.085864,0.068356,0.073712,0.091085,0.09341
0.27881,0.51019,0.62337,0.67113,0.58331,0.64632,0.6046,0.47689,0.47711,0.49217,0.41152,0.40907,0.32405,0.35125,0.44604,0.45683,0.38669,0.24827,0.13588,0.058567,-0.099832,-0.21809,-0.26269,-0.25516,-0.22324,-0.10861,-0.10143,-0.088985,-0.021613,-0.061977,-0.2155,-0.19629,-0.17274,-0.16998,-0.20721,-0.17472,-0.13849,-0.1411,-0.14265,-0.17845,-0.20042,-0.19438,-0.19305,-0.202,-0.2053,-0.20887,-0.23223,-0.24669,-0.25553,-0.23854,-0.22266,-0.21649,-0.2054,-0.2067,-0.2019,-0.19641,-0.19106,-0.17137,-0.14619,-0.14403,-0.147,-0.13706,-0.11152,-0.084469,-0.074545,-0.085584,-0.087962,-0.081296,-0.082888,-0.081862,-0.092265,-0.093827,-0.08654,-0.087286
-0.21339,-0.16912,-0.14433,-0.21952,-0.18343,-0.15698,-0.1995,-0.16145,-0.151,-0.20139,-0.17021,-0.15911,-0.18518,-0.13686,-0.13495,-0.12847,-0.11551,-0.025041,0.019415,0.012151,0.0098304,0.0094087,0.022513,0.0015443,-0.0098055,-0.015609,0.00035442,0.0074065,0.0030593,0.019359,0.023505,0.017898,-0.0029962,-0.013281,-0.0026338,0.0092085,0.061098,0.061019,0.063539,0.084734,0.07976,0.080886,0.080287,0.084078,0.094574,0.09604,0.088678,0.083305,0.095959,0.099255,0.09782,0.084336,0.093026,0.078001,0.067476,0.065007,0.062607,0.072624,0.093183,0.07645,0.085162,0.081491,0.068191,0.051904,0.05486,0.05,0.050087,0.051327,0.044528,0.047671,0.04988,0.054295,0.055361,0.055619
0.069311,-0.00213,-0.04853,-0.049348,-0.044729,-0.041289,-0.043097,-0.065238,-0.064655,-0.054154,-0.057821,-0.043451,-0.034076,-0.039889,-0.035388,-0.037526,-0.016035,-0.043977,-0.066501,-0.040117,0.0036848,0.029178,0.030383,0.025457,0.028194,0.032509,0.033126,0.036847,-0.0046721,-0.015574,-0.026808,-0.028453,-0.025525,-0.027106,0.0035575,-0.009782,-0.022462,-0.02158,-0.02211,0.0045823,0.021114,0.018965,0.015941,0.014171,0.016132,0.018262,0.015929,0.015448,0.013757,0.017238,0.020125,0.021134,0.018846,0.017042,0.018459,0.020674,0.019435,0.02006,0.021556,0.022825,0.023336,0.02432,0.025009,0.026715,0.027062,0.027252,0.027596,0.02806,0.028073,0.027697,0.026431,0.025782,0.025427,0.025319
-0.17128,-0.17221,-0.13607,-0.15385,-0.15667,-0.15065,-0.1523,-0.13266,-0.1426,-0.15296,-0.14387,-0.13487,-0.12703,-0.11825,-0.11005,-0.10226,-0.062614,0.019988,0.073696,0.074116,0.05914,0.069913,0.077445,0.065465,0.060959,0.046594,0.041578,0.046696,0.072284,0.075895,0.05037,0.046933,0.052879,0.057966,0.034735,0.049486,0.05852,0.056907,0.058956,0.031119,0.014005,0.016376,0.02247,0.024954,0.021001,0.021713,0.027131,0.036836,0.032199,0.034405,0.032808,0.030938,0.03244,0.03201,0.036939,0.040359,0.04733,0.046268,0.041657,0.039654,0.038323,0.035929,0.033323,0.030155,0.029294,0.029423,0.027331,0.024335,0.022901,0.023595,0.027611,0.028845,0.028053,0.027937
-0.2617,-0.23435,-0.23348,-0.14413,-0.15168,-0.16111,-0.098055,-0.14025,-0.13683,-0.05281,-0.076937,-0.088302,-0.030073,-0.06967,-0.048252,-0.037,0.013217,0.15936,0.1954,0.18879,0.12153,0.091555,0.084688,0.083867,0.10152,0.10875,0.11364,0.128,0.025104,-0.016373,-0.11153,-0.1167,-0.087321,-0.089255,-0.011852,-0.038515,-0.079368,-0.080474,-0.083544,-0.023975,0.023926,0.025076,0.016872,0.013499,0.017351,0.02717,0.017396,0.01834,-0.0036681,0.012351,0.020232,0.021584,0.021098,0.02817,0.04335,0.050318,0.03992,0.038749,0.039182,0.044104,0.038921,0.040864,0.048249,0.058371,0.057735,0.055598,0.058057,0.06361,0.064239,0.062433,0.055594,0.054112,0.057672,0.057658
