0.37153,-0.029631,-0.36575,-0.22013,-0.46165,-0.32883,-0.21501,-0.27318,-0.35066,-0.3676,-0.44297,-0.40474,-0.3477,-0.21868,-0.10933,-0.11708,-0.028914,-0.017313,-0.016108,-0.0036533,0.024472,0.034771,0.02522,0.059761,0.056056,0.032008,0.06345,0.082455,0.063771,0.082228,0.084327,0.073612,0.066476,0.089412,0.095516,0.081459,0.087071,0.090772,0.085664,0.074381,0.086436,0.099882,0.062575,0.060801,0.085888,0.050153,0.071596,0.092995,0.069207,0.069887,0.084041,0.074491,0.074031,0.081955,0.082803,0.085063,0.081051,0.082991,0.078869,0.077707,0.33165,0.71046
-0.72086,-0.89627,-1.0065,-0.36714,-0.39325,-0.36186,-0.27037,-0.29064,-0.35621,-0.36985,-0.45537,-0.43135,-0.43546,-0.29618,-0.11705,0.016937,0.12659,0.14031,0.18275,0.22446,0.23255,0.24926,-0.34667,-0.20609,-0.32384,-0.38086,-0.19558,0.20513,0.28388,0.2622,0.2491,0.24957,0.26394,0.26754,0.25793,0.29064,0.32136,0.3218,0.33549,0.35164,0.26671,0.32606,-0.34013,-0.34304,-0.086994,-0.35211,-0.16061,0.30554,0.23729,0.29053,0.28376,0.29461,0.2796,0.27452,0.27244,0.26028,0.2583,0.26183,0.25083,0.25559,0.26945,0.28387
0.13609,-0.21089,-0.23783,-0.047245,0.049576,-0.31429,-0.49152,-0.38314,-0.31265,-0.33855,-0.36609,-0.26324,-0.068442,0.016233,0.038777,0.022718,0.010168,0.043041,0.072426,0.085403,0.082315,0.072841,0.13107,0.11571,0.12337,0.10834,0.088681,0.039969,0.019853,0.016039,0.025779,0.020455,0.026489,0.038701,0.051109,0.057031,0.067484,0.079641,0.079163,0.077773,0.080886,0.072719,0.13634,0.13581,0.09804,0.11608,0.091626,0.035071,0.029206,0.026821,0.028773,0.019266,0.027238,0.028062,0.022277,0.029202,0.037033,0.029448,0.032819,0.046468,0.054799,0.059628
-0.75213,-0.64034,-0.55422,-0.68213,-0.71327,-0.53155,-0.43711,-0.48114,-0.49256,-0.46707,-0.41411,-0.40746,-0.31842,-0.19303,-0.011274,0.051502,0.13127,0.16418,0.16977,0.16733,0.16506,0.16425,0.16353,0.16301,0.15763,0.15098,0.15522,0.15433,0.14447,0.15083,0.15411,0.14823,0.14147,0.14153,0.14049,0.13515,0.13593,0.13693,0.13869,0.13966,0.14778,0.15231,0.14968,0.15412,0.15852,0.15292,0.15739,0.16089,0.15968,0.16258,0.16238,0.15531,0.15774,0.15874,0.15932,0.15625,0.15997,0.15487,0.15246,0.1545,0.15194,0.15093
-0.23117,-0.20035,-0.15687,-0.3746,-0.36872,-0.3711,-0.33162,-0.35462,-0.36804,-0.3656,-0.36708,-0.32199,-0.23544,-0.17171,-0.10324,-0.0032356,0.030521,0.061121,0.081997,0.10195,0.091319,0.063487,0.23529,0.19298,0.2374,0.25702,0.19347,0.081943,0.060828,0.069195,0.069246,0.067248,0.069102,0.061681,0.066219,0.062732,0.06291,0.062451,0.050778,0.041311,0.051597,0.027178,0.21294,0.21564,0.1463,0.22338,0.17189,0.04779,0.060894,0.050684,0.059433,0.057953,0.065165,0.068739,0.063766,0.070828,0.066987,0.069354,0.076742,0.068232,0.050486,0.0272
0.32497,0.51238,0.54123,0.5559,0.51333,0.6942,0.77289,0.72326,0.67614,0.66876,0.68384,0.71811,0.46816,0.18163,-0.076951,-0.12768,-0.23776,-0.25309,-0.2039,-0.16659,-0.16117,-0.16607,-0.22665,-0.19803,-0.19566,-0.21088,-0.21064,-0.1676,-0.16723,-0.17643,-0.17634,-0.18927,-0.19709,-0.18214,-0.17468,-0.1585,-0.14093,-0.14059,-0.13996,-0.14927,-0.14684,-0.12971,-0.19877,-0.20483,-0.17152,-0.20514,-0.18318,-0.13683,-0.15089,-0.15532,-0.14832,-0.14473,-0.15562,-0.15078,-0.14561,-0.14831,-0.15507,-0.14922,-0.15362,-0.155,-0.13802,-0.11238
-0.41546,-0.35055,-0.33963,-0.3723,-0.38603,-0.3401,-0.33977,-0.34404,-0.33735,-0.31452,-0.30111,-0.33956,-0.22675,-0.088285,0.044564,0.080037,0.18242,0.18109,0.1147,0.08289,0.095639,0.11182,0.1207,0.1121,0.099306,0.097266,0.11835,0.10476,0.098396,0.1056,0.10065,0.10416,0.10449,0.10729,0.10531,0.08448,0.072134,0.077712,0.081246,0.083944,0.08438,0.080432,0.090723,0.090681,0.087189,0.090133,0.088401,0.080473,0.080042,0.078922,0.079159,0.07838,0.082392,0.078686,0.078112,0.079121,0.078118,0.077121,0.076948,0.077145,0.086478,0.10137
-0.16063,-0.19768,-0.21753,-0.2254,-0.20914,-0.16137,-0.2145,-0.26688,-0.21621,-0.20233,0.067595,0.15148,0.092486,0.060693,0.10843,0.15441,0.14829,0.1585,0.17215,0.075116,0.063992,0.078215,0.11133,0.1145,0.10328,0.095978,0.073748,0.039113,0.011247,0.0152,0.045761,0.024762,-0.041909,-0.039101,-0.043396,-0.062819,-0.10743,-0.13199,-0.13149,-0.139,-0.031101,0.012592,0.097908,0.10078,0.083605,0.10303,0.089651,0.023321,0.060112,0.047581,0.032975,0.012078,0.0013766,0.011994,0.03994,0.025916,0.038572,0.013833,0.0038589,0.012602,0.0072921,0.014608
-0.16549,-0.14924,-0.13436,-0.10958,-0.097765,-0.096356,-0.075631,-0.06821,-0.06794,-0.070404,-0.083128,-0.043672,0.014348,0.055004,0.040605,0.040364,0.014053,0.010986,0.032177,0.063653,0.049837,0.036607,-0.013337,-0.0084043,-0.011861,-0.012416,-0.0058168,0.026754,0.0389,0.033577,0.021863,0.022121,0.03291,0.037927,0.03969,0.05071,0.063064,0.063946,0.061377,0.059484,0.035337,0.031848,-0.024098,-0.032315,-0.010358,-0.025593,-0.012022,0.028422,0.018708,0.01557,0.022003,0.03478,0.026508,0.023995,0.022183,0.025944,0.0134,0.026435,0.030002,0.020908,0.018827,0.013166
0.042656,0.052789,0.019441,-0.044828,-0.042843,-0.059248,-0.074619,-0.067289,-0.065804,-0.079827,-0.07873,0.038637,0.13525,0.16884,0.098322,0.042838,-0.014963,-0.025354,-0.028251,-0.0079248,-0.008324,-0.016377,0.073432,0.050898,0.077806,0.087692,0.053244,-0.01062,-0.019911,-0.020487,-0.036109,-0.036169,-0.032087,-0.014409,-0.002306,-0.0010846,0.00079869,0.0041196,-0.0030314,-0.017964,-0.014186,-0.02608,0.074091,0.059257,0.027142,0.073445,0.04319,-0.028695,-0.028045,-0.054768,-0.037012,-0.01759,-0.030382,-0.031667,-0.02955,-0.016075,-0.042058,-0.023526,-0.016983,-0.033383,-0.0093763,0.024054
